chrom	length	bases	mean	min	max
scaffold_1300	30705	12603	0.41	0	1
scaffold_1301	30639	193670	6.32	1	12
scaffold_1302	30638	193035	6.30	1	12
scaffold_1303	30622	103073	3.37	2	5
scaffold_1304	30619	340400	11.12	1	19
scaffold_1305	30541	357888	11.72	2	17
scaffold_1306	30445	107083	3.52	0	7
scaffold_1307	30438	133862	4.40	1	8
scaffold_1308	30430	26451	0.87	0	2
scaffold_1309	30406	167026	5.49	1	9
scaffold_1310	30373	93168	3.07	1	6
scaffold_1311	30355	163920	5.40	1	8
scaffold_1312	30289	176988	5.84	0	11
scaffold_1313	30282	77365	2.55	1	5
scaffold_1314	30266	420699	13.90	5	23
scaffold_1315	30222	129504	4.29	1	10
scaffold_1316	30167	120358	3.99	1	6
scaffold_1317	30164	162487	5.39	0	8
scaffold_1318	30127	112580	3.74	1	8
scaffold_1319	30028	141244	4.70	1	10
scaffold_1320	30022	127779	4.26	1	8
scaffold_1321	30007	78555	2.62	0	6
scaffold_1322	30003	32118	1.07	0	2
scaffold_1323	29963	157974	5.27	1	9
scaffold_1324	29946	84185	2.81	1	5
scaffold_1325	29909	29909	1.00	1	1
scaffold_1326	29895	235337	7.87	1	12
scaffold_1327	29860	200837	6.73	0	12
scaffold_1328	29813	259414	8.70	1	13
scaffold_1329	29808	0	0.00	0	0
scaffold_1330	29742	179783	6.04	2	11
scaffold_1331	29698	125536	4.23	1	6
scaffold_1332	29689	155058	5.22	1	10
scaffold_1333	29688	29688	1.00	1	1
scaffold_1334	29671	93834	3.16	1	6
scaffold_1335	29642	60856	2.05	0	6
scaffold_1336	29631	156061	5.27	1	10
scaffold_1337	29584	352958	11.93	1	16
scaffold_1338	29547	130557	4.42	1	8
scaffold_1339	29539	223813	7.58	1	12
scaffold_1340	29528	178378	6.04	1	10
scaffold_1341	29414	126643	4.31	1	9
scaffold_1342	29400	119614	4.07	1	7
scaffold_1343	29377	308067	10.49	1	18
scaffold_1344	29357	150927	5.14	1	9
scaffold_1345	29351	48872	1.67	1	3
scaffold_1346	29177	308990	10.59	2	16
scaffold_1347	29159	63309	2.17	0	5
scaffold_1348	29151	142366	4.88	1	9
scaffold_1349	29123	0	0.00	0	0
scaffold_1350	29108	158559	5.45	0	12
scaffold_1351	29098	120405	4.14	1	6
scaffold_1352	29036	861825	29.68	3	45
scaffold_1353	29003	183385	6.32	1	12
scaffold_1354	28990	85791	2.96	1	5
scaffold_1355	28987	77010	2.66	1	5
scaffold_1356	28810	258293	8.97	0	17
scaffold_1357	28791	121868	4.23	1	7
scaffold_1358	28764	0	0.00	0	0
scaffold_1359	28760	151866	5.28	1	9
scaffold_1360	28715	395696	13.78	5	22
scaffold_1361	28705	94759	3.30	1	6
scaffold_1362	28647	104262	3.64	1	7
scaffold_1363	28623	141189	4.93	1	6
scaffold_1364	28520	44614	1.56	0	3
scaffold_1365	28512	260315	9.13	5	13
scaffold_1366	28415	144438	5.08	1	8
scaffold_1367	28396	164831	5.80	1	10
scaffold_1368	28302	0	0.00	0	0
scaffold_1369	28286	128984	4.56	1	8
scaffold_1370	28259	173295	6.13	1	10
scaffold_1371	28251	234633	8.31	2	19
scaffold_1372	28235	28235	1.00	1	1
scaffold_1373	28229	835788	29.61	1	55
scaffold_1374	28222	95098	3.37	1	6
scaffold_1375	28218	212194	7.52	1	14
scaffold_1376	28200	112303	3.98	1	6
scaffold_1377	28158	135346	4.81	1	8
scaffold_1378	28155	74931	2.66	1	4
scaffold_1379	28147	134711	4.79	1	9
scaffold_1380	28121	64442	2.29	1	4
scaffold_1381	28112	119545	4.25	1	8
scaffold_1382	28100	8756	0.31	0	1
scaffold_1383	28099	85559	3.04	1	5
scaffold_1384	28065	117958	4.20	1	9
scaffold_1385	28046	0	0.00	0	0
scaffold_1386	28039	28039	1.00	1	1
scaffold_1387	28037	144514	5.15	1	9
scaffold_1388	28029	73066	2.61	1	4
scaffold_1389	27923	0	0.00	0	0
scaffold_1390	27874	161574	5.80	1	10
scaffold_1391	27861	113013	4.06	1	7
scaffold_1392	27860	64753	2.32	1	4
scaffold_1393	27851	100089	3.59	1	5
scaffold_1394	27843	112659	4.05	2	6
scaffold_1395	27839	68478	2.46	1	5
scaffold_1396	27785	235890	8.49	1	19
scaffold_1397	27775	0	0.00	0	0
scaffold_1398	27770	123063	4.43	1	7
scaffold_1399	27726	64486	2.33	1	4
scaffold_1400	27702	51859	1.87	1	4
scaffold_1401	27694	81801	2.95	1	4
scaffold_1402	27567	86874	3.15	1	6
scaffold_1403	27443	40133	1.46	1	2
scaffold_1404	27422	261314	9.53	4	16
scaffold_1405	27405	274548	10.02	1	19
scaffold_1406	27339	272304	9.96	1	17
scaffold_1407	27327	194706	7.13	3	13
scaffold_1408	27312	0	0.00	0	0
scaffold_1409	27296	121053	4.43	2	7
scaffold_1410	27273	259020	9.50	1	15
scaffold_1411	27243	0	0.00	0	0
scaffold_1412	27112	1342	0.05	0	2
scaffold_1413	27086	100896	3.73	1	8
scaffold_1414	27073	74618	2.76	1	5
scaffold_1415	27059	0	0.00	0	0
scaffold_1416	27052	144268	5.33	2	9
scaffold_1417	27007	32924	1.22	1	2
scaffold_1418	26993	223533	8.28	2	15
scaffold_1419	26993	110185	4.08	1	8
scaffold_1420	26934	113869	4.23	2	7
scaffold_1421	26893	162770	6.05	1	11
scaffold_1422	26841	83881	3.13	1	6
scaffold_1423	26836	105127	3.92	2	7
scaffold_1424	26811	69654	2.60	1	4
scaffold_1425	26790	0	0.00	0	0
scaffold_1426	26783	199681	7.46	1	11
scaffold_1427	26729	113055	4.23	1	8
scaffold_1428	26672	82909	3.11	0	6
scaffold_1429	26670	62009	2.33	1	5
scaffold_1430	26663	80897	3.03	1	6
scaffold_1431	26654	0	0.00	0	0
scaffold_1432	26627	126884	4.77	1	8
scaffold_1433	26607	106085	3.99	1	9
scaffold_1434	26604	347054	13.05	4	21
scaffold_1435	26593	170494	6.41	1	13
scaffold_1436	26593	129726	4.88	1	8
scaffold_1437	26576	71588	2.69	1	5
scaffold_1438	26545	158375	5.97	1	11
scaffold_1439	26513	0	0.00	0	0
scaffold_1440	26511	77014	2.90	1	6
scaffold_1441	26508	97272	3.67	1	7
scaffold_1442	26484	0	0.00	0	0
scaffold_1443	26483	121923	4.60	0	9
scaffold_1444	26437	103197	3.90	1	8
scaffold_1445	26355	40692	1.54	1	3
scaffold_1446	26355	148829	5.65	1	10
scaffold_1447	26262	90354	3.44	1	6
scaffold_1448	26258	50676	1.93	1	3
scaffold_1449	26246	0	0.00	0	0
scaffold_1450	26246	234312	8.93	1	16
scaffold_1451	26165	46283	1.77	1	3
scaffold_1452	26135	61202	2.34	1	4
scaffold_1453	26090	335842	12.87	1	25
scaffold_1454	26086	258971	9.93	1	17
scaffold_1455	26043	0	0.00	0	0
scaffold_1456	26035	239116	9.18	2	15
scaffold_1457	25955	110293	4.25	1	9
scaffold_1458	25926	86711	3.34	1	7
scaffold_1459	25892	64812	2.50	1	4
scaffold_1460	25839	88929	3.44	1	7
scaffold_1461	25833	149799	5.80	1	10
scaffold_1462	25816	34071	1.32	0	2
scaffold_1463	25804	87942	3.41	1	5
scaffold_1464	25803	122238	4.74	1	8
scaffold_1465	25801	305592	11.84	3	27
scaffold_1466	25741	468974	18.22	2	31
scaffold_1467	25724	616528	23.97	7	37
scaffold_1468	25723	345383	13.43	6	19
scaffold_1469	25720	215545	8.38	1	17
scaffold_1470	25708	111590	4.34	1	7
scaffold_1471	25686	276055	10.75	1	21
scaffold_1472	25676	737445	28.72	2	41
scaffold_1473	25563	82450	3.23	1	7
scaffold_1474	25549	46437	1.82	1	3
scaffold_1475	25531	62953	2.47	1	5
scaffold_1476	25507	76444	3.00	1	4
scaffold_1477	25506	153912	6.03	2	9
scaffold_1478	25503	166259	6.52	1	12
scaffold_1479	25499	0	0.00	0	0
scaffold_1480	25438	26504	1.04	0	2
scaffold_1481	25438	107692	4.23	1	8
scaffold_1482	25400	106107	4.18	1	6
scaffold_1483	25359	451548	17.81	5	25
scaffold_1484	25326	0	0.00	0	0
scaffold_1485	25310	194136	7.67	0	14
scaffold_1486	25306	239569	9.47	2	18
scaffold_1487	25237	142493	5.65	0	12
scaffold_1488	25221	142274	5.64	1	10
scaffold_1489	25221	187806	7.45	2	13
scaffold_1490	25216	154745	6.14	2	10
scaffold_1491	25211	44691	1.77	1	2
scaffold_1492	25074	211018	8.42	3	13
scaffold_1493	25069	152226	6.07	1	11
scaffold_1494	25054	151529	6.05	2	8
scaffold_1495	25021	93111	3.72	1	7
scaffold_1496	24967	24967	1.00	1	1
scaffold_1497	24908	194502	7.81	2	12
scaffold_1498	24862	127371	5.12	1	9
scaffold_1499	24842	166699	6.71	1	16
scaffold_1500	24825	0	0.00	0	0
scaffold_1501	24819	100986	4.07	1	7
scaffold_1502	24801	367961	14.84	1	26
scaffold_1503	24799	168992	6.81	1	11
scaffold_1504	24771	174871	7.06	1	11
scaffold_1505	24736	100893	4.08	2	6
scaffold_1506	24683	0	0.00	0	0
scaffold_1507	24637	435	0.02	0	1
scaffold_1508	24578	76120	3.10	1	6
scaffold_1509	24452	250249	10.23	3	16
scaffold_1510	24444	182218	7.45	1	13
scaffold_1511	24431	156213	6.39	1	11
scaffold_1512	24399	115710	4.74	1	9
scaffold_1513	24396	80570	3.30	1	7
scaffold_1514	24319	148280	6.10	1	11
scaffold_1515	24312	73001	3.00	1	5
scaffold_1516	24306	168924	6.95	1	13
scaffold_1517	24232	97609	4.03	1	7
scaffold_1518	24212	0	0.00	0	0
scaffold_1519	24159	135189	5.60	1	10
scaffold_1520	24149	28023	1.16	0	2
scaffold_1521	24104	352457	14.62	2	26
scaffold_1522	24040	26808	1.12	0	2
scaffold_1523	24040	0	0.00	0	0
scaffold_1524	24025	75368	3.14	1	4
scaffold_1525	24014	178791	7.45	2	13
scaffold_1526	24010	61288	2.55	1	5
scaffold_1527	23990	139372	5.81	1	9
scaffold_1528	23953	252171	10.53	1	18
scaffold_1529	23952	14975	0.63	0	1
scaffold_1530	23851	117068	4.91	0	9
scaffold_1531	23822	79207	3.32	1	6
scaffold_1532	23817	104189	4.37	2	6
scaffold_1533	23810	73671	3.09	1	5
scaffold_1534	23797	46031	1.93	1	3
scaffold_1535	23790	57136	2.40	1	5
scaffold_1536	23784	92999	3.91	1	7
scaffold_1537	23779	104361	4.39	1	9
scaffold_1539	23730	129190	5.44	1	10
scaffold_1540	23711	37237	1.57	1	3
scaffold_1541	23703	67063	2.83	1	5
scaffold_1542	23668	83476	3.53	1	7
scaffold_1543	23645	70265	2.97	1	5
scaffold_1544	23606	150561	6.38	1	10
scaffold_1545	23519	106033	4.51	1	7
scaffold_1546	23476	24530	1.04	0	2
scaffold_1547	23405	133535	5.71	1	11
scaffold_1548	23396	206252	8.82	1	16
scaffold_1549	23356	111379	4.77	1	8
scaffold_1550	23347	0	0.00	0	0
scaffold_1551	23327	69279	2.97	1	6
scaffold_1552	23326	68542	2.94	0	4
scaffold_1553	23320	86068	3.69	1	6
scaffold_1554	23284	0	0.00	0	0
scaffold_1555	23254	167210	7.19	1	14
scaffold_1556	23234	0	0.00	0	0
scaffold_1557	23179	108017	4.66	0	8
scaffold_1558	23153	85001	3.67	1	7
scaffold_1559	23110	12862	0.56	0	2
scaffold_1560	23074	0	0.00	0	0
scaffold_1561	23058	81278	3.52	2	5
scaffold_1562	23008	225535	9.80	0	16
scaffold_1563	22947	166175	7.24	3	11
scaffold_1564	22943	139265	6.07	1	11
scaffold_1565	22916	2372	0.10	0	1
scaffold_1566	22848	83605	3.66	2	6
scaffold_1568	22816	69811	3.06	1	6
scaffold_1569	22733	63692	2.80	1	5
scaffold_1570	22657	145928	6.44	1	11
scaffold_1571	22635	55236	2.44	1	5
scaffold_1572	22632	80484	3.56	1	6
scaffold_1573	22596	0	0.00	0	0
scaffold_1574	22560	157301	6.97	2	12
scaffold_1575	22549	138868	6.16	1	11
scaffold_1576	22541	242165	10.74	1	20
scaffold_1577	22536	102867	4.56	1	8
scaffold_1578	22497	0	0.00	0	0
scaffold_1579	22476	116220	5.17	1	9
scaffold_1580	22441	182817	8.15	2	15
scaffold_1581	22414	51156	2.28	1	4
scaffold_1582	22372	194352	8.69	1	14
scaffold_1583	22238	66204	2.98	1	6
scaffold_1584	22205	152087	6.85	1	12
scaffold_1585	22188	81107	3.66	1	6
scaffold_1586	22119	73972	3.34	1	5
scaffold_1587	22050	345562	15.67	1	26
scaffold_1588	22037	94807	4.30	1	7
scaffold_1589	21998	64605	2.94	1	5
scaffold_1590	21935	82469	3.76	1	6
scaffold_1591	21873	85447	3.91	1	8
scaffold_1592	21841	0	0.00	0	0
scaffold_1593	21830	240673	11.02	1	18
scaffold_1594	21786	0	0.00	0	0
scaffold_1595	21769	146118	6.71	2	9
scaffold_1596	21727	62459	2.87	1	5
scaffold_1597	21721	73679	3.39	1	6
scaffold_1598	21697	57102	2.63	1	4
scaffold_1599	21694	40988	1.89	0	4
scaffold_1600	21691	30319	1.40	0	3
scaffold_1601	21647	31766	1.47	0	3
scaffold_1602	21633	62415	2.89	1	5
scaffold_1603	21627	134540	6.22	1	9
scaffold_1604	21609	150311	6.96	1	13
scaffold_1605	21608	52059	2.41	0	4
scaffold_1606	21604	0	0.00	0	0
scaffold_1607	21584	0	0.00	0	0
scaffold_1608	21549	75113	3.49	0	6
scaffold_1609	21525	0	0.00	0	0
scaffold_1610	21517	111468	5.18	1	9
scaffold_1611	21504	127687	5.94	1	12
scaffold_1612	21482	83851	3.90	1	6
scaffold_1613	21482	34987	1.63	0	3
scaffold_1614	21478	0	0.00	0	0
scaffold_1615	21464	88942	4.14	1	8
scaffold_1616	21462	0	0.00	0	0
scaffold_1617	21453	48036	2.24	1	4
scaffold_1618	21351	71602	3.35	1	6
scaffold_1619	21341	257415	12.06	1	22
scaffold_1620	21304	72330	3.40	1	6
scaffold_1621	21269	298638	14.04	2	22
scaffold_1622	21222	58578	2.76	0	5
scaffold_1623	21200	108762	5.13	0	9
scaffold_1624	21190	178163	8.41	1	14
scaffold_1625	21184	113168	5.34	2	9
scaffold_1626	21183	66935	3.16	1	7
scaffold_1627	21180	384777	18.17	1	25
scaffold_1628	21088	91393	4.33	1	8
scaffold_1629	21085	92888	4.41	1	7
scaffold_1630	21038	170851	8.12	2	12
scaffold_1631	20989	0	0.00	0	0
scaffold_1632	20983	169202	8.06	2	11
scaffold_1633	20965	116629	5.56	1	9
scaffold_1634	20929	0	0.00	0	0
scaffold_1635	20918	0	0.00	0	0
scaffold_1636	20901	58828	2.81	1	5
scaffold_1637	20897	77387	3.70	1	6
scaffold_1638	20886	82800	3.96	1	7
scaffold_1639	20881	3057	0.15	0	1
scaffold_1640	20871	124925	5.99	1	10
scaffold_1641	20868	0	0.00	0	0
scaffold_1642	20786	239299	11.51	1	19
scaffold_1643	20782	99309	4.78	1	8
scaffold_1644	20691	71388	3.45	1	7
scaffold_1645	20688	179219	8.66	1	15
scaffold_1646	20650	252	0.01	0	1
scaffold_1647	20602	69325	3.36	0	5
scaffold_1648	20585	132237	6.42	2	11
scaffold_1649	20558	0	0.00	0	0
scaffold_1650	20532	64556	3.14	1	5
scaffold_1651	20491	177483	8.66	1	13
scaffold_1652	20456	84761	4.14	2	6
scaffold_1653	20456	85517	4.18	0	7
scaffold_1654	20455	52659	2.57	1	5
scaffold_1655	20444	49501	2.42	1	4
scaffold_1656	20398	132511	6.50	1	9
scaffold_1657	20393	129460	6.35	1	12
scaffold_1658	20361	70597	3.47	2	6
scaffold_1659	20341	57325	2.82	0	5
scaffold_1660	20337	130019	6.39	1	10
scaffold_1661	20311	64385	3.17	1	5
scaffold_1662	20299	79161	3.90	1	6
scaffold_1663	20279	0	0.00	0	0
scaffold_1664	20197	142416	7.05	1	13
scaffold_1665	20185	101494	5.03	1	8
scaffold_1666	20170	99961	4.96	1	8
scaffold_1667	20129	57509	2.86	1	5
scaffold_1668	20106	8495	0.42	0	1
scaffold_1669	20104	0	0.00	0	0
scaffold_1670	20100	116811	5.81	1	9
scaffold_1671	20081	96837	4.82	1	12
scaffold_1672	20067	141151	7.03	1	12
scaffold_1673	20050	754	0.04	0	1
scaffold_1674	20042	207487	10.35	1	16
scaffold_1675	20033	3636	0.18	0	1
scaffold_1676	19998	159303	7.97	1	13
scaffold_1677	19960	42963	2.15	0	3
scaffold_1678	19957	83451	4.18	2	6
scaffold_1679	19901	150824	7.58	2	18
scaffold_1680	19798	55646	2.81	1	5
scaffold_1681	19689	0	0.00	0	0
scaffold_1682	19612	154479	7.88	1	14
scaffold_1683	19580	220400	11.26	2	15
scaffold_1684	19550	0	0.00	0	0
scaffold_1685	19537	62205	3.18	1	5
scaffold_1686	19492	0	0.00	0	0
scaffold_1687	19476	101236	5.20	1	9
scaffold_1688	19446	28898	1.49	0	2
scaffold_1689	19395	92240	4.76	1	7
scaffold_1690	19375	89923	4.64	2	7
scaffold_1691	19336	119306	6.17	1	9
scaffold_1692	19209	0	0.00	0	0
scaffold_1693	19200	103086	5.37	1	9
scaffold_1694	19177	187725	9.79	2	16
scaffold_1695	19134	0	0.00	0	0
scaffold_1696	19125	59006	3.09	0	5
scaffold_1697	19117	42738	2.24	1	3
scaffold_1698	19107	32714	1.71	0	3
scaffold_1699	19053	22425	1.18	0	2
scaffold_1700	19051	97127	5.10	1	8
scaffold_1701	19040	95955	5.04	1	7
scaffold_1702	18972	105517	5.56	1	10
scaffold_1703	18957	70871	3.74	1	6
scaffold_1704	18758	55337	2.95	1	4
scaffold_1705	18748	88467	4.72	1	7
scaffold_1706	18696	0	0.00	0	0
scaffold_1707	18694	0	0.00	0	0
scaffold_1708	18633	0	0.00	0	0
scaffold_1709	18628	18628	1.00	1	1
scaffold_1710	18582	72172	3.88	1	6
scaffold_1711	18580	36664	1.97	0	3
scaffold_1712	18526	56209	3.03	1	5
scaffold_1713	18497	118786	6.42	1	9
scaffold_1714	18473	63233	3.42	1	5
scaffold_1715	18469	36732	1.99	1	3
scaffold_1716	18431	111094	6.03	1	8
scaffold_1717	18430	24303	1.32	0	2
scaffold_1718	18397	33347	1.81	0	3
scaffold_1719	18390	57657	3.14	1	4
scaffold_1720	18363	109465	5.96	2	9
scaffold_1721	18300	0	0.00	0	0
scaffold_1722	18273	74894	4.10	0	6
scaffold_1723	18266	157835	8.64	4	13
scaffold_1724	18261	0	0.00	0	0
scaffold_1725	18255	131016	7.18	1	10
scaffold_1726	18219	68586	3.76	1	6
scaffold_1727	18198	97387	5.35	1	10
scaffold_1728	18152	0	0.00	0	0
scaffold_1729	18126	65647	3.62	1	5
scaffold_1730	18058	63481	3.52	1	5
scaffold_1731	18041	147751	8.19	1	13
scaffold_1732	18022	79251	4.40	1	6
scaffold_1733	18017	0	0.00	0	0
scaffold_1734	17917	85069	4.75	1	10
scaffold_1735	17892	102270	5.72	1	8
scaffold_1736	17886	15927	0.89	0	2
scaffold_1737	17884	0	0.00	0	0
scaffold_1738	17868	53693	3.00	1	4
scaffold_1739	17864	26070	1.46	0	2
scaffold_1740	17842	90077	5.05	1	7
scaffold_1741	17834	177016	9.93	0	15
scaffold_1742	17816	86649	4.86	1	7
scaffold_1743	17812	54980	3.09	0	4
scaffold_1744	17758	96589	5.44	2	8
scaffold_1745	17756	143466	8.08	4	11
scaffold_1746	17674	64411	3.64	1	5
scaffold_1747	17624	289680	16.44	2	22
scaffold_1748	17563	128865	7.34	1	19
scaffold_1749	17549	74170	4.23	1	6
scaffold_1750	17535	91339	5.21	2	8
scaffold_1751	17524	246472	14.06	4	22
scaffold_1752	17502	0	0.00	0	0
scaffold_1753	17454	0	0.00	0	0
scaffold_1754	17405	180248	10.36	1	17
scaffold_1755	17399	63122	3.63	0	5
scaffold_1756	17388	8219	0.47	0	1
scaffold_1757	17377	138239	7.96	2	12
scaffold_1758	17372	50251	2.89	1	4
scaffold_1759	17357	26533	1.53	1	2
scaffold_1760	17271	0	0.00	0	0
scaffold_1761	17224	0	0.00	0	0
scaffold_1762	17202	47976	2.79	1	4
scaffold_1763	17177	0	0.00	0	0
scaffold_1764	17136	0	0.00	0	0
scaffold_1765	17071	17071	1.00	1	1
scaffold_1766	17047	0	0.00	0	0
scaffold_1767	16955	35849	2.11	0	3
scaffold_1768	16953	16947	1.00	0	1
scaffold_1769	16892	49368	2.92	0	4
scaffold_1770	16859	127403	7.56	2	10
scaffold_1771	16848	16848	1.00	1	1
scaffold_1772	16835	93937	5.58	2	8
scaffold_1773	16801	16801	1.00	1	1
scaffold_1774	16792	73444	4.37	1	6
scaffold_1775	16788	107473	6.40	2	8
scaffold_1776	16759	116418	6.95	2	10
scaffold_1777	16701	232590	13.93	4	28
scaffold_1778	16528	79715	4.82	1	7
scaffold_1779	16449	0	0.00	0	0
scaffold_1780	16434	109876	6.69	1	9
scaffold_1781	16426	78896	4.80	1	7
scaffold_1782	16349	23733	1.45	0	2
scaffold_1783	16327	121342	7.43	3	10
scaffold_1784	16310	87459	5.36	1	7
scaffold_1785	16241	39754	2.45	1	3
scaffold_1786	16217	45358	2.80	1	4
scaffold_1787	16212	44786	2.76	0	4
scaffold_1788	16204	26155	1.61	0	3
scaffold_1789	16182	168242	10.40	6	14
scaffold_1790	16174	73057	4.52	1	6
scaffold_1791	16146	27036	1.67	1	2
scaffold_1792	16113	103543	6.43	2	8
scaffold_1793	16102	86646	5.38	1	7
scaffold_1794	16059	0	0.00	0	0
scaffold_1795	16028	0	0.00	0	0
scaffold_1796	16022	73780	4.60	1	7
scaffold_1797	16001	3023	0.19	0	3
scaffold_1798	15980	0	0.00	0	0
scaffold_1799	15931	30427	1.91	1	3
scaffold_1800	15887	0	0.00	0	0
scaffold_1801	15886	44428	2.80	1	4
scaffold_1802	15875	0	0.00	0	0
scaffold_1803	15861	77711	4.90	1	7
scaffold_1804	15832	24910	1.57	1	2
scaffold_1805	15818	45329	2.87	1	4
scaffold_1806	15792	83404	5.28	1	8
scaffold_1807	15758	0	0.00	0	0
scaffold_1808	15755	174949	11.10	1	15
scaffold_1809	15752	460	0.03	0	1
scaffold_1810	15717	62479	3.98	0	5
scaffold_1811	15687	40418	2.58	1	3
scaffold_1812	15677	59427	3.79	1	5
scaffold_1813	15647	0	0.00	0	0
scaffold_1814	15642	47526	3.04	1	4
scaffold_1815	15630	0	0.00	0	0
scaffold_1816	15486	0	0.00	0	0
scaffold_1817	15422	20154	1.31	0	2
scaffold_1818	15402	26462	1.72	1	2
scaffold_1819	15367	88163	5.74	2	8
scaffold_1820	15309	0	0.00	0	0
scaffold_1821	15295	0	0.00	0	0
scaffold_1822	15291	72137	4.72	1	6
scaffold_1823	15285	35969	2.35	1	3
scaffold_1824	15258	48065	3.15	1	4
scaffold_1825	15253	0	0.00	0	0
scaffold_1826	15237	0	0.00	0	0
scaffold_1827	15231	0	0.00	0	0
scaffold_1828	15229	71681	4.71	1	6
scaffold_1829	15197	65116	4.28	0	5
scaffold_1830	15189	37906	2.50	0	3
scaffold_1831	15181	51323	3.38	1	4
scaffold_1832	15106	15106	1.00	1	1
scaffold_1833	15092	588	0.04	0	1
scaffold_1834	15055	10914	0.72	0	2
scaffold_1835	15053	0	0.00	0	0
scaffold_1836	15047	0	0.00	0	0
scaffold_1837	15005	0	0.00	0	0
scaffold_1838	14993	46546	3.10	1	4
scaffold_1839	14993	2459	0.16	0	2
scaffold_1840	14962	2881	0.19	0	1
scaffold_1841	14918	0	0.00	0	0
scaffold_1842	14906	14906	1.00	1	1
scaffold_1843	14896	68041	4.57	1	6
scaffold_1844	14852	25544	1.72	1	2
scaffold_1845	14817	71589	4.83	1	6
scaffold_1846	14783	0	0.00	0	0
scaffold_1847	14715	0	0.00	0	0
scaffold_1848	14689	52776	3.59	1	4
scaffold_1849	14679	83697	5.70	0	7
scaffold_1850	14640	67389	4.60	0	9
scaffold_1851	14635	46123	3.15	1	4
scaffold_1852	14630	2807	0.19	0	1
scaffold_1853	14613	48942	3.35	1	4
scaffold_1854	14603	92881	6.36	1	8
scaffold_1855	14593	39248	2.69	1	3
scaffold_1856	14585	36067	2.47	1	3
scaffold_1857	14508	27654	1.91	0	2
scaffold_1858	14498	26413	1.82	0	2
scaffold_1859	14496	46901	3.24	1	4
scaffold_1860	14452	0	0.00	0	0
scaffold_1861	14400	6258	0.43	0	1
scaffold_1862	14367	33389	2.32	1	3
scaffold_1863	14303	0	0.00	0	0
scaffold_1864	14251	0	0.00	0	0
scaffold_1865	14172	0	0.00	0	0
scaffold_1866	14143	46080	3.26	1	4
scaffold_1867	14102	50995	3.62	1	4
scaffold_1868	14052	62462	4.45	1	5
scaffold_1869	14042	0	0.00	0	0
scaffold_1870	14034	26688	1.90	1	2
scaffold_1871	14013	249	0.02	0	1
scaffold_1872	13958	0	0.00	0	0
scaffold_1873	13957	0	0.00	0	0
scaffold_1874	13845	27788	2.01	1	3
scaffold_1875	13840	9355	0.68	0	1
scaffold_1876	13828	32967	2.38	1	3
scaffold_1877	13673	0	0.00	0	0
scaffold_1878	13640	62568	4.59	1	6
scaffold_1879	13616	0	0.00	0	0
scaffold_1880	13582	23624	1.74	1	2
scaffold_1881	13564	9523	0.70	0	1
scaffold_1882	13556	37675	2.78	1	3
scaffold_1883	13553	0	0.00	0	0
scaffold_1884	13534	13534	1.00	1	1
scaffold_1885	13505	0	0.00	0	0
scaffold_1886	13360	52457	3.93	2	5
scaffold_1887	13342	34137	2.56	1	3
scaffold_1888	13304	24756	1.86	1	2
scaffold_1889	13301	0	0.00	0	0
scaffold_1890	13279	0	0.00	0	0
scaffold_1891	13260	0	0.00	0	0
scaffold_1892	13245	0	0.00	0	0
scaffold_1893	13231	13229	1.00	0	1
scaffold_1894	13180	0	0.00	0	0
scaffold_1895	13147	0	0.00	0	0
scaffold_1896	13024	44530	3.42	2	4
scaffold_1897	12992	0	0.00	0	0
scaffold_1898	12973	0	0.00	0	0
scaffold_1899	12938	52110	4.03	2	5
scaffold_1900	12880	0	0.00	0	0
scaffold_1901	12732	0	0.00	0	0
scaffold_1902	12723	0	0.00	0	0
scaffold_1903	12719	12719	1.00	1	1
scaffold_1904	12699	12652	1.00	0	1
scaffold_1905	12663	44556	3.52	1	4
scaffold_1906	12559	0	0.00	0	0
scaffold_1907	12539	0	0.00	0	0
scaffold_1908	12531	33410	2.67	1	3
scaffold_1909	12452	0	0.00	0	0
scaffold_1910	12450	0	0.00	0	0
scaffold_1911	12268	0	0.00	0	0
scaffold_1912	12187	0	0.00	0	0
scaffold_1913	12182	31405	2.58	0	3
scaffold_1914	12126	0	0.00	0	0
scaffold_1915	12077	0	0.00	0	0
scaffold_1916	12040	0	0.00	0	0
scaffold_1917	11837	0	0.00	0	0
scaffold_1918	11619	0	0.00	0	0
scaffold_1919	11563	0	0.00	0	0
scaffold_1920	11523	11523	1.00	1	1
scaffold_1921	11460	0	0.00	0	0
scaffold_1922	11452	0	0.00	0	0
scaffold_1923	11304	0	0.00	0	0
scaffold_1924	11245	0	0.00	0	0
scaffold_1925	11215	20549	1.83	1	2
scaffold_1926	11049	0	0.00	0	0
scaffold_1927	11036	0	0.00	0	0
scaffold_1928	10768	0	0.00	0	0
scaffold_1929	10743	0	0.00	0	0
scaffold_1930	10703	0	0.00	0	0
scaffold_1931	10647	34461	3.24	1	6
scaffold_1932	10436	0	0.00	0	0
scaffold_1933	10326	10326	1.00	1	1
scaffold_1934	10215	0	0.00	0	0
scaffold_1935	10200	0	0.00	0	0
scaffold_1936	10075	23240	2.31	1	3
scaffold_1937	10074	10074	1.00	1	1
scaffold_1938	9814	18233	1.86	1	2
scaffold_1939	9453	16199	1.71	0	4
scaffold_1940	9376	0	0.00	0	0
total	2155523626	59417003400	27.56	0	631
