file,model,model-long,codon model,description,tree-length,Lnl,np,kappa,siteClassModel,proportion_0,background_0,foreground_0,proportion_1,background_1,foreground_1,proportion_2,background_2,foreground_2,proportion_3,background_3,foreground_3
OG0013474,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,2.98621,-2552.499639,29,2.18898,PositiveSelection,0.65362,0.02525,0.02525,0.28128,1.0,1.0,0.04551,0.02525,169.93362,0.01959,1.0,169.93362
OG0013474,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.13759,-2614.514804,28,1.95723,PositiveSelection,0.68821,0.02031,0.02031,0.31179,1.0,1.0,0.0,0.02031,1.0,0.0,1.0,1.0
OG0009632,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.69192,-6199.115347,29,1.8852,PositiveSelection,0.65906,0.04581,0.04581,0.34094,1.0,1.0,0.0,0.04581,1.0,0.0,1.0,1.0
OG0009632,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.69193,-6199.115353,28,1.88536,PositiveSelection,0.65905,0.04581,0.04581,0.34095,1.0,1.0,0.0,0.04581,1.0,0.0,1.0,1.0
OG0006162,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.63885,-2795.338843,29,3.20041,PositiveSelection,0.70963,0.06948,0.06948,0.28095,1.0,1.0,0.00675,0.06948,1.0,0.00267,1.0,1.0
OG0006162,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.63885,-2795.338843,28,3.2004,PositiveSelection,0.70963,0.06948,0.06948,0.28095,1.0,1.0,0.00675,0.06948,1.0,0.00267,1.0,1.0
OG0006537,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.37344,-1573.44287,29,2.73483,PositiveSelection,1.0,0.04828,0.04828,0.0,1.0,1.0,0.0,0.04828,1.0,0.0,1.0,1.0
OG0006537,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.37344,-1573.44287,28,2.73483,PositiveSelection,1.0,0.04828,0.04828,0.0,1.0,1.0,0.0,0.04828,1.0,0.0,1.0,1.0
OG0013822,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.02944,-3275.127286,29,2.63605,PositiveSelection,0.5525,0.0076,0.0076,0.44458,1.0,1.0,0.00162,0.0076,90.87203,0.0013,1.0,90.87203
OG0013822,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.02421,-3279.767024,28,2.64105,PositiveSelection,0.54693,0.00336,0.00336,0.45307,1.0,1.0,0.0,0.00336,1.0,0.0,1.0,1.0
OG0010280,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.52035,-3927.681751,29,2.98345,PositiveSelection,0.8371,0.04542,0.04542,0.12615,1.0,1.0,0.03194,0.04542,25.38688,0.00481,1.0,25.38688
OG0010280,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.4962,-3944.454642,28,2.73254,PositiveSelection,0.72265,0.0,0.0,0.17053,1.0,1.0,0.08643,0.0,1.0,0.02039,1.0,1.0
OG0006319,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.43235,-2086.621259,29,2.38993,PositiveSelection,0.87624,0.01466,0.01466,0.10695,1.0,1.0,0.01499,0.01466,1.0,0.00183,1.0,1.0
OG0006319,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.43235,-2086.62126,28,2.38993,PositiveSelection,0.87624,0.01466,0.01466,0.10695,1.0,1.0,0.01498,0.01466,1.0,0.00183,1.0,1.0
OG0013865,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.09211,-6312.930271,29,2.50604,PositiveSelection,0.69226,0.07401,0.07401,0.30774,1.0,1.0,0.0,0.07401,1.0,0.0,1.0,1.0
OG0013865,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.09212,-6312.930271,28,2.50597,PositiveSelection,0.69228,0.07402,0.07402,0.30772,1.0,1.0,0.0,0.07402,1.0,0.0,1.0,1.0
OG0009293,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.03166,-2554.178379,29,2.51155,PositiveSelection,0.71988,0.0,0.0,0.28012,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
OG0009293,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.03166,-2554.178379,28,2.51152,PositiveSelection,0.71988,0.0,0.0,0.28012,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
OG0010325,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.38876,-982.560186,29,4.61898,PositiveSelection,0.96071,0.00875,0.00875,0.03928,1.0,1.0,1e-05,0.00875,1.0,0.0,1.0,1.0
OG0010325,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.38876,-982.560187,28,4.61898,PositiveSelection,0.95992,0.00875,0.00875,0.03924,1.0,1.0,0.0008,0.00875,1.0,3e-05,1.0,1.0
OG0012287,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,9.88564,-3029.025011,29,1.78495,PositiveSelection,0.69334,0.0,0.0,0.21027,1.0,1.0,0.07396,0.0,445.42574,0.02243,1.0,445.42574
OG0012287,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,2.15577,-3212.854257,28,1.21697,PositiveSelection,0.73493,0.00125,0.00125,0.21905,1.0,1.0,0.03546,0.00125,1.0,0.01057,1.0,1.0
OG0013014,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.29235,-1760.547753,29,1.68532,PositiveSelection,0.76834,0.0,0.0,0.23166,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
OG0013014,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.29235,-1760.547753,28,1.68532,PositiveSelection,0.76834,0.0,0.0,0.23166,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
OG0011266,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.4844,-2295.092319,29,2.77437,PositiveSelection,0.82255,0.0,0.0,0.17745,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
OG0011266,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.4844,-2295.092319,28,2.77436,PositiveSelection,0.82255,0.0,0.0,0.17745,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
OG0007426,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.07891,-6377.478726,29,3.95706,PositiveSelection,0.90876,0.06206,0.06206,0.05459,1.0,1.0,0.03457,0.06206,36.77932,0.00208,1.0,36.77932
OG0007426,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.99686,-6428.342817,28,3.69994,PositiveSelection,0.81749,0.04985,0.04985,0.06843,1.0,1.0,0.10528,0.04985,1.0,0.00881,1.0,1.0
OG0012952,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.55752,-4646.342567,29,3.92253,PositiveSelection,0.79354,0.03961,0.03961,0.20463,1.0,1.0,0.00145,0.03961,62.23077,0.00037,1.0,62.23077
OG0012952,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.55468,-4649.707231,28,3.89018,PositiveSelection,0.76678,0.03542,0.03542,0.20326,1.0,1.0,0.02369,0.03542,1.0,0.00628,1.0,1.0
OG0010104,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.16388,-3657.460911,29,4.91321,PositiveSelection,0.95531,0.02997,0.02997,0.03681,1.0,1.0,0.00759,0.02997,5.23379,0.00029,1.0,5.23379
OG0010104,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.16112,-3658.062672,28,4.91562,PositiveSelection,0.93629,0.02947,0.02947,0.0367,1.0,1.0,0.02599,0.02947,1.0,0.00102,1.0,1.0
OG0011085,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.84435,-3392.886486,29,3.73703,PositiveSelection,0.56012,0.02457,0.02457,0.42162,1.0,1.0,0.01042,0.02457,17.49245,0.00784,1.0,17.49245
OG0011085,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.83841,-3395.580232,28,3.71214,PositiveSelection,0.49826,0.01281,0.01281,0.40501,1.0,1.0,0.05336,0.01281,1.0,0.04337,1.0,1.0
OG0005724,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.38018,-2820.879157,29,2.04592,PositiveSelection,0.68254,0.03341,0.03341,0.28555,1.0,1.0,0.0225,0.03341,3.05879,0.00941,1.0,3.05879
OG0005724,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.38,-2820.884747,28,2.04557,PositiveSelection,0.63456,0.03335,0.03335,0.26552,1.0,1.0,0.07044,0.03335,1.0,0.02948,1.0,1.0
OG0010931,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.78249,-8071.800862,29,2.4732,PositiveSelection,0.82325,0.04718,0.04718,0.16633,1.0,1.0,0.00867,0.04718,12.45567,0.00175,1.0,12.45567
OG0010931,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.7826,-8073.68743,28,2.4681,PositiveSelection,0.71026,0.04329,0.04329,0.14712,1.0,1.0,0.11815,0.04329,1.0,0.02447,1.0,1.0
OG0006823,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.09098,-5162.418987,29,3.4083,PositiveSelection,0.94285,0.03647,0.03647,0.05386,1.0,1.0,0.00312,0.03647,26.37064,0.00018,1.0,26.37064
OG0006823,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.07373,-5164.353996,28,3.37774,PositiveSelection,0.9244,0.03502,0.03502,0.05458,1.0,1.0,0.01985,0.03502,1.0,0.00117,1.0,1.0
OG0010606,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.86112,-2453.699703,29,4.58944,PositiveSelection,0.922,0.08509,0.08509,0.07227,1.0,1.0,0.00532,0.08509,1.0,0.00042,1.0,1.0
OG0010606,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.86112,-2453.699703,28,4.58941,PositiveSelection,0.922,0.08509,0.08509,0.07227,1.0,1.0,0.00532,0.08509,1.0,0.00042,1.0,1.0
OG0006199,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.90506,-1989.352764,29,3.88086,PositiveSelection,0.87874,0.28431,0.28431,0.06726,1.0,1.0,0.05016,0.28431,5.9583,0.00384,1.0,5.9583
OG0006199,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.90451,-1989.874195,28,3.87991,PositiveSelection,0.61772,0.27782,0.27782,0.05473,1.0,1.0,0.30089,0.27782,1.0,0.02666,1.0,1.0
OG0007166,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.45762,-7148.025489,29,3.71175,PositiveSelection,0.92332,0.0638,0.0638,0.07556,1.0,1.0,0.00104,0.0638,54.75891,9e-05,1.0,54.75891
OG0007166,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.45597,-7152.318872,28,3.69787,PositiveSelection,0.91227,0.0612,0.0612,0.07952,1.0,1.0,0.00755,0.0612,1.0,0.00066,1.0,1.0
OG0013058,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.71945,-7635.607852,29,3.80013,PositiveSelection,0.81259,0.12545,0.12545,0.17683,1.0,1.0,0.00868,0.12545,17.18738,0.00189,1.0,17.18738
OG0013058,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.71871,-7639.112852,28,3.79641,PositiveSelection,0.67966,0.11483,0.11483,0.15837,1.0,1.0,0.13135,0.11483,1.0,0.03061,1.0,1.0
OG0008030,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.29267,-3702.092179,29,3.55372,PositiveSelection,0.99222,0.04051,0.04051,0.00778,1.0,1.0,0.0,0.04051,1.0,0.0,1.0,1.0
OG0008030,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.29268,-3702.092179,28,3.55376,PositiveSelection,0.99222,0.04051,0.04051,0.00778,1.0,1.0,0.0,0.04051,1.0,0.0,1.0,1.0
OG0006030,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.58298,-2636.617036,29,3.66839,PositiveSelection,0.92199,0.05662,0.05662,0.07801,1.0,1.0,0.0,0.05662,1.0,0.0,1.0,1.0
OG0006030,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.583,-2636.616152,28,3.66837,PositiveSelection,0.91822,0.05653,0.05653,0.0776,1.0,1.0,0.00386,0.05653,1.0,0.00033,1.0,1.0
OG0009880,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,7.02663,-4295.686765,29,2.9247,PositiveSelection,0.92556,0.11872,0.11872,0.0,1.0,1.0,0.07444,0.11872,845.94678,0.0,1.0,845.94678
OG0009880,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.9696,-4680.489606,28,1.23639,PositiveSelection,0.87423,0.03585,0.03585,0.03039,1.0,1.0,0.09218,0.03585,1.0,0.0032,1.0,1.0
OG0007414,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.72642,-5866.92717,29,3.1299,PositiveSelection,0.8661,0.06882,0.06882,0.1339,1.0,1.0,0.0,0.06882,1.0,0.0,1.0,1.0
OG0007414,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.72642,-5866.92717,28,3.13,PositiveSelection,0.8661,0.06882,0.06882,0.1339,1.0,1.0,0.0,0.06882,1.0,0.0,1.0,1.0
OG0012539,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.3754,-2415.454772,29,3.35568,PositiveSelection,0.8166,0.03642,0.03642,0.13601,1.0,1.0,0.04062,0.03642,240.00465,0.00677,1.0,240.00465
OG0012539,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.65875,-2467.671291,28,2.85573,PositiveSelection,0.67555,0.02291,0.02291,0.1154,1.0,1.0,0.17855,0.02291,1.0,0.0305,1.0,1.0
OG0012772,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.3615,-1177.333223,29,2.33876,PositiveSelection,0.67168,0.0,0.0,0.23918,1.0,1.0,0.06573,0.0,32.37574,0.02341,1.0,32.37574
OG0012772,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.35928,-1179.159803,28,2.26075,PositiveSelection,0.16049,0.0,0.0,0.05646,1.0,1.0,0.57927,0.0,1.0,0.20378,1.0,1.0
OG0010114,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,2.3753,-6552.795022,29,3.50297,PositiveSelection,0.82578,0.09018,0.09018,0.15282,1.0,1.0,0.01806,0.09018,141.30748,0.00334,1.0,141.30748
OG0010114,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.69611,-6612.647036,28,3.16642,PositiveSelection,0.85116,0.08473,0.08473,0.14884,1.0,1.0,0.0,0.08473,1.0,0.0,1.0,1.0
OG0011567,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.04225,-3237.526733,29,2.33272,PositiveSelection,0.92976,0.0156,0.0156,0.07024,1.0,1.0,0.0,0.0156,1.0,0.0,1.0,1.0
OG0011567,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.04226,-3237.526734,28,2.33278,PositiveSelection,0.92976,0.0156,0.0156,0.07024,1.0,1.0,0.0,0.0156,1.0,0.0,1.0,1.0
OG0008668,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.1523,-8422.200376,29,2.8998,PositiveSelection,0.59165,0.0,0.0,0.37398,1.0,1.0,0.02106,0.0,138.78431,0.01331,1.0,138.78431
OG0008668,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.84033,-8495.723484,28,2.64511,PositiveSelection,0.48884,0.0,0.0,0.27545,1.0,1.0,0.15076,0.0,1.0,0.08495,1.0,1.0
OG0007490,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.10125,-2772.340706,29,5.70107,PositiveSelection,0.92566,0.02535,0.02535,0.02109,1.0,1.0,0.05207,0.02535,15.22141,0.00119,1.0,15.22141
OG0007490,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.87461,-2790.405939,28,5.0006,PositiveSelection,0.86669,0.02361,0.02361,0.02046,1.0,1.0,0.11025,0.02361,1.0,0.0026,1.0,1.0
OG0005811,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,3.76174,-3297.725844,29,2.89431,PositiveSelection,0.72865,0.04065,0.04065,0.07388,1.0,1.0,0.17929,0.04065,97.59615,0.01818,1.0,97.59615
OG0005811,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.14094,-3378.51819,28,2.03234,PositiveSelection,0.55251,0.01575,0.01575,0.07487,1.0,1.0,0.32816,0.01575,1.0,0.04447,1.0,1.0
OG0011670,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.4597,-926.695943,29,3.73364,PositiveSelection,0.88785,0.05053,0.05053,0.03477,1.0,1.0,0.07447,0.05053,2.57196,0.00292,1.0,2.57196
OG0011670,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.45925,-926.747915,28,3.71223,PositiveSelection,0.79504,0.05058,0.05058,0.03122,1.0,1.0,0.16718,0.05058,1.0,0.00656,1.0,1.0
OG0013537,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.86722,-16017.162031,29,3.74098,PositiveSelection,0.62308,0.11505,0.11505,0.36981,1.0,1.0,0.00446,0.11505,20.71645,0.00265,1.0,20.71645
OG0013537,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.86435,-16022.518275,28,3.72645,PositiveSelection,0.57592,0.10748,0.10748,0.3547,1.0,1.0,0.04294,0.10748,1.0,0.02644,1.0,1.0
OG0007921,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.95419,-4782.255521,29,1.76572,PositiveSelection,0.55333,0.0,0.0,0.42621,1.0,1.0,0.01156,0.0,460.8375,0.0089,1.0,460.8375
OG0007921,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.5582,-4831.272436,28,1.67954,PositiveSelection,0.62274,0.01771,0.01771,0.37726,1.0,1.0,0.0,0.01771,1.0,0.0,1.0,1.0
OG0013182,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.00442,-7171.911696,29,3.07891,PositiveSelection,0.55582,0.01778,0.01778,0.42237,1.0,1.0,0.01239,0.01778,18.89977,0.00942,1.0,18.89977
OG0013182,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.00217,-7181.43337,28,3.03233,PositiveSelection,0.47317,0.00682,0.00682,0.36869,1.0,1.0,0.08889,0.00682,1.0,0.06926,1.0,1.0
OG0012126,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.93143,-2253.849822,29,2.91553,PositiveSelection,0.52207,0.02083,0.02083,0.38722,1.0,1.0,0.05208,0.02083,3.84811,0.03863,1.0,3.84811
OG0012126,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.93051,-2254.208796,28,2.90426,PositiveSelection,0.5025,0.01978,0.01978,0.37916,1.0,1.0,0.06745,0.01978,1.0,0.05089,1.0,1.0
OG0011368,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.44928,-5402.267542,29,1.81547,PositiveSelection,0.84764,0.0,0.0,0.11352,1.0,1.0,0.03425,0.0,1.0,0.00459,1.0,1.0
OG0011368,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.44926,-5402.26753,28,1.81548,PositiveSelection,0.84762,0.0,0.0,0.11351,1.0,1.0,0.03428,0.0,1.0,0.00459,1.0,1.0
OG0013905,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,10.35059,-2573.829395,29,2.99862,PositiveSelection,0.60582,0.02834,0.02834,0.03508,1.0,1.0,0.33944,0.02834,20.92133,0.01966,1.0,20.92133
OG0013905,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,4.49461,-2619.740619,28,1.88553,PositiveSelection,0.58317,0.00911,0.00911,0.04415,1.0,1.0,0.34646,0.00911,1.0,0.02623,1.0,1.0
OG0006056,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.49629,-4684.269769,29,4.40666,PositiveSelection,0.56941,0.10551,0.10551,0.4304,1.0,1.0,0.00011,0.10551,1.70409,8e-05,1.0,1.70409
OG0006056,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.49705,-4684.173223,28,4.3893,PositiveSelection,0.52854,0.10919,0.10919,0.38212,1.0,1.0,0.05186,0.10919,1.0,0.03749,1.0,1.0
OG0006888,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.54746,-2031.258702,29,2.33895,PositiveSelection,0.80895,0.04111,0.04111,0.19105,1.0,1.0,0.0,0.04111,1.0,0.0,1.0,1.0
OG0006888,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.54746,-2031.258703,28,2.33894,PositiveSelection,0.80895,0.04112,0.04112,0.19105,1.0,1.0,0.0,0.04112,1.0,0.0,1.0,1.0
OG0008324,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.49862,-2410.102641,29,2.5365,PositiveSelection,0.58789,0.12283,0.12283,0.07744,1.0,1.0,0.29572,0.12283,1.0,0.03895,1.0,1.0
OG0008324,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.49862,-2410.102641,28,2.53652,PositiveSelection,0.5879,0.12283,0.12283,0.07744,1.0,1.0,0.29572,0.12283,1.0,0.03895,1.0,1.0
OG0009354,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.56204,-15263.656329,29,4.97535,PositiveSelection,0.84855,0.12458,0.12458,0.15145,1.0,1.0,0.0,0.12458,1.0,0.0,1.0,1.0
OG0009354,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.56202,-15263.656139,28,4.97535,PositiveSelection,0.84856,0.12458,0.12458,0.15144,1.0,1.0,0.0,0.12458,1.0,0.0,1.0,1.0
OG0014015,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.26815,-1781.197473,29,3.06146,PositiveSelection,0.80308,0.09071,0.09071,0.16423,1.0,1.0,0.02714,0.09071,6.23524,0.00555,1.0,6.23524
OG0014015,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.26843,-1781.767989,28,3.05321,PositiveSelection,0.66564,0.08825,0.08825,0.13827,1.0,1.0,0.16236,0.08825,1.0,0.03373,1.0,1.0
OG0010415,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.67144,-2486.069755,29,2.25143,PositiveSelection,0.81173,0.10602,0.10602,0.18827,1.0,1.0,0.0,0.10602,1.0,0.0,1.0,1.0
OG0010415,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.67144,-2486.069755,28,2.25143,PositiveSelection,0.81173,0.10602,0.10602,0.18827,1.0,1.0,0.0,0.10602,1.0,0.0,1.0,1.0
OG0006477,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.92657,-3176.75343,29,2.59717,PositiveSelection,0.78167,0.02845,0.02845,0.21062,1.0,1.0,0.00607,0.02845,7.845,0.00164,1.0,7.845
OG0006477,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.92632,-3177.258373,28,2.59733,PositiveSelection,0.77715,0.02566,0.02566,0.22285,1.0,1.0,0.0,0.02566,1.0,0.0,1.0,1.0
OG0011199,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.40791,-1273.920297,29,4.27717,PositiveSelection,0.89013,0.14556,0.14556,0.10987,1.0,1.0,0.0,0.14556,1.0,0.0,1.0,1.0
OG0011199,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.40791,-1273.920297,28,4.27719,PositiveSelection,0.89013,0.14556,0.14556,0.10987,1.0,1.0,0.0,0.14556,1.0,0.0,1.0,1.0
OG0008578,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.90621,-4128.495618,29,4.01401,PositiveSelection,0.65933,0.10105,0.10105,0.33519,1.0,1.0,0.00363,0.10105,58.07674,0.00185,1.0,58.07674
OG0008578,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.90316,-4133.618276,28,3.97075,PositiveSelection,0.65586,0.09523,0.09523,0.34414,1.0,1.0,0.0,0.09523,1.0,0.0,1.0,1.0
OG0013251,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,76.1017,-7390.529594,29,2.1205,PositiveSelection,0.57843,0.02718,0.02718,0.00949,1.0,1.0,0.40542,0.02718,183.21472,0.00665,1.0,183.21472
OG0013251,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,8.19684,-7687.632286,28,1.38109,PositiveSelection,0.58552,0.01135,0.01135,0.0209,1.0,1.0,0.38002,0.01135,1.0,0.01356,1.0,1.0
OG0007752,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.46486,-2668.336143,29,4.60162,PositiveSelection,0.92168,0.0,0.0,0.07832,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
OG0007752,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.46484,-2668.336902,28,4.60537,PositiveSelection,0.9217,4e-05,4e-05,0.07827,1.0,1.0,3e-05,4e-05,1.0,0.0,1.0,1.0
OG0012163,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.72262,-17531.500365,29,2.36254,PositiveSelection,0.8214,0.04459,0.04459,0.1786,1.0,1.0,0.0,0.04459,1.0,0.0,1.0,1.0
