FUN_013677	FUN_013677-T1		GO:0005840 GO:0003735 GO:0006412
FUN_013678	FUN_013678-T1	RPP30	GO:0008033
FUN_013679	FUN_013679-T1		GO:0005515
FUN_27982	FUN_27982-T1		GO:0016706 GO:0008168
FUN_013680	FUN_013680-T1	PCGF5	
FUN_013681	FUN_013681-T1	HECTD2	GO:0004842
FUN_013682	FUN_013682-T1	PPP1R3C	GO:0005515
FUN_013683	FUN_013683-T1	TNKS2	GO:0003950 GO:0005515
FUN_013684	FUN_013684-T1	FGFBP3	
FUN_013685	FUN_013685-T1	dop-1	GO:0016021 GO:0004930 GO:0007186
FUN_013686	FUN_013686-T1		
FUN_013687	FUN_013687-T1	NOC3L	
FUN_013688	FUN_013688-T1	PLCE1	GO:0005085 GO:0004435 GO:0008081 GO:0006629 GO:0035556 GO:0007264 GO:0007165
FUN_013688	FUN_013688-T2	PLCE1	GO:0005085 GO:0004435 GO:0008081 GO:0006629 GO:0035556 GO:0007165 GO:0007264
FUN_013689	FUN_013689-T1		GO:0016020 GO:0016021
FUN_013690	FUN_013690-T1	LGI1_1	GO:0005515
FUN_013691	FUN_013691-T1		
FUN_013692	FUN_013692-T1	PDE6C	GO:0004114 GO:0005515 GO:0008081 GO:0007165
FUN_013693	FUN_013693-T1	RBP4	GO:0005501 GO:0034632
FUN_013694	FUN_013694-T1		GO:0016021 GO:0004930 GO:0007186
FUN_013695	FUN_013695-T1	CEP55	GO:0014066 GO:0000281
FUN_013695	FUN_013695-T2	CEP55	GO:0014066 GO:0000281
FUN_013696	FUN_013696-T1		GO:0016021 GO:0007520
FUN_27983	FUN_27983-T1		
FUN_013697	FUN_013697-T1		GO:0004497 GO:0005506 GO:0020037 GO:0016705
FUN_013698	FUN_013698-T1		GO:0004497 GO:0005506 GO:0020037 GO:0016705
FUN_013698	FUN_013698-T2		GO:0004497 GO:0005506 GO:0020037 GO:0016705
FUN_013699	FUN_013699-T1	EXOC6_1	GO:0090522 GO:0006886
FUN_013700	FUN_013700-T1	EXOC6_2	GO:0090522 GO:0006886
FUN_013701	FUN_013701-T1		GO:0000981 GO:0003677 GO:0006355
FUN_013702	FUN_013702-T1	KIF11	GO:0003777 GO:0008017 GO:0005524 GO:0007018
FUN_013703	FUN_013703-T1		GO:0046872 GO:0004222 GO:0006508
FUN_013704	FUN_013704-T1	MARCH5	GO:0008270
FUN_013704	FUN_013704-T2	MARCH5	GO:0008270
FUN_013705	FUN_013705-T1	CPEB3	GO:0045182 GO:0003723 GO:0003730 GO:0003676 GO:0006417
FUN_013706	FUN_013706-T1	BTAF1	GO:0140658 GO:0016887 GO:0005515 GO:0017025 GO:0005524 GO:0003677
FUN_013707	FUN_013707-T1		GO:0016791 GO:0008138 GO:0016311
FUN_013707	FUN_013707-T2		GO:0016791 GO:0008138 GO:0016311
FUN_013708	FUN_013708-T1		
FUN_013709	FUN_013709-T1		
FUN_013710	FUN_013710-T1		
FUN_013711	FUN_013711-T1		
FUN_013714	FUN_013714-T1		
FUN_013714	FUN_013714-T2		
FUN_013715	FUN_013715-T1		GO:0003887 GO:0003677 GO:0034061 GO:0006281
FUN_013716	FUN_013716-T1	HS3ST1	GO:0008146
FUN_013717	FUN_013717-T1		
FUN_013718	FUN_013718-T1		GO:0000981 GO:0003677 GO:0006355
FUN_013719	FUN_013719-T1		GO:0005085 GO:0007264
FUN_013720	FUN_013720-T1	ADGRA1	GO:0016020 GO:0016021 GO:0004888 GO:0004930 GO:0007166 GO:0007186
FUN_013721	FUN_013721-T1		GO:0016020 GO:0005515 GO:0004930
FUN_013722	FUN_013722-T1		
FUN_013723	FUN_013723-T1		
FUN_013724	FUN_013724-T1		GO:0005515 GO:0060294 GO:0035082
FUN_013725	FUN_013725-T1		GO:0016021 GO:0004930 GO:0007186
FUN_013726	FUN_013726-T1	NKX62	GO:0000981 GO:0003677 GO:0006355
FUN_013727	FUN_013727-T1	INPP5A	GO:0016791 GO:0003824 GO:0004445 GO:0046856
FUN_013727	FUN_013727-T2	INPP5A	GO:0016791 GO:0003824 GO:0004445 GO:0046856
FUN_013728	FUN_013728-T1		GO:0005741 GO:0007005
FUN_013729	FUN_013729-T1	PWWP2B	
FUN_013730	FUN_013730-T1		GO:0005515
FUN_013731	FUN_013731-T1	STK32C_1	GO:0005524 GO:0004672 GO:0006468
FUN_27984	FUN_27984-T1	STK32C_2	
FUN_013732	FUN_013732-T1	DPYSL4	GO:0005737 GO:0016810 GO:0016787 GO:0097485 GO:0070997
FUN_013733	FUN_013733-T1		
FUN_013734	FUN_013734-T1	JAKMIP3	GO:0008017 GO:0019900
FUN_013735	FUN_013735-T1	BNIP3	GO:0005740 GO:0016021 GO:0043065
FUN_013736	FUN_013736-T1	PPP2R2D	GO:0000159 GO:0019888 GO:0005515
FUN_013737	FUN_013737-T1		
FUN_013738	FUN_013738-T1		GO:0003712 GO:0070063
FUN_013739	FUN_013739-T1		GO:0005515 GO:0003712 GO:0070063
FUN_013740	FUN_013740-T1		
FUN_013741	FUN_013741-T1	GLRX3	
FUN_013742	FUN_013742-T1		
FUN_013743	FUN_013743-T1		
FUN_013744	FUN_013744-T1	EBF3_1	GO:0003677 GO:0006355
FUN_013745	FUN_013745-T1	EBF3_2	GO:0003677 GO:0003700 GO:0006355
FUN_013746	FUN_013746-T1		GO:0003908 GO:0003824 GO:0006281
FUN_013747	FUN_013747-T1		
FUN_013748	FUN_013748-T1		
FUN_013749	FUN_013749-T1		
FUN_013750	FUN_013750-T1		GO:0005515
FUN_013751	FUN_013751-T1		
FUN_013752	FUN_013752-T1		
FUN_013753	FUN_013753-T1		GO:0016791 GO:0004725 GO:0006470 GO:0016311
FUN_013753	FUN_013753-T2		GO:0016791 GO:0004725 GO:0006470 GO:0016311
FUN_013754	FUN_013754-T1	CLRN3	
FUN_013755	FUN_013755-T1		GO:0043565 GO:0003700 GO:0006355
FUN_27985	FUN_27985-T1	DOCK1_2	GO:0005085 GO:0005515 GO:0007264
FUN_013756	FUN_013756-T1	DOCK1_1	GO:0005085 GO:0007264
FUN_013757	FUN_013757-T1	INSYN2A	
FUN_013759	FUN_013759-T1		
FUN_013760	FUN_013760-T1		
FUN_013761	FUN_013761-T1		
FUN_27986	FUN_27986-T1	ADAM12	GO:0008237 GO:0004222 GO:0006508
FUN_27986	FUN_27986-T2	ADAM12	GO:0004222 GO:0008237 GO:0006508
FUN_013763	FUN_013763-T1	FANK1	GO:0005515
FUN_013764	FUN_013764-T1		
FUN_013765	FUN_013765-T1		
FUN_013766	FUN_013766-T1		GO:0004852 GO:0033014 GO:0006780
FUN_013767	FUN_013767-T1	EDRF1	
FUN_013768	FUN_013768-T1		
FUN_013769	FUN_013769-T1		
FUN_013770	FUN_013770-T1		GO:0008270 GO:0003676
FUN_013771	FUN_013771-T1	CTBP2_3	GO:0051287 GO:0003714 GO:0016616
FUN_013772	FUN_013772-T1	ZRANB1	
FUN_013773	FUN_013773-T1		
FUN_013774	FUN_013774-T1	ABRAXAS2	
FUN_013776	FUN_013776-T1	METTL10	GO:0008168
FUN_013777	FUN_013777-T1	FAM53B	
FUN_013778	FUN_013778-T1		GO:0016791 GO:0016311
FUN_013779	FUN_013779-T1		GO:0000981 GO:0003677 GO:0006355
FUN_013780	FUN_013780-T1		GO:0008483 GO:0004587 GO:0030170 GO:0003824
FUN_013781	FUN_013781-T1		
FUN_013782	FUN_013782-T1		
FUN_013783	FUN_013783-T1		
FUN_013784	FUN_013784-T1		
FUN_013785	FUN_013785-T1	CHST15	GO:0008146
FUN_013786	FUN_013786-T1	CPXM2	GO:0008270 GO:0004181 GO:0006508
FUN_27987	FUN_27987-T1		
FUN_013787	FUN_013787-T1	GPR26	GO:0016021 GO:0004930 GO:0007186
FUN_013788	FUN_013788-T1	BUB3	GO:0005515
FUN_013788	FUN_013788-T2	BUB3	GO:0005515
FUN_013789	FUN_013789-T1	HMX2	GO:0000981 GO:0003677 GO:0006355
FUN_013790	FUN_013790-T1	HMX3	GO:0000981 GO:0003677 GO:0006355
FUN_013791	FUN_013791-T1		
FUN_013792	FUN_013792-T1		GO:0003995 GO:0016627 GO:0050660
FUN_013792	FUN_013792-T2		GO:0003995 GO:0016627 GO:0050660
FUN_013793	FUN_013793-T1	IKZF5	
FUN_013794	FUN_013794-T1		
FUN_013794	FUN_013794-T2		
FUN_013794	FUN_013794-T3		
FUN_013794	FUN_013794-T4		
FUN_013795	FUN_013795-T1		GO:0008237 GO:0004222 GO:0006508
FUN_013796	FUN_013796-T1		
FUN_013796	FUN_013796-T2		
FUN_013796	FUN_013796-T3		
FUN_013796	FUN_013796-T4		
FUN_013796	FUN_013796-T5		
FUN_013797	FUN_013797-T1		
FUN_013798	FUN_013798-T1		
FUN_013799	FUN_013799-T1		GO:0016020 GO:0005044
FUN_013800	FUN_013800-T1		GO:0016020 GO:0005044
FUN_013801	FUN_013801-T1		GO:0016020 GO:0005044
FUN_013802	FUN_013802-T1		GO:0016020 GO:0005044
FUN_013803	FUN_013803-T1	HTRA1	GO:0005576 GO:0004252 GO:0005515 GO:0004222 GO:0006508
FUN_013804	FUN_013804-T1	PLEKHA1	
FUN_013805	FUN_013805-T1		GO:0005515
FUN_013806	FUN_013806-T1	TACC2	GO:0007052
FUN_27988	FUN_27988-T1		
FUN_27989	FUN_27989-T1		
FUN_013807	FUN_013807-T1		GO:0007052
FUN_013808	FUN_013808-T1		
FUN_013809	FUN_013809-T1	NSMCE4A	GO:0030915 GO:0005634 GO:0006281
FUN_013810	FUN_013810-T1	ATE1	GO:0004057 GO:0016598
FUN_013811	FUN_013811-T1		
FUN_013812	FUN_013812-T1		
FUN_013813	FUN_013813-T1	FGFR2	GO:0016021 GO:0005524 GO:0004713 GO:0004672 GO:0005007 GO:0008284 GO:0006468 GO:0008543
FUN_27990	FUN_27990-T1		
FUN_27991	FUN_27991-T1		
FUN_013814	FUN_013814-T1		
FUN_013815	FUN_013815-T1		
FUN_013816	FUN_013816-T1		
FUN_013817	FUN_013817-T1	WDR11	GO:0005515
FUN_013818	FUN_013818-T1	PPAPDC1A	GO:0008195 GO:0046839 GO:0006644
FUN_013819	FUN_013819-T1		
FUN_013820	FUN_013820-T1		
FUN_013821	FUN_013821-T1		
FUN_013822	FUN_013822-T1	SEC23IP	GO:0046872 GO:0005515 GO:0006888
FUN_013823	FUN_013823-T1		
FUN_013824	FUN_013824-T1	INPP5F	GO:0016791
FUN_013824	FUN_013824-T2	INPP5F	GO:0016791
FUN_013825	FUN_013825-T1	BAG3	GO:0005515 GO:0051087
FUN_013826	FUN_013826-T1		
FUN_013827	FUN_013827-T1	TIAL1	GO:0003677 GO:0003723 GO:0003676
FUN_013828	FUN_013828-T1	RGS10	
FUN_013828	FUN_013828-T2	RGS10	
FUN_013829	FUN_013829-T1		
FUN_013830	FUN_013830-T1	GRK5_1	GO:0004672 GO:0005524 GO:0004674 GO:0004703 GO:0007165 GO:0006468
FUN_27992	FUN_27992-T1	GRK5_3	
FUN_013831	FUN_013831-T1		
FUN_013832	FUN_013832-T1	PRDX3	GO:0016491 GO:0051920 GO:0016209
FUN_27993	FUN_27993-T1		
FUN_013833	FUN_013833-T1		GO:0016020 GO:0015075 GO:0006811 GO:0055085
FUN_013834	FUN_013834-T1	FAM45A	
FUN_013834	FUN_013834-T2	FAM45A	
FUN_013834	FUN_013834-T3	FAM45A	
FUN_013835	FUN_013835-T1	EIF3A_1	GO:0005852
FUN_013836	FUN_013836-T1	EIF3A_2	GO:0005852
FUN_013837	FUN_013837-T1	NANOS1	GO:0008270 GO:0003723
FUN_013838	FUN_013838-T1	CACUL1	GO:0031625 GO:0006511
FUN_013839	FUN_013839-T1		
FUN_013840	FUN_013840-T1		GO:0016021 GO:0004983 GO:0004930 GO:0007186
FUN_013841	FUN_013841-T1		GO:0016021 GO:0004983 GO:0004930 GO:0007186
FUN_013842	FUN_013842-T1		
FUN_013843	FUN_013843-T1		
FUN_013844	FUN_013844-T1		GO:0031267
FUN_013844	FUN_013844-T2		GO:0031267
FUN_013845	FUN_013845-T1		
FUN_013846	FUN_013846-T1	EMX2	GO:0000981 GO:0003677 GO:0006355
FUN_013847	FUN_013847-T1	PDZD8	GO:0044233 GO:0008289 GO:0005515 GO:0004222 GO:0051560 GO:1990456 GO:0006508
FUN_013848	FUN_013848-T1		GO:0022857 GO:0055085
FUN_013849	FUN_013849-T1	KCNK18	GO:0016020 GO:0005267 GO:0071805
FUN_013850	FUN_013850-T1		
FUN_013851	FUN_013851-T1	VAX1	GO:0000981 GO:0003677 GO:0003700 GO:0007411 GO:0007420 GO:0006355
FUN_013852	FUN_013852-T1		
FUN_013853	FUN_013853-T1		GO:0000015 GO:0004634 GO:0000287 GO:0006096
FUN_013853	FUN_013853-T2		GO:0000015 GO:0004634 GO:0000287 GO:0006096
FUN_013854	FUN_013854-T1	HSPA12A	
FUN_013855	FUN_013855-T1		
FUN_013856	FUN_013856-T1	PNLIPRP1	GO:0052689 GO:0005515 GO:0016298 GO:0004806 GO:0006629
FUN_013857	FUN_013857-T1	PNLIPRP3	GO:0052689 GO:0005515 GO:0016298 GO:0004806 GO:0006629
FUN_013858	FUN_013858-T1		
FUN_013859	FUN_013859-T1	GFRA1	GO:0038023
FUN_013860	FUN_013860-T1		
FUN_013861	FUN_013861-T1	ATRNL1	GO:0005515
FUN_013862	FUN_013862-T1		
FUN_013863	FUN_013863-T1	FHIP2A	
FUN_013864	FUN_013864-T1	ABLIM1	GO:0003779 GO:0007010
FUN_013865	FUN_013865-T1	AFAP1L2	GO:0005737 GO:0035591 GO:0009966
FUN_013866	FUN_013866-T1	VWA2	GO:0005604 GO:0005615
FUN_013867	FUN_013867-T1		
FUN_013868	FUN_013868-T1		
FUN_013869	FUN_013869-T1		
FUN_013870	FUN_013870-T1	ADRB1	GO:0016021 GO:0004935 GO:0004940 GO:0004930 GO:0007189 GO:0007186 GO:0045823
FUN_013871	FUN_013871-T1		
FUN_013872	FUN_013872-T1	NHLRC2	GO:0005515
FUN_27994	FUN_27994-T1		
FUN_013873	FUN_013873-T1		
FUN_013874	FUN_013874-T1		
FUN_013875	FUN_013875-T1		
FUN_27995	FUN_27995-T1		
FUN_013876	FUN_013876-T1	CASP7	GO:0008234 GO:0004197 GO:0006508
FUN_013877	FUN_013877-T1		
FUN_013878	FUN_013878-T1		GO:0003779
FUN_013879	FUN_013879-T1	HABP2	GO:0004252 GO:0005509 GO:0006508
FUN_013880	FUN_013880-T1		
FUN_013881	FUN_013881-T1		
FUN_013882	FUN_013882-T1		
FUN_013883	FUN_013883-T1	TCF7L2_1	GO:0016055
FUN_013884	FUN_013884-T1		
FUN_013885	FUN_013885-T1	TCF7L2_2	GO:0016055
FUN_013885	FUN_013885-T2	TCF7L2_2	GO:0016055
FUN_013887	FUN_013887-T1		
FUN_013888	FUN_013888-T1	VTI1A	GO:0016020 GO:0005794 GO:0005484 GO:0016192 GO:0006886
FUN_013889	FUN_013889-T1	ZDHHC6	GO:0016409
FUN_013890	FUN_013890-T1		
FUN_013891	FUN_013891-T1	ACSL5	GO:0004467 GO:0006631
FUN_013892	FUN_013892-T1		GO:0016021 GO:0005524 GO:0004672 GO:0016849 GO:0009190 GO:0035556 GO:0006468
FUN_013893	FUN_013893-T1		
FUN_013894	FUN_013894-T1		GO:0005886 GO:0008374 GO:0016746 GO:0004366 GO:0044255 GO:0008654
FUN_013895	FUN_013895-T1		
FUN_013896	FUN_013896-T1		
FUN_013897	FUN_013897-T1	ADRA2A	GO:0016021 GO:0004935 GO:0004930 GO:0007186
FUN_013898	FUN_013898-T1		
FUN_013899	FUN_013899-T1		
FUN_013900	FUN_013900-T1	SHOC2	GO:0005515
FUN_013901	FUN_013901-T1		
FUN_013902	FUN_013902-T1		
FUN_013903	FUN_013903-T1	PDCD4	GO:0045892
FUN_013904	FUN_013904-T1		
FUN_013905	FUN_013905-T1		GO:0005634 GO:0008270 GO:0003676 GO:0003723 GO:0043484
FUN_013905	FUN_013905-T2		GO:0005634 GO:0008270 GO:0003676 GO:0003723 GO:0043484
FUN_013905	FUN_013905-T3		GO:0005634 GO:0008270 GO:0003676 GO:0003723 GO:0043484
FUN_013906	FUN_013906-T1	SMC3	
FUN_013907	FUN_013907-T1	DUSP5	GO:0008138 GO:0017017 GO:0016791 GO:0006470 GO:0016311
FUN_013908	FUN_013908-T1	SMNDC1	GO:0005634 GO:0005737 GO:0003723 GO:0006397
FUN_013909	FUN_013909-T1	MXI1	GO:0046983
FUN_013910	FUN_013910-T1	ADD3	GO:0005856
FUN_013911	FUN_013911-T1	XPNPEP1	GO:0070006 GO:0016787
FUN_013912	FUN_013912-T1		
FUN_013913	FUN_013913-T1		
FUN_013914	FUN_013914-T1		
FUN_013915	FUN_013915-T1		
FUN_013916	FUN_013916-T1		
FUN_013917	FUN_013917-T1		
FUN_013918	FUN_013918-T1		
FUN_013919	FUN_013919-T1		
FUN_013920	FUN_013920-T1	SORCS1	GO:0016021
FUN_013921	FUN_013921-T1		
FUN_013922	FUN_013922-T1		
FUN_013923	FUN_013923-T1	SORCS3	
FUN_013924	FUN_013924-T1		
FUN_013925	FUN_013925-T1	CFAP58	
FUN_013926	FUN_013926-T1	GSTO1	GO:0005737 GO:0004364
FUN_013927	FUN_013927-T1		GO:0005515
FUN_013928	FUN_013928-T1		
FUN_013929	FUN_013929-T1	SFR1	GO:0032798 GO:0030374 GO:0000724
FUN_013930	FUN_013930-T1		
FUN_013931	FUN_013931-T1		
FUN_013932	FUN_013932-T1		GO:0005524 GO:0005515 GO:0004672 GO:0004674 GO:0006468
FUN_27996	FUN_27996-T1		
FUN_27997	FUN_27997-T1		
FUN_013933	FUN_013933-T1	OBFC1	GO:1990879 GO:0043047 GO:0016233
FUN_013934	FUN_013934-T1	SH3PXD2A	GO:0005515 GO:0035091
FUN_013935	FUN_013935-T1	NEURL1	
FUN_013935	FUN_013935-T2	NEURL1	
FUN_013936	FUN_013936-T1		
FUN_013937	FUN_013937-T1		
FUN_013938	FUN_013938-T1	CALHM3	
FUN_013939	FUN_013939-T1	CALHM1	GO:0005244 GO:0005227 GO:0006812
FUN_013940	FUN_013940-T1	CALHM2	
FUN_013941	FUN_013941-T1	PDCD11	GO:0005634 GO:0005515 GO:0003676 GO:0006364 GO:0006396
FUN_013942	FUN_013942-T1		GO:0005753
FUN_013943	FUN_013943-T1	TAF5	GO:0005515
FUN_013944	FUN_013944-T1	PCGF6	GO:0031519 GO:0035102 GO:0045892
FUN_013945	FUN_013945-T1		GO:0005882 GO:0005883 GO:0005198 GO:0007399
FUN_013946	FUN_013946-T1	NT5C2_1	
FUN_013947	FUN_013947-T1	CNNM2	GO:0010960
FUN_013948	FUN_013948-T1	BORCS7	
FUN_013949	FUN_013949-T1		GO:0005506 GO:0016705 GO:0004508 GO:0020037 GO:0004497 GO:0047442 GO:0006694 GO:0007548
FUN_013950	FUN_013950-T1		
FUN_013951	FUN_013951-T1	WBP1L	
FUN_013952	FUN_013952-T1		
FUN_013953	FUN_013953-T1	SFXN2	GO:0016020 GO:0015075 GO:0006811 GO:0055085
FUN_013953	FUN_013953-T2	SFXN2	GO:0016020 GO:0015075 GO:0006811 GO:0055085
FUN_013954	FUN_013954-T1	ARL3	GO:0005525 GO:0003924
FUN_013955	FUN_013955-T1		
FUN_013956	FUN_013956-T1		
FUN_013957	FUN_013957-T1		
FUN_013958	FUN_013958-T1	TRIM8	
FUN_013959	FUN_013959-T1		GO:0008134 GO:0005515
FUN_013960	FUN_013960-T1	ACTR1A	
FUN_013961	FUN_013961-T1	MFSD13A	
FUN_013961	FUN_013961-T2	MFSD13A	
FUN_013962	FUN_013962-T1		
FUN_013963	FUN_013963-T1		
FUN_013964	FUN_013964-T1	SEMA4G	GO:0030215 GO:0005515
FUN_013965	FUN_013965-T1		
FUN_013966	FUN_013966-T1	MRPL43	GO:0003735 GO:0032543
FUN_013967	FUN_013967-T1		
FUN_013968	FUN_013968-T1		GO:0003697 GO:0043139 GO:0003678 GO:0005524 GO:0006260
FUN_013969	FUN_013969-T1	LZTS2	GO:0051301
FUN_013970	FUN_013970-T1	PDZD7_1	GO:0005515
FUN_013971	FUN_013971-T1	PDZD7_2	GO:0005515
FUN_013972	FUN_013972-T1	SFXN1_2	GO:0016020 GO:0015075 GO:0006811 GO:0055085
FUN_013973	FUN_013973-T1		
FUN_013974	FUN_013974-T1	KAZALD1	GO:0005576 GO:0005520 GO:0005515 GO:0001558
FUN_013975	FUN_013975-T1		
FUN_013976	FUN_013976-T1	TLX1	GO:0000981 GO:0003677 GO:0003700 GO:0006355
FUN_013977	FUN_013977-T1	LBX1	GO:0000981 GO:0003677 GO:0006355
FUN_013978	FUN_013978-T1		GO:0016020 GO:0016021 GO:0022857 GO:0055085
FUN_013978	FUN_013978-T2		GO:0016020 GO:0016021 GO:0022857 GO:0055085
FUN_013979	FUN_013979-T1		
FUN_013980	FUN_013980-T1		GO:0003887 GO:0003677 GO:0016779 GO:0034061 GO:0006281
FUN_013981	FUN_013981-T1		
FUN_013981	FUN_013981-T2		
FUN_013981	FUN_013981-T3		
FUN_013982	FUN_013982-T1	FBXW4	GO:0005515
FUN_013983	FUN_013983-T1	FGF8	GO:0005576 GO:0005104 GO:0008083 GO:0008543
FUN_013984	FUN_013984-T1		
FUN_013985	FUN_013985-T1	NPM3	
FUN_013986	FUN_013986-T1	MGEA5	
FUN_013986	FUN_013986-T2	MGEA5	
FUN_013987	FUN_013987-T1	KCNIP2	GO:0005509
FUN_013988	FUN_013988-T1	ARMH3	
FUN_013989	FUN_013989-T1		
FUN_013990	FUN_013990-T1		GO:0016021
FUN_013991	FUN_013991-T1		
FUN_013992	FUN_013992-T1	LDB1	GO:0005634 GO:0030274 GO:0003712 GO:0006357
FUN_013993	FUN_013993-T1		
FUN_013994	FUN_013994-T1		
FUN_013995	FUN_013995-T1		
FUN_013996	FUN_013996-T1		
FUN_013997	FUN_013997-T1		
FUN_013998	FUN_013998-T1	ARHGAP19	GO:0007165
FUN_013999	FUN_013999-T1	RRP12_1	
FUN_014000	FUN_014000-T1	RRP12_2	
FUN_014001	FUN_014001-T1	PGAM1	GO:0003824 GO:0016868 GO:0004619 GO:0006096
FUN_014002	FUN_014002-T1	EXOSC1	GO:0000178 GO:0003723 GO:0006396
FUN_014004	FUN_014004-T1	ZDHHC16	GO:0016409
FUN_014003	FUN_014003-T1		
FUN_014005	FUN_014005-T1	MMS19	GO:0097428
FUN_014006	FUN_014006-T1	UBTD1	
FUN_014007	FUN_014007-T1		GO:0005515
FUN_014008	FUN_014008-T1	HOGA1	GO:0016829
FUN_014009	FUN_014009-T1	MORN4	
FUN_014010	FUN_014010-T1	PI4K2A	GO:0004430
FUN_014011	FUN_014011-T1		
FUN_014012	FUN_014012-T1	MARVELD1	GO:0016020
FUN_014013	FUN_014013-T1	ZFYVE27	GO:0046872 GO:0071787 GO:0072659 GO:0016192
FUN_014014	FUN_014014-T1	SFRP5	GO:0005515 GO:0030111 GO:0030510
FUN_014015	FUN_014015-T1	GOLGA7B	
FUN_014016	FUN_014016-T1	CRTAC1	GO:0005509
FUN_014017	FUN_014017-T1		
FUN_014017	FUN_014017-T2		
FUN_014018	FUN_014018-T1	LOXL4_1	GO:0005507 GO:0016641
FUN_014019	FUN_014019-T1	LOXL4_2	GO:0016020 GO:0005044
FUN_014020	FUN_014020-T1	PYROXD2_1	
FUN_014021	FUN_014021-T1	PYROXD2_2	
FUN_014022	FUN_014022-T1	HPS1_1	GO:0016192
FUN_014023	FUN_014023-T1	HPS1_2	GO:0016192
FUN_014024	FUN_014024-T1	HPSE2	GO:0016020 GO:0016798
FUN_014025	FUN_014025-T1	CNNM1	GO:0010960
FUN_014026	FUN_014026-T1	GOT1	GO:0008483 GO:0003824 GO:0030170 GO:0009058 GO:0006520
FUN_014027	FUN_014027-T1		GO:0000981 GO:0003677 GO:0006355
FUN_014028	FUN_014028-T1		
FUN_014029	FUN_014029-T1		
FUN_014030	FUN_014030-T1	ENTPD7_1	GO:0016787
FUN_014031	FUN_014031-T1	ENTPD7_2	GO:0016787
FUN_014032	FUN_014032-T1		
FUN_014033	FUN_014033-T1		GO:0033179 GO:0046961 GO:1902600
FUN_014034	FUN_014034-T1	COX15	GO:0016020 GO:0016021 GO:0016653 GO:0006784
FUN_014035	FUN_014035-T1		
FUN_014036	FUN_014036-T1	ABCC2	GO:0016021 GO:0005887 GO:0008514 GO:0005524 GO:0042626 GO:0140359 GO:0055085
FUN_014037	FUN_014037-T1		GO:0005737 GO:0005085 GO:0005515 GO:0035556
FUN_014038	FUN_014038-T1		
FUN_014039	FUN_014039-T1	CPN1	GO:0008270 GO:0004181 GO:0006508
FUN_014040	FUN_014040-T1		
FUN_014041	FUN_014041-T1		GO:0016787
FUN_014042	FUN_014042-T1		GO:0005737 GO:0004350 GO:0003824 GO:0016301 GO:0016491 GO:0004349 GO:0005524 GO:0016620 GO:0006561
FUN_014043	FUN_014043-T1		
FUN_014044	FUN_014044-T1		GO:0008138 GO:0017017 GO:0016791 GO:0006470 GO:0016311
FUN_014045	FUN_014045-T1		
FUN_014046	FUN_014046-T1		GO:0005923 GO:0016021 GO:0005198
FUN_014047	FUN_014047-T1		GO:0016021 GO:0004252
FUN_014048	FUN_014048-T1	MAP6D1	GO:0005874 GO:0008017 GO:0005516 GO:0000226
FUN_014049	FUN_014049-T1	YEATS2	GO:0006355
FUN_27998	FUN_27998-T1	KLHL24	GO:0005515 GO:2000312
FUN_014050	FUN_014050-T1		GO:0016021 GO:0004930 GO:0007186
FUN_014051	FUN_014051-T1	AMER3	
FUN_014052	FUN_014052-T1		
FUN_014053	FUN_014053-T1	ARHGEF4	GO:0005085 GO:0005515 GO:0035556
FUN_014054	FUN_014054-T1		
FUN_014055	FUN_014055-T1	PLEKHB2	GO:0016021
FUN_014056	FUN_014056-T1		
FUN_014057	FUN_014057-T1		
FUN_014058	FUN_014058-T1	HS6ST1	GO:0016021 GO:0008146
FUN_014059	FUN_014059-T1	UGGT1_1	GO:0003980 GO:0006486
FUN_27999	FUN_27999-T1		
FUN_014060	FUN_014060-T1	UGGT1_2	GO:0003980 GO:0006486
FUN_014061	FUN_014061-T1		GO:0006355
FUN_014062	FUN_014062-T1	AMMECR1L	
FUN_014063	FUN_014063-T1	POLR2D	GO:0030880 GO:0000166 GO:0044237 GO:0006352
FUN_014064	FUN_014064-T1		
FUN_014065	FUN_014065-T1	WDR33	GO:0005515 GO:0031124
FUN_014066	FUN_014066-T1	SFT2D3	GO:0016021 GO:0016192
FUN_014067	FUN_014067-T1	LIMS2	
FUN_014068	FUN_014068-T1	MYO7B	GO:0016459 GO:0005856 GO:0005515 GO:0005524 GO:0003774
FUN_014069	FUN_014069-T1	IWS1	
FUN_014070	FUN_014070-T1		GO:0005576 GO:0004252 GO:0005509 GO:0007596 GO:0006508
FUN_014071	FUN_014071-T1		GO:0005576 GO:0004252 GO:0005509 GO:0007596 GO:0006508
FUN_014072	FUN_014072-T1		GO:0016301 GO:0004143 GO:0007205 GO:0007165
FUN_014072	FUN_014072-T2		GO:0046982 GO:0005515 GO:0004143 GO:0042803 GO:0016301 GO:0007205 GO:0007165
FUN_28000	FUN_28000-T1		
FUN_014073	FUN_014073-T1		GO:0007165
FUN_014074	FUN_014074-T1		GO:0005515 GO:0000045
FUN_014074	FUN_014074-T2		GO:0005515 GO:0000045
FUN_014075	FUN_014075-T1		
FUN_014076	FUN_014076-T1	INPP5D	GO:0016791 GO:0003824 GO:0046856
FUN_014077	FUN_014077-T1		GO:0005085 GO:0005515
FUN_014078	FUN_014078-T1		
FUN_014079	FUN_014079-T1		GO:0051216
FUN_014082	FUN_014082-T1	GIGYF2	GO:0005515
