Orthogroups,Gene,k,LRT,P-value,Adj. P-value
OG0013782,PCYOX1,0.2055864758107945,3.025227207233911,0.08197883770446612,0.18736944918393503
OG0009702,CCNE1,0.4396394023122659,3.023892367001281,0.08204632677858215,0.18744780018175144
OG0007032,,0.4178787902051311,3.023225459191963,0.08208006787410094,0.1874753820609085
OG0006363,SLC16A1,0.1471994181998481,3.020342255558717,0.08222611120560674,0.18761218432219617
OG0010268,DECR2,0.03367003666840827,3.020330655128419,0.082226699370061,0.18761218432219617
OG0012458,SLC26A9,5.648380914411024e-6,3.020974413862859,0.08219406641110805,0.18761218432219617
OG0012852,PTGDR,3.075505954537711e-5,3.020884396127258,0.082198628685231645,0.18761218432219617
OG0009948,,1.142348706123846e-5,3.019318279083564,0.0822780463061793,0.1876798462011767
OG0010129,MSGN1,49.99999999999989,3.018219818130547,0.0823337985545286,0.18775751847490288
OG0005534,NAB1,49.99999999999989,3.016696593480447,0.08241117712286106,0.18788445440500495
OG0006511,CUNH6ORF118 C4H6ORF118,0.1308048059718279,3.014330517960843,0.08253152754757032,0.188108679638894
OG0010502,,0.3505794989895151,3.013908535269366,0.0825530116260842,0.188108679638894
OG0012725,ECRG4 CUNH2ORF40,1.661604352459547,3.012012737696296,0.08264960542417898,0.18827919592680267
OG0012102,PROZ,0.7707179944622812,3.010696988505515,0.08271671659640756,0.18832225541662875
OG0012386,NUDT9,1.375917596474697,3.009935721060174,0.0827555727108209,0.18832225541662875
OG0012525,PIGX,0,3.010070255755636,0.08274870444558269,0.18832225541662875
OG0012673,CCBE1,0.2543565915519678,3.010511026872337,0.08272620650973905,0.18832225541662875
OG0006543,RAB24,9.184195475814708,3.008551706778235,0.08282626515604163,0.18838402895112308
OG0011543,ACSS1,0.5538949973471882,3.008792583976174,0.0828139569865296,0.18838402895112308
OG0008514,RMND5B,0.6056770799312845,3.007877273342274,0.082860737378734,0.18841290402123695
OG0007405,SLC16A9,0.1568983016762134,3.004346671492385,0.08304144955890669,0.18877420430469277
OG0006414,CCDC32,0.7581874361260081,3.00077002828948,0.0832249524074099,0.1891416570078567
OG0010064,EIF4ENIF1,0.6518456658309928,2.99592527198547,0.0834742157667091,0.18965832846994937
OG0013757,SLC20A1,0.3596773686503483,2.99548422801854,0.08349694754586201,0.18966017069225471
OG0006923,LPCAT1,4.848766688413591e-5,2.994933181432316,0.08352535835050545,0.18967490825421868
OG0006721,IL10,45.12927302748536,2.994138434688011,0.08356635221724718,0.1897182050337503
OG0012879,CDC37L1,0.2323083346009088,2.987868428391266,0.08389052892001181,0.19040421201887253
OG0010507,OPN4,1.430754578877611,2.984460542253146,0.0840672958442178,0.1907553746772023
OG0008199,OAZ2,0.3347619567957677,2.97947053290136,0.08432685404343299,0.19129416391813903
OG0007076,QRSL1,0.5855045797936623,2.979043266946974,0.08434911874935036,0.19129451518201293
OG0009971,SGPL1,1.35220481972265,2.974097767455532,0.084607290242532,0.1918297366819672
OG0013949,BBLN CUNH9ORF16 C16H9ORF16,0.2351878588281366,2.970192545964892,0.08481175937138818,0.19224295050596032
OG0010578,MED29,1.537979000598329e-5,2.968973529793402,0.08487569383794424,0.19233748116445615
OG0010879,RHOU,7.428423179221712e-6,2.968008419443322,0.08492634851560166,0.19240187676276133
OG0008422,,0.2425877921410242,2.967474176211908,0.08495440280302868,0.19240705860227775
OG0013206,,0.5916780548611199,2.96711798639808,0.08497311268138041,0.19240705860227775
OG0010473,CUNH8ORF82 C8H8ORF82,2.153863293497349,2.966271453795343,0.08501759708357137,0.19245741757379892
OG0006902,TROAP,2.353293767908917,2.965846467212032,0.08503993917771402,0.1924576389656243
OG0011191,ZNF385B,0.1862674256780618,2.965108988551037,0.08507872445397546,0.1924950638012018
OG0007445,PPTC7,4.231314031446926e-6,2.963600695966306,0.08515810774741261,0.19262430019101015
OG0012256,ZIC5,0.7338938174705505,2.960927849397194,0.08529897976876955,0.1928925177625181
OG0009001,DUSP1,3.210553115483332e-5,2.960026868316163,0.08534652263739329,0.19292336063533536
OG0011914,ATP1B3,1.331729026680369,2.959824312255023,0.08535721503838001,0.19292336063533536
OG0009453,DZIP1L,0.1647422491670155,2.959035051304454,0.08539889186899186,0.19296714872042767
OG0007339,MTX1,45.36341149779135,2.957674847147246,0.08547076894895678,0.19307913653952324
OG0005932,SLC7A5,6.835424229981917e-5,2.955716393315925,0.08557437421577041,0.19317813717072713
OG0006059,HNRNPAB,2.607424208592764,2.955580343879774,0.08558157648814113,0.19317813717072713
OG0013117,KATNB1,3.880979087218535,2.955987271481717,0.08556003624580921,0.19317813717072713
OG0006235,,0.5354220125420575,2.950709481027388,0.08583986585934433,0.1937106206090368
OG0012116,TMEM41B,1.087335842416533e-4,2.949533611326387,0.0859023455066632,0.1938010673594915
OG0007922,DNAJC5B,0.1353095384798026,2.949063039423436,0.08592736305307946,0.19380697214161716
OG0008649,TMEM260,1.641257726519236,2.94695519943707,0.08603952131937742,0.1940093662901364
OG0012689,NFKBIB,2.803665419540697,2.94616669532661,0.08608151836488054,0.1940534905922216
OG0007451,ATXN2,0.8450654160150914,2.945095017792482,0.08613863326599647,0.1941316631980728
OG0009620,SLC43A2,4.075245409923656,2.9446534405051348,0.08616217899304779,0.19413415954371077
OG0007916,,11.29303448057556,2.944043943329234,0.08619468996485158,0.19415684914759068
OG0010341,PTCD2,3.977504077449206,2.94255843850442,0.08627398336968795,0.19428487873881836
OG0009863,NDUFAF7,0.2170889152002712,2.94187102788419,0.08631070274744734,0.19431699197785957
OG0005561,TMCC1,0.08419737143021763,2.941289643457822,0.08634177173150281,0.19433637071304952
OG0012134,MYL10,47.10539429297356,2.932814513111225,0.08679605687297776,0.19521435422903297
OG0013595,MEA1,0.6670887621219678,2.932387516822473,0.08681901315007534,0.19521435422903297
OG0013881,AJM1,1.463233134666432,2.932330053841724,0.08682210299044368,0.19521435422903297
OG0014128,MRC2,2.177797156241458,2.933333219145425,0.0867681789142497,0.19521435422903297
OG0006345,DCTN6,14.81124262005642,2.928739134983516,0.0870154265790044,0.19559819973020165
OG0008348,TUB,1.271037399828991,2.921228043952397,0.08742130856552444,0.19645952252179671
OG0013402,,0.4308729192441919,2.920253807355039,0.08747410409659861,0.19652712247306445
OG0013124,,2.800652623131762e-4,2.919456340558099,0.08751734587634619,0.1965732285883041
OG0006398,MTIF2,2.165618719288361,2.918316964631231,0.08757916748740091,0.1966610322089262
OG0005339,ANKRD12,1.867216427745091,2.912945493473671,0.08787125702847709,0.19726572802552772
OG0008012,FAM234B,0.8308201042728575,2.912443887178597,0.08789858717427268,0.1972758952611692
OG0005686,SETD4,1.48295688050701,2.908690807550556,0.08810336714622113,0.1976706666105197
OG0014029,CUNH11ORF68 C17H11ORF68,0.6273370042236169,2.90838316866666,0.08812017581100029,0.1976706666105197
OG0009692,USP11,0.6581514475193727,2.90737729941975,0.08817515839899936,0.1977427346988446
OG0013758,MRPS24,1.437184651204763e-4,2.905669768431835,0.08826858019207973,0.19790094734953972
OG0008467,ATXN10,1.939230535585765,2.904925933446066,0.08830931014689136,0.19791961911712183
OG0010778,SLC35C1,16.59257081331533,2.904682221635085,0.08832265943264073,0.19791961911712183
OG0006006,TEX28,0,2.902288306834635,0.08845390214014226,0.19816239288361231
OG0009868,IGF1,0.6652358856345549,2.900382400487615,0.08855854165647814,0.19829412588298367
OG0012259,JARID2,1.682009334429241,2.900437715630687,0.0885555028127798,0.19829412588298367
OG0010812,POLH,2.543250637738558e-4,2.899799137810987,0.08859059119281565,0.1983145653299459
OG0008330,TMEM25,1.912488852915403e-4,2.897955415672186,0.08869198407077472,0.19849018266434112
OG0009865,DRAM1,0.4352974959470354,2.895727248738694,0.08881468684437943,0.1987133877883555
OG0007186,SLIRP,1.221377637899702e-5,2.894129204336878,0.08890280275910467,0.1988591131002517
OG0007719,ERMARD,1.931517084842325e-5,2.893004953626587,0.08896485055561165,0.1989464685983851
OG0009648,,9.126626413331625e-8,2.892316216891231,0.08900288537109868,0.19898009411647177
OG0013065,TMCO3,0.6210492703536317,2.891444921922812,0.0890510270481818,0.19903629191962513
OG0009800,SLC35B1,0.3481569475952788,2.890327729313867,0.08911279662617855,0.1991229122958927
OG0009740,MMRN2,2.912482100461149,2.888513214224076,0.08921322018882394,0.19929583812902263
OG0007075,RTN4IP1,0.5467856146012156,2.884810423492127,0.08941853049830273,0.19970292355996777
OG0012015,GPR139,0.6420801880451437,2.883266957249361,0.0895042630278472,0.19984280870114424
OG0012231,ATP23,1.932553628580423,2.881619666666211,0.08959586088353377,0.1999957142322844
OG0009890,ARRDC1,0.2714572022199248,2.878590191170588,0.08976458089683659,0.2003206484187336
OG0012223,SLA,0.6498436776649559,2.874692500938181,0.08998216138024528,0.20075442502885052
OG0008942,VWA5B1,0.5172880040728585,2.87381747006657,0.09003108676636729,0.200811797551588
OG0011085,,1.564565302133962,2.87322366735134,0.09006430434944024,0.2008341137194219
OG0008476,SINHCAF,0.4449965667555176,2.872754185820668,0.09009057676379506,0.20084093536726488
OG0010252,ROGDI,1.53500528389265e-5,2.872040173510868,0.09013054918006358,0.2008782873534029
OG0007073,ATG5,14.67175262247668,2.871016769989183,0.0901878757469965,0.20093211942946285
OG0007206,BATF,26.40305804301427,2.870779892174596,0.09020115023856146,0.20093211942946285
OG0011525,SNED1,1.692766600408796,2.869936232611508,0.09024844564198407,0.20098572759187808
OG0012867,LGALS3,1.870127913613083,2.868112320603359,0.0903507858185687,0.20116186281581483
OG0013744,PDP1,0.2902465365808558,2.867482356016808,0.090386162549422,0.20118885474082815
OG0011668,AP3D1,4.632228551891004,2.865847523982666,0.09047803945925814,0.20134156311767012
OG0008737,RAB9A,7.819507978400106,2.858246529369353,0.090906545582487,0.20224310423751032
OG0006463,TMEM35A,2.58125769387503,2.855262940012381,0.09107534708643927,0.20256655603904175
OG0005648,SCML2,0.6733583648040902,2.854520209517432,0.09111742117224376,0.20260805139610713
OG0011650,TTC7B,0.4244587474892054,2.853394373878473,0.09118123758432985,0.2026978590903447
OG0013233,GPR89B,1.179751226960088e-5,2.852901838138678,0.09120917153875618,0.20270787365869983
OG0008028,WWC3,0.6221185547986393,2.852387249167805,0.0912383661583187,0.2027206841298853
OG0010729,KLHL40,0.4930848156416169,2.850550294742789,0.09134266646672252,0.20284824185577083
OG0011664,,0.6361918540002328,2.850566919255471,0.09134172196432366,0.20284824185577083
OG0010699,ZBTB5,0.6929732391582946,2.848875758119902,0.09143785767890876,0.20300753005848568
OG0013475,TOB2,0.47436620059908863,2.845763028123656,0.09161509124015876,0.2033488377141749
OG0005294,CALU,1.190435871943109,2.842719361534364,0.09178875327703084,0.2035667319178301
OG0005951,FBL,35.27421027967227,2.843379104388987,0.09175108009724896,0.2035667319178301
OG0006827,SPPL2B,0.2517886579594765,2.842794911008241,0.09178443833702132,0.2035667319178301
OG0011162,,0.2964919996959082,2.842393403117967,0.09180737262406068,0.2035667319178301
OG0007034,ACSL4,0.8143586433771054,2.841130386148507,0.09187955724301722,0.20362242040639983
OG0013686,TSEN54,0.2020084966292345,2.841406790872497,0.09186375474487574,0.20362242040639983
OG0007842,VPS37D,1.996680249375537e-5,2.839740946305028,0.09195903847419253,0.20364207854586988
OG0011218,RRM2B,0.1681596502648358,2.840101234345639,0.09193842146105592,0.20364207854586988
OG0013716,ANGEL2,0.1304947469709752,2.840458340021542,0.09191799150939296,0.20364207854586988
OG0011311,REEP1,0.281887557281721,2.837235861116369,0.09210252764848514,0.20390764309485504
OG0012624,,2.131275663751314,2.836554477989012,0.09214159876684558,0.203941957669672
OG0005330,CTSC,0.00141540639409404,2.833545539577244,0.09231434946056372,0.20427205921554917
OG0013749,SMIM14,2.327999175882121,2.830490090629382,0.09249013062616827,0.20460869603109383
OG0006837,MILR1,0.7234078258124668,2.828303834268809,0.09261613003612668,0.2048350606013722
OG0006020,PPIP5K2,1.425029513736252,2.826656890731101,0.09271117069613266,0.20494048259145117
OG0012815,KRI1,0.01760291631782916,2.826779522083598,0.09270409032102588,0.20494048259145117
OG0009345,GPR156,0.5320496846820163,2.82475364824495,0.09282113372407486,0.20509015925917848
OG0011961,,0,2.824664458314146,0.09282629029807477,0.20509015925917848
OG0009500,,9.845057338024666e-5,2.823470961028306,0.09289532309203874,0.20519028220380883
OG0009265,FAIM,0.3540558392986438,2.822890448130693,0.09292892057194502,0.20521210331507617
OG0011705,DOCK11,0.9167882149733624,2.821696817103657,0.0929980440854622,0.2053123443295277
OG0006666,SPC24,2.040519774493445,2.821143799548281,0.09303008843476834,0.2053306951881673
OG0013352,ILDR2,4.103604121259604e-4,2.820413966883279,0.093072396629461,0.2053716846819935
OG0009200,,0.7242034843390942,2.816711695431877,0.09328733871125894,0.2057410284297253
OG0012620,WDR13,0.2163822275771962,2.816884768125419,0.09327727864630753,0.2057410284297253
OG0014204,INHBA,0.2198465419119022,2.816122146919042,0.0933216158041148,0.20576417429592284
OG0007647,SLF1,1.689160744122403,2.814939237228828,0.09339043297490046,0.20586344613983157
OG0009600,,49.99999999999989,2.812922947422066,0.09350786024285351,0.206069792873451
OG0006590,CNGA4,1.285998003504603,2.811384955328322,0.09359753974181252,0.20621490039372595
OG0007264,PRKD1,0.6299404624566679,2.810202301381651,0.0936665632776552,0.20631443622155624
OG0009158,LPAR5,0.07286921939926387,2.809274390638166,0.09372075792668488,0.2063812668825853
OG0007483,CRYBB2,0.6594729913307434,2.807528561097115,0.09382281560965489,0.2065510781365396
OG0008426,CCNL1,0.04401667533612896,2.807138776413922,0.0938456181408619,0.2065510781365396
OG0005668,PRDM15,0.6921811984965711,2.801203367413109,0.09419358732650872,0.20726422114673285
OG0005469,PCMT1,1.62307691634979,2.799973129404862,0.09426588670738968,0.2072651719929696
OG0007589,,13.98141867385565,2.800371882793115,0.09424244591296228,0.2072651719929696
OG0013583,ELF3,1.844987737197068,2.800127026353039,0.09425683909419014,0.2072651719929696
OG0007654,ZWILCH,0.8554189119135893,2.79809962901345,0.09437610573841272,0.2074547934066938
OG0008460,BCL2L14,1.827128484238353,2.796320290260155,0.0944809150275483,0.20763242997672032
OG0011256,,1.802714852301857,2.792355686569863,0.09471489988042148,0.20809378206333332
OG0005701,OLIG2,8.277362676551773,2.791216140957658,0.09478227074597478,0.2081889328494983
OG0012292,BAG1,0.01502166200955515,2.790541043702433,0.0948222076462678,0.20822379201916472
OG0006169,FIGNL2,0.2297779104738892,2.789854960863522,0.09486281318875756,0.20826010142327592
OG0014180,PLPPR2,3.868303393015914e-5,2.788049960538046,0.0949697318454159,0.20844193808385045
OG0006985,RNF126,49.99999999999989,2.786944054589185,0.09503530465351696,0.20853295862597737
OG0006346,PRAG1,1.024650115534864e-4,2.786130771186436,0.09508355835479354,0.20858593987973473
OG0006297,MID1IP1,1.885673719126715,2.784894874622296,0.09515693759321664,0.208693998493412
OG0005733,C1QBP,1.495200775767257,2.782785222149869,0.09528233706357336,0.20886313156170175
OG0012430,SORBS2,1.265664994905676,2.782885956556129,0.09527634523951778,0.20886313156170175
OG0007870,TRAF3IP1,0.7569795861841335,2.776274260677383,0.0956704898590678,0.2096608607549783
OG0012778,DARS1 DARS,0.2436077997283875,2.775347433400384,0.09572588278167138,0.20967603489291664
OG0012822,ELMOD1,0.5183975776710426,2.775592428868549,0.09571123694400384,0.20967603489291664
OG0012894,DPAGT1,0.6829104158935794,2.771663401995283,0.09594640886319517,0.2100527149504971
OG0014077,DMGDH,0.0779409421218149,2.771725209660872,0.09594270449650122,0.2100527149504971
OG0005893,KIAA0232,1.323761207568767,2.77096986685865,0.0959879857247926,0.21009057740726175
OG0010261,LUC7L,1.263497594496324,2.768469299383469,0.0961380557090774,0.210365821445356
OG0008947,CDA,0.03509758185788486,2.767331654623376,0.09620641531680708,0.21046217580809476
OG0007458,NAA25,0.7058888423412255,2.761241826934565,0.0965732468331506,0.2112112567240695
OG0007167,XPO4,2.773493774887588,2.758669454709889,0.09672865582290324,0.21149768263324711
OG0007343,,0.2396331602611833,2.756374769513059,0.0968675184604415,0.21174779426976753
OG0008547,KCNK16,20.42581188409334,2.755034794517087,0.09694870737631744,0.2118717393836571
OG0007915,MCMDC2,2.332622771877495,2.750245945346251,0.09723946991068456,0.2123303873736003
OG0009628,LYG2,2.745177312511252,2.749961978521242,0.09725674123457906,0.2123303873736003
OG0011273,NSF,1.384620963901647,2.750443087994427,0.09722748134079008,0.2123303873736003
OG0014290,PANX3,49.37052581940971,2.750083140265815,0.0972493715713172,0.2123303873736003
OG0006635,ECHDC1,3.370187340633763,2.747627857583211,0.0973988330524742,0.21258695851917428
OG0010514,,0.1621950963422779,2.746672123851567,0.09745707954280636,0.2126604419178715
OG0009552,MRPL4,0.2333407895641252,2.742572730094253,0.09770734526575352,0.21315278649503264
OG0011157,,2.448701006821521,2.73955455430314,0.09789205114443722,0.21350189727796087
OG0010614,GOLM2 CASC4,0.6703321373088656,2.736868772783964,0.09805673544534645,0.213807176177706
OG0007424,SBNO1,49.99999999999989,2.735929692338686,0.0981143884038087,0.2138760548735552
OG0008628,TOMM20L,0,2.735549103329959,0.09813776442996004,0.2138760548735552
OG0005639,CDNF,0.537126869597283,2.734076609847762,0.09822826318296596,0.21398085238191145
OG0005689,KCNE2,0.0071941932697228,2.733961932273814,0.09823531503247251,0.21398085238191145
OG0012278,KLHDC7A,0.5955933322937113,2.732859247094893,0.09830315046689242,0.2140747188118684
OG0010241,HAGHL,0.00974032725703073,2.731125854258607,0.09840988935933126,0.21419933653759343
OG0013406,CHD1,0.7566842199322469,2.731364321367437,0.09839519752978976,0.21419933653759343
OG0013339,HERC2,1.139145342297183,2.728452207004011,0.09857477526906457,0.21450426449395033
OG0009160,ZNF384,18.43353260602122,2.727034897281555,0.098662304093607,0.21464074805579275
OG0007084,SNX3,0.08386903061925478,2.725902274928558,0.09873231244110404,0.2147356734430577
OG0010345,BDP1,1.379189039035058,2.725526099966373,0.09875557612458696,0.2147356734430577
OG0007595,CUNH22ORF23 C7H22ORF23,0.1898292674126693,2.718661848551164,0.0991811323523798,0.21560682339517337
OG0010898,TFEB,0.544734668775087,2.717146018417225,0.09927537733376823,0.2157574892468633
OG0009717,MAF,0.09108765092635572,2.716407106368024,0.0993213537720139,0.21580320262065905
OG0009178,C1S,0.5667925945376702,2.71585812964986,0.09935552714177742,0.21582325403732316
OG0007216,FCF1,0.5014174453999288,2.714416923457975,0.09944530219399804,0.2158556835380008
OG0010407,DNAAF10 WDR92,0.1050931937860177,2.714653407169862,0.09943056517164696,0.2158556835380008
OG0011194,GFPT2,2.152139974851516e-5,2.715066664844926,0.09940481779970134,0.2158556835380008
OG0008088,SOST,31.19161894786349,2.71374234821451,0.09948735299483102,0.2158927961151939
OG0012457,CTSE,0.4315927627114571,2.711925199847428,0.09960072465987058,0.21608462130320968
OG0007937,KCTD3,6.59178245391556,2.70981658168057,0.09973245793861918,0.21631617600524772
OG0012842,DSTYK,0.2364976328374601,2.708495514785682,0.0998150868670138,0.21644113573268253
OG0006099,PRPSAP2,3.384770725308885e-5,2.707978757089222,0.09984742891041876,0.21645701702153425
OG0013303,MARCHF5 MARCH5,1.041122161675863e-4,2.704454247930244,0.1000683209748399,0.2168815413512813
OG0010150,HPS3,0.7158460519352204,2.69602381212826,0.1005988513117091,0.2179114005332708
OG0011054,WDR35,0.7103612117033061,2.69645654550186,0.100571544559196,0.2179114005332708
OG0011140,COL3A1,1.159616162221399,2.695703758752643,0.1006190528352308,0.2179114005332708
OG0007590,GCAT,1.72510355363349,2.693097798645795,0.1007837041118266,0.2182133653592402
OG0007114,NCOA3,0.6977410680702472,2.690583700146817,0.1009428304037994,0.21850321957810168
OG0006092,DRG2,49.99999999999989,2.689970560646543,0.1009816798291189,0.21853263979027931
OG0007079,SOBP,0.6153979824511805,2.688894497201545,0.1010499003098152,0.21854679714304448
OG0012351,,0.2029466039006453,2.688274016888499,0.1010892605370393,0.21854679714304448
OG0013222,CHKA,2.099858606271653e-4,2.688584471239665,0.1010695647418507,0.21854679714304448
OG0013454,JOSD1,3.213870827264495e-6,2.689443771927472,0.1010150709920336,0.21854679714304448
OG0006819,GNG7,20.62115600466996,2.683107115544544,0.1014176749531266,0.21903787411244416
OG0006828,LSM7,6.724361652984459,2.683295849493334,0.1014056582965074,0.21903787411244416
OG0010926,WSB1,0.4107125650177853,2.684257723928567,0.101344440099257,0.21903787411244416
OG0011529,GPC1,2.740496866611638e-5,2.683646376523029,0.1013833444331605,0.21903787411244416
OG0011055,RDH14,15.40485783618307,2.681841473990062,0.1014982983571009,0.21915729408176615
OG0005882,RALGAPA2,0.5680500076776266,2.680867919803859,0.1015603630049309,0.21923659199567425
OG0007047,GPR174,0.2924131161823226,2.680091635383178,0.1016098813231445,0.21928877356144827
OG0007099,SLC16A10,1.37561658359451,2.679096493808174,0.101673398909174,0.21931644162607164
OG0008976,SPRY4,4.342952573051252e-5,2.679109190413328,0.1016725882408632,0.21931644162607164
OG0008803,PCMTD2,0.7814569080105279,2.676909868210714,0.1018131187216703,0.2195312588808249
OG0013332,BPNT2 IMPAD1,3.847605529105452,2.67674388089381,0.1018237334591713,0.2195312588808249
OG0010210,HS3ST4,0.6377386577006243,2.675496785621363,0.1019035227762934,0.21964854984068027
OG0012296,CCDC127,0.1805364336888217,2.674475893519229,0.1019688904805379,0.21973470496578176
OG0011336,PTER,1.739547445251519,2.671942543844125,0.1021312989921874,0.22002988019930417
OG0012190,FAM114A2,0.203374943169751,2.669025349509866,0.1023186656473446,0.22037866447120377
OG0010990,HGS,1.611989734125283,2.667634198380256,0.1024081494019288,0.22051650289335192
OG0011804,,0.7393489709838603,2.66614698263038,0.1025039070631558,0.22066777902722667
OG0005845,MOV10L1,0.01445215362730772,2.663229275782214,0.102692054772536,0.22101782534626405
OG0012177,CCDC186,0.5991146946426351,2.662092305050464,0.1027654743697921,0.22112083666934623
OG0009019,FBXO38,0.7431652008747464,2.661208261957654,0.1028226009198173,0.22118874767733945
OG0007372,,9.778476852282026,2.660261260411062,0.1028838343740187,0.2212654573711185
OG0012398,P2RY8,0,2.659716352754003,0.1029190863807612,0.22128626624412173
OG0009962,TMEM167A,0.2128290475392762,2.659247062244958,0.1029494570400817,0.2212892953056825
OG0013473,ZC3H7B,1.906043083874632,2.658904253197761,0.1029716485090936,0.2212892953056825
OG0010863,DNLZ,1.658200873848866,2.65721468546144,0.1030810978309232,0.22146949551357029
OG0006357,LEPROTL1,40.96732827918871,2.656327262657214,0.1031386356123905,0.22153810211479708
OG0007176,RNF17,9.745659849690823e-6,2.652088370883575,0.1034139577958495,0.22207435166286665
OG0006114,ZC3H7A,2.225484579731547,2.651196458878985,0.1034719911630619,0.2220887292341383
OG0006343,NFKB2,1.27046938635462,2.651583233749989,0.1034468207969242,0.2220887292341383
OG0012771,MFSD6L,1.286961618833215,2.650133119157545,0.1035412252811071,0.2221822125823757
OG0007776,KCNK3,17.20829616778266,2.64764561714037,0.1037033848721785,0.22247500270619597
OG0011667,MKNK2,42.69567483103673,2.645198575164613,0.1038631782328083,0.222762572650039
OG0011302,RPIA,0.1280569587405868,2.644287296337097,0.1039227541846334,0.22283511008809123
OG0010304,DNAJC13,0.7800728332840836,2.642087319221901,0.104066734617705,0.2230885500278453
OG0010424,ABCD2,0.01671546841497032,2.638350497312786,0.1043117968496678,0.22355850045660783
OG0006299,ATP6AP2,0.1989795003181766,2.636702727038937,0.1044200590138786,0.22373510415752293
OG0008353,CUNH11ORF58 C1H11ORF58,49.99999999999989,2.635030376316536,0.1045300620309697,0.22391534951521416
OG0007387,NPC1,0.6558439194814787,2.632121060116333,0.1047217321750403,0.22423341398868943
OG0012012,KNOP1,0.7491659136959254,2.63198997264044,0.1047303774766868,0.22423341398868943
OG0005489,GLRX2,0.08398657198111642,2.630740649051631,0.104812810405721,0.22434082078770265
OG0006008,,0.7071980749177619,2.630389658314016,0.1048359822833449,0.22434082078770265
OG0007471,KCTD10,48.79990687915404,2.630051217695382,0.1048583309368319,0.22434082078770265
OG0005670,TMPRSS2,0.08309216325673428,2.629195911858005,0.1049148336387306,0.22435708081648692
OG0005829,ZNF414,0.7591668470199782,2.628283464921878,0.1049751479439904,0.22435708081648692
OG0007306,PCNP,41.15613288347092,2.628421675304025,0.1049660095597651,0.22435708081648692
OG0009450,MPP7,0.5423468969815786,2.627582353677099,0.1050215184127106,0.22435708081648692
OG0011056,,2.379524605798019,2.627618143477775,0.1050191507842376,0.22435708081648692
OG0013733,SLC25A23,1.165127219740315e-4,2.627973651696266,0.1049956357688124,0.22435708081648692
OG0011764,PLEKHO2,1.938150033596742,2.626903822218082,0.1050664168619735,0.22439759039491353
OG0008156,EPS15,0.2925065071710933,2.6261382491939,0.1051171001119963,0.22440737989316972
OG0009439,ACSS3,2.023927081434413,2.626051051514878,0.1051228745616062,0.22440737989316972
OG0010920,PPP1R15B,0.4672333149125616,2.621972149297108,0.1053933786110425,0.22492933195430184
OG0007014,KCMF1,0.8007967496510057,2.621133419536818,0.1054490958861166,0.22499274416934176
OG0012779,MCM6,1.417100388364627,2.620486562906081,0.1054920889778888,0.2250289827013545
OG0013246,,0.04101986738062425,2.617160834115566,0.1057134359238572,0.22544556263574375
OG0007222,,1.616688683950831,2.615968339181563,0.1057929275007574,0.2254483765360968
OG0010068,ADORA2A,1.750177435039449,2.616604053355331,0.1057505427132385,0.2254483765360968
OG0013679,NUP85,1.671338704573696,2.616036277306193,0.1057883969930329,0.2254483765360968
OG0005765,CCDC69,4.730617129163933e-5,2.614839358780046,0.1058682456036183,0.22547002377418657
OG0007286,ATP6V0A1,2.122043642184631e-4,2.614253924044533,0.1059073250830206,0.22547002377418657
OG0012506,ANAPC10,0.2188128723536017,2.615233614482349,0.1058419367929033,0.22547002377418657
OG0012517,HRH1,0.1149521772447243,2.614271042871223,0.1059061821268401,0.22547002377418657
OG0006046,ITGA4,2.345107972711371e-6,2.612940607361452,0.105995050365506,0.22554665941558472
OG0006058,,2.474995611788489,2.612154511277367,0.1060475971454691,0.22554665941558472
OG0007374,TMEM79,2.245599227248079,2.612195169094775,0.1060448786635649,0.22554665941558472
OG0009162,COPS7A,38.35610445763744,2.612160337478599,0.1060472075866009,0.22554665941558472
OG0009519,PRL,0.3711624778073428,2.611155737077297,0.1061144016539783,0.2255801869296781
OG0013142,TMEM30B,0.2518402323804042,2.61113922712957,0.1061155063342337,0.2255801869296781
OG0011430,CD79A,1.493089767933248,2.605815747390807,0.1064723588135138,0.226283185569767
OG0007770,ZNF395,1.34413905436249,2.600632160258101,0.1068210990619669,0.22691287726102077
OG0011880,PPP1R15A,0,2.60066724239914,0.1068187346055153,0.22691287726102077
OG0010762,NR1H3,0.587139440383791,2.600073248176159,0.1068587762100698,0.2269371948378802
OG0010623,TLE3,0.2679645069721166,2.599201339664432,0.1069175820619346,0.2269570239218115
OG0010830,DHX38,0.7851641624084693,2.598805164649093,0.1069443138096576,0.2269570239218115
OG0011431,,1.462632222270705,2.598768198949983,0.1069468084291754,0.2269570239218115
OG0011205,RIDA,1.44251720465178e-4,2.598053586221795,0.1069950464130425,0.22700371298814215
OG0010096,AK5,1.769705721519175,2.595040380357204,0.1071987074049888,0.22738004816571783
OG0013580,PPP1R12B,0.8723678284785289,2.592023599569075,0.1074030363017999,0.2277576152164639
OG0013042,KCNK10,0.2690789636964052,2.589021654825046,0.1076067847520796,0.22813376664420307
OG0011452,LRRC8C,2.145462999438584,2.588564295303513,0.1076378639555773,0.22814375280344312
OG0006920,SLC6A19,0.2465195273236048,2.587642110745946,0.1077005596410235,0.2282207303487963
OG0009105,,3.436494991989631,2.587064443157033,0.1077398534002241,0.2282480929526785
OG0013869,MAP1LC3C,1.72042284594769,2.580035717012152,0.1082192202211653,0.2292075136728328
