Orthogroup,Gene,Model,Tree length,Lnl,Df,Kappa,Proportion 0,Background 0,Foreground 0,Proportion 1,Background 1,Foreground 1,Proportion 2a,Background 2a,Foreground 2a,Proportion 2b,Background 2b,Foreground 2b
OG0006155,HIVEP1,bsA,0.65046,-19493.18794,29,3.94189,0.7643,0.09133,0.09133,0.23246,1,1,0.00249,0.09133,28.129,7.6e-4,1,28.129
OG0010305,TMEM39A,bsA,9.38595,-3378.553265,29,3.53038,0.91514,0.05551,0.05551,0,1,1,0.08486,0.05551,683.58617,0,1,683.58617
OG0010115,PSMC6,bsA,0.86109,-2161.480641,29,6.24841,0.97866,0.00403,0.00403,0,1,1,0.02134,0.00403,350.8269,0,1,350.8269
OG0005483,,bsA,0.96916,-4062.972833,29,2.16738,0.8513,0.03653,0.03653,0.12243,1,1,0.02296,0.03653,63.15702,0.0033,1,63.15702
OG0010687,SPCS1,bsA,0.60222,-1338.116457,29,4.76635,0.53872,0.12524,0.12524,0.45134,1,1,0.00541,0.12524,31.10986,0.00453,1,31.10986
OG0005964,KIAA0825,bsA,0.833,-9639.55778,29,3.45984,0.61579,0.0921,0.0921,0.36638,1,1,0.01118,0.0921,50.54163,0.00665,1,50.54163
OG0013139,TK1,bsA,0.58631,-1744.486608,29,3.89637,0.606,0.08858,0.08858,0.18358,1,1,0.1615,0.08858,1,0.04892,1,1
OG0012423,FOXN4,bsA,1.16905,-4295.73821,29,3.51316,0.92342,0.06779,0.06779,0.07658,1,1,0,0.06779,1,0,1,1
OG0008701,HPSE2,bsA,1.23166,-4588.887541,29,2.01566,0.64737,0,0,0.34756,1,1,0.0033,0,27.20113,0.00177,1,27.20113
OG0008279,FLVCR1,bsA,0.71195,-4234.676621,29,3.25939,0.50377,0,0,0.4172,1,1,0.04323,0,1,0.0358,1,1
OG0007998,CRYBG1,bsA,0.80997,-14414.817913,29,3.59947,0.59211,0.06622,0.06622,0.40443,1,1,0.00205,0.06622,51.3584,0.0014,1,51.3584
OG0011541,NYAP2,bsA,0.32693,-4126.067818,29,3.47769,0.93099,0.08106,0.08106,0.05673,1,1,0.01158,0.08106,1.62503,7.1e-4,1,1.62503
OG0008999,FASLG,bsA,0.71031,-2008.76092,29,3.95379,0.60342,0.10798,0.10798,0.27632,1,1,0.08249,0.10798,1,0.03777,1,1
OG0012376,RILPL2,bsA,1.36746,-2082.889309,29,2.58021,0.92085,0.07246,0.07246,0.07915,1,1,0,0.07246,1,0,1,1
OG0006648,TMX1,bsA,1.12026,-2334.297094,29,3.55932,0.68296,0.04852,0.04852,0.27174,1,1,0.03241,0.04852,71.78574,0.01289,1,71.78574
OG0009108,GPN1,bsA,0.54064,-2536.988872,29,3.80429,0.85903,0.05295,0.05295,0.13718,1,1,0.00327,0.05295,24.23311,5.2e-4,1,24.23311
OG0006819,ZPBP2,bsA,0.61471,-2104.818385,29,4.77058,0.71983,0.04186,0.04186,0.28017,1,1,0,0.04186,1,0,1,1
OG0009617,CUNH1ORF146 C5H1ORF146,bsA,1.19612,-1553.989134,29,2.72013,0.45124,0.03343,0.03343,0.47747,1,1,0.03464,0.03343,999,0.03665,1,999
OG0013140,BIRC5,bsA,1.23741,-1410.221648,29,1.94866,0.36339,0.06129,0.06129,0.20877,1,1,0.27173,0.06129,1,0.15611,1,1
OG0011833,SMIM14,bsA,1.27135,-913.026358,29,2.80561,0.78077,0.01517,0.01517,0.21923,1,1,0,0.01517,1,0,1,1
OG0013915,EIF2B3,bsA,12.43281,-4102.873548,29,4.21082,0.54421,0.05408,0.05408,0.45579,1,1,0,0.05408,1,0,1,1
OG0010349,CCNA2,bsA,0.67071,-2952.622836,29,2.80561,0.70648,0.01341,0.01341,0.18842,1,1,0.08297,0.01341,1,0.02213,1,1
OG0009327,LRRC26,bsA,1.87831,-3701.936875,29,3.47751,0.55852,0.11827,0.11827,0.42243000000000003,1,1,0.01085,0.11827,22.05943,0.0082,1,22.05943
OG0009911,SESN2,bsA,0.7825,-3432.448011,29,2.66579,0.85476,0.01699,0.01699,0.10606,1,1,0.03486,0.01699,1,0.00433,1,1
OG0013998,USP39,bsA,0.93388,-4072.80787,29,3.03345,0.94181,0.01635,0.01635,0.04837,1,1,0.00934,0.01635,1,4.8e-4,1,1
OG0010328,MYF6,bsA,0.46439,-1642.34537,29,2.96617,0.95032,0.06917,0.06917,0.04294,1,1,0.00645,0.06917,9.44174,2.9e-4,1,9.44174
OG0013585,L3MBTL3,bsA,0.53028,-5340.770145,29,2.16395,0.82831,0.04388,0.04388,0.15202,1,1,0.01661,0.04388,1.3359,0.00305,1,1.3359
OG0007919,COL5A3,bsA,0.67592,-13069.058291,29,4.57374,0.66396,0,0,0.31358,1,1,0.01525,0,22.36802,0.0072,1,22.36802
OG0005083,KLHDC4,bsA,1.49306,-5752.586675,29,2.34195,0.79127,0.08545,0.08545,0.07156,1,1,0.12579,0.08545,12.78022,0.01138,1,12.78022
OG0012779,ARHGEF38,bsA,0.94101,-6342.184696,29,2.45293,0.69165,0.05385,0.05385,0.26019,1,1,0.035,0.05385,1,0.01317,1,1
OG0013122,ASPSCR1,bsA,0.61899,-4062.526162,29,4.21022,0.62304,0.10073,0.10073,0.37696,1,1,0,0.10073,1,0,1,1
OG0008557,CRACR2B,bsA,1.78158,-3246.236353,29,3.0169,0.62647,0.08377,0.08377,0.3539,1,1,0.01255,0.08377,652.22178,0.00709,1,652.22178
OG0010084,MRPS23,bsA,1.09381,-1633.109663,29,3.28102,0.71409,0.03471,0.03471,0.28591,1,1,0,0.03471,1,0,1,1
OG0007266,CARMIL3,bsA,1.51627,-13055.106907,29,2.31283,0.82774,0.04699,0.04699,0.14322,1,1,0.02476,0.04699,3.42793,0.00428,1,3.42793
OG0010295,LAMB2,bsA,0.87308,-13663.153301,29,3.76048,0.87526,0.07463,0.07463,0.10001,1,1,0.02219,0.07463,30.79611,0.00254,1,30.79611
OG0010731,LAPTM4B,bsA,0.6798,-1565.709679,29,1.86494,0.83315,0.02108,0.02108,0.16685,1,1,0,0.02108,1,0,1,1
OG0010551,HSF2BP,bsA,0.64665,-2335.983629,29,2.69441,0.74462,0.04996,0.04996,0.25538,1,1,0,0.04996,1,0,1,1
OG0005704,KCTD16,bsA,0.73145,-2266.402912,29,1.41033,0.75458,0,0,0.24542,1,1,0,0,1,0,1,1
OG0013218,CRTAC1,bsA,0.98853,-4873.872776,29,2.27383,0.70368,0,0,0.25221,1,1,0.03248,0,107.77221,0.01164,1,107.77221
OG0007525,HOXA13,bsA,0.3645,-1945.216531,29,3.12355,0.93798,0.05678,0.05678,0.06202,1,1,0,0.05678,1,0,1,1
OG0010934,AARSD1,bsA,1.01972,-3969.02719,29,3.85245,0.68823,0.05156,0.05156,0.24332,1,1,0.05057,0.05156,47.454,0.01788,1,47.454
OG0012528,SEMA3A,bsA,0.8193,-5435.177739,29,2.6288,0.9566,0.02389,0.02389,0.0409,1,1,0.0024,0.02389,1.07884,1e-4,1,1.07884
OG0009763,INPP5K,bsA,1.77546,-4221.453463,29,3.48123,0.77254,0.04999,0.04999,0.17447,1,1,0.04322,0.04999,1,0.00976,1,1
OG0011542,INKA2,bsA,0.73883,-2774.937632,29,2.54206,0.47601,0.02326,0.02326,0.33539,1,1,0.11064,0.02326,1,0.07796,1,1
OG0009280,LENG9,bsA,0.99689,-4376.164291,29,4.0712,0.52866,0.06576,0.06576,0.4625,1,1,0.00471,0.06576,1.56271,0.00412,1,1.56271
OG0013581,ENPP3,bsA,1.02522,-7647.512856,29,2.67036,0.49642,0.01787,0.01787,0.38482,1,1,0.0669,0.01787,1,0.05186,1,1
OG0006330,SEPSECS,bsA,1.69604,-5183.064283,29,2.18694,0.76119,0.04258,0.04258,0.17703,1,1,0.05012,0.04258,21.34788,0.01166,1,21.34788
OG0012742,AXIN1,bsA,0.80773,-6261.84464,29,4.95008,0.88913,0.04876,0.04876,0.11087,1,1,0,0.04876,1,0,1,1
OG0013833,,bsA,0.62166,-3930.692879,29,2.65125,0.80528,0,0,0.19472,1,1,0,0,1,0,1,1
OG0008597,ATP5MC3,bsA,0.30704,-820.435272,29,2.92092,0.61533,0,0,0.13818,1,1,0.20129,0,1,0.0452,1,1
OG0007746,DDAH1,bsA,0.39682,-1738.068619,29,3.03176,0.88148,0,0,0.11432,1,1,0.0037200000000000002,0,1.16283,4.8e-4,1,1.16283
OG0007451,ZDHHC13,bsA,4.9253,-6038.814184,29,2.89998,0.4807,0.0811,0.0811,0.21289,1,1,0.21236,0.0811,49.75169,0.09405,1,49.75169
OG0012205,SMNDC1,bsA,0.24575,-1320.207574,29,2.47504,0.9359,0,0,0.0641,1,1,0,0,1,0,1,1
OG0007357,,bsA,0.94532,-7605.954502,29,2.59529,0.66622,0.08956,0.08956,0.32458,1,1,0.00618,0.08956,33.56582,0.00301,1,33.56582
OG0012317,ELMOD2,bsA,0.51347,-1940.7576100000001,29,4.55198,0.82241,0.05123,0.05123,0.17759,1,1,0,0.05123,1,0,1,1
OG0013287,SOX9,bsA,0.51496,-3131.501294,29,2.1853,0.87936,0,0,0.0674,1,1,0.04945,0,1,0.00379,1,1
OG0009819,SPATA17,bsA,0.74402,-2708.782171,29,2.32435,0.59757,0,0,0.39342,1,1,0.00543,0,13.19818,0.00358,1,13.19818
OG0008133,BATF,bsA,0.46656,-796.684295,29,1.88983,1,0.09996,0.09996,0,1,1,0,0.09996,1,0,1,1
OG0005420,MAGT1,bsA,1.55865,-2381.825196,29,4.20898,0.83478,0.00974,0.00974,0.08906,1,1,0.06881,0.00974,135.74012,0.00734,1,135.74012
OG0007157,XKR8,bsA,1.06861,-3696.303615,29,3.50153,0.57853,0.06568,0.06568,0.41655,1,1,0.00286,0.06568,15.2214,0.00206,1,15.2214
OG0010456,ADAMTS3,bsA,1.50533,-11763.009742,29,2.39945,0.82037,0.07215,0.07215,0.15962,1,1,0.01675,0.07215,44.44522,0.00326,1,44.44522
OG0011751,BRCA2,bsA,1.1038,-26597.558006,29,3.45844,0.57936,0.13811,0.13811,0.41016,1,1,0.00614,0.13811,249.60736,0.00435,1,249.60736
OG0009809,USP47,bsA,0.44178,-8456.441509,29,3.22981,0.86398,0.01072,0.01072,0.13602,1,1,0,0.01072,1,0,1,1
OG0006711,NPBWR2,bsA,2.19397,-3313.861022,29,2.73662,0.89536,0.03068,0.03068,0.06101,1,1,0.04085,0.03068,24.81546,0.00278,1,24.81546
OG0013096,RIPK1,bsA,1.23032,-6467.528053,29,2.89599,0.5149,0.02961,0.02961,0.38822,1,1,0.05523,0.02961,14.32144,0.04164,1,14.32144
OG0006084,PPHLN1,bsA,4.45046,-3091.692046,29,2.69448,0.70685,0.05057,0.05057,0.24343,1,1,0.03698,0.05057,642.20299,0.01274,1,642.20299
OG0009580,AGXT,bsA,0.53563,-2249.876572,29,4.0249,0.81633,0.03221,0.03221,0.1772,1,1,0.00532,0.03221,85.30296,0.00115,1,85.30296
OG0011617,SSBP4,bsA,1.28816,-3070.135671,29,2.62959,0.80765,0.01162,0.01162,0.1125,1,1,0.07008,0.01162,73.41061,0.00976,1,73.41061
OG0006079,VWA3B,bsA,1.17269,-12054.599549,29,2.64061,0.62196,0.11498,0.11498,0.30829,1,1,0.04664,0.11498,29.17313,0.02312,1,29.17313
OG0007734,GLIPR2,bsA,0.40379,-907.04883,29,3.45396,0.93494,0.06266,0.06266,0.06506,1,1,0,0.06266,1,0,1,1
OG0007099,,bsA,0.52882,-3244.511722,29,2.57271,0.75374,0.0607,0.0607,0.12629,1,1,0.10275,0.0607,1,0.01722,1,1
OG0010275,SLA,bsA,1.13132,-2477.664657,29,3.53442,0.78271,0.09239,0.09239,0.21729,1,1,0,0.09239,1,0,1,1
OG0013879,SNX14,bsA,0.4637,-5855.949257,29,3.04432,0.83879,0.02319,0.02319,0.14554,1,1,0.01335,0.02319,48.01157,0.00232,1,48.01157
OG0009048,,bsA,1.15891,-4554.052298,29,2.62172,0.46957,0,0,0.53043,1,1,0,0,1,0,1,1
OG0006117,,bsA,4.99777,-1659.363693,29,3.29582,0.23551,0.03282,0.03282,0.54614,1,1,0.06579,0.03282,201.31735,0.15256,1,201.31735
OG0009615,ARRDC3,bsA,0.2109,-2146.482973,29,5.89678,0.80457,0.01702,0.01702,0,1,1,0.19543,0.01702,1,0,1,1
OG0013326,MB,bsA,0.61018,-1067.064269,29,4.22806,0.86191,0.08986,0.08986,0.09692,1,1,0.03701,0.08986,43.22925,0.00416,1,43.22925
OG0010207,FGF13,bsA,3.48494,-2581.556094,29,1.5929,0.71278,0.0088,0.0088,0.2601,1,1,0.01987,0.0088,77.76477,0.00725,1,77.76477
OG0011475,FEZ1,bsA,0.60703,-2688.703924,29,4.55136,0.80796,0.0224,0.0224,0.08484,1,1,0.09701,0.0224,1.49,0.01019,1,1.49
OG0012011,CHGB,bsA,0.99109,-5604.378418,29,2.98801,0.65618,0.05841,0.05841,0.32212,1,1,0.01456,0.05841,111.78475,0.00715,1,111.78475
OG0007086,PHKB,bsA,1.84269,-9375.45034,29,1.95886,0.86868,0.02884,0.02884,0.0898,1,1,0.03763,0.02884,85.60916,0.00389,1,85.60916
OG0008189,COCH,bsA,0.75582,-3947.406129,29,2.96878,0.79916,0.05866,0.05866,0.18144,1,1,0.01581,0.05866,53.65374,0.00359,1,53.65374
OG0006610,,bsA,0.82179,-6573.589551,29,4.16962,0.50573,0.03139,0.03139,0.49127,1,1,0.00152,0.03139,50.9355,0.00148,1,50.9355
OG0008311,,bsA,7.15674,-4515.138814,29,2.77036,0.58108,0.08296,0.08296,0.18897,1,1,0.17352,0.08296,76.57587,0.05643,1,76.57587
OG0010547,PWP2,bsA,0.45478,-5713.023483,29,3.88338,0.94316,0.08611,0.08611,0.05568,1,1,0.00109,0.08611,305.51978,6e-5,1,305.51978
OG0009683,MPI,bsA,1.24937,-3720.512569,29,2.91899,0.79652,0.04244,0.04244,0.13697,1,1,0.05675,0.04244,13.48119,0.00976,1,13.48119
OG0007445,MTRF1,bsA,1.70315,-4935.797568,29,2.70254,0.8411,0.10995,0.10995,0.15056,1,1,0.00708,0.10995,10.62749,0.00127,1,10.62749
OG0010545,DNMT3L,bsA,1.21543,-3809.310314,29,1.93204,0.63014,0.07573,0.07573,0.36986,1,1,0,0.07573,1,0,1,1
OG0010629,,bsA,1.72662,-6278.03878,29,2.43784,0.70255,0.03572,0.03572,0.19481,1,1,0.08035,0.03572,22.4796,0.02228,1,22.4796
OG0007590,SFT2D2,bsA,0.65822,-1138.835077,29,3.26709,0.69724,0,0,0.25631,1,1,0.03396,0,23.90437,0.01249,1,23.90437
OG0005252,RGSL1,bsA,1.15359,-10515.142406,29,2.5291,0.52907,0.02864,0.02864,0.40142,1,1,0.03952,0.02864,1,0.02999,1,1
OG0009515,,bsA,0.88653,-6649.436349,29,2.97791,0.49048,0,0,0.50189,1,1,0.00377,0,31.11371,0.00386,1,31.11371
OG0010100,GLRA1,bsA,0.54571,-2960.031029,29,1.67644,0.90155,0,0,0.09845,1,1,0,0,1,0,1,1
OG0007630,SMARCB1,bsA,5.67607,-5156.766139,29,1.01746,0.25268,3.1e-4,3.1e-4,0.04708,1,1,0.59025,3.1e-4,1.04998,0.10998,1,1.04998
OG0009636,COPS5,bsA,2.7368,-2551.825435,29,1.64715,0.72424,0.06729,0.06729,0.20899,1,1,0.05181,0.06729,178.66345,0.01495,1,178.66345
OG0013781,TMEM120A,bsA,0.77412,-2537.305682,29,3.48467,0.79553,0.0089,0.0089,0.18812,1,1,0.01322,0.0089,11.90847,0.00313,1,11.90847
OG0006128,DCT,bsA,1.10906,-4042.617325,29,2.99694,0.67956,0.05095,0.05095,0.30851,1,1,0.00821,0.05095,11.26504,0.00373,1,11.26504
OG0011293,CCND3,bsA,0.33945,-1695.59679,29,3.97619,0.96,0.06351,0.06351,0.03089,1,1,0.00882,0.06351,1,2.8e-4,1,1
OG0008057,TOMM34,bsA,0.37704,-1849.108902,29,2.97464,0.61229,0,0,0.13099,1,1,0.21148,0,1.97028,0.04524,1,1.97028
OG0011279,DEF6,bsA,0.47396,-4005.252705,29,3.04968,0.76681,0.028,0.028,0.1365,1,1,0.08208,0.028,2.16146,0.01461,1,2.16146
OG0007783,SPINT2,bsA,1.4822,-2440.353087,29,3.26227,0.67691,0.07197,0.07197,0.31515,1,1,0.00542,0.07197,41.41471,0.00252,1,41.41471
OG0009520,IP6K1,bsA,0.32813,-2522.945479,29,3.46811,0.87561,0.08152,0.08152,0.12439,1,1,0,0.08152,1,0,1,1
OG0006539,TMEM45B,bsA,1.41598,-2764.213847,29,3.49544,0.42996,0.07823,0.07823,0.56372,1,1,0.00274,0.07823,29.74803,0.00359,1,29.74803
OG0014072,TRIM16,bsA,0.75124,-4615.696123,29,3.28387,0.66637,0.10453,0.10453,0.33363,1,1,0,0.10453,1,0,1,1
OG0007497,GJA1,bsA,0.57143,-2565.02432,29,3.00342,0.91454,0.00708,0.00708,0.08546,1,1,0,0.00708,1,0,1,1
OG0013443,MRPS22,bsA,0.94843,-2876.841816,29,2.44359,0.62376,0.07153,0.07153,0.34074,1,1,0.02296,0.07153,9.54806,0.01254,1,9.54806
OG0014051,NEK11,bsA,1.07165,-5100.590023,29,2.96625,0.62306,0.05532,0.05532,0.36122,1,1,0.00995,0.05532,170.42208,0.00577,1,170.42208
OG0013258,TAC1,bsA,0.73535,-835.947577,29,3.0951,0.64761,0,0,0.35239,1,1,0,0,1,0,1,1
OG0005665,EPB41L3,bsA,0.51231,-8071.39814,29,3.182,0.80657,0.04668,0.04668,0.19006,1,1,0.00273,0.04668,999,6.4e-4,1,999
OG0012762,CLCN7,bsA,1.11437,-6335.516414,29,3.16336,0.89353,0.02709,0.02709,0.09237,1,1,0.01277,0.02709,10.04899,0.00132,1,10.04899
OG0010085,CUEDC1,bsA,1.0711,-2957.904033,29,2.21631,0.77922,0.02449,0.02449,0.13069,1,1,0.07715,0.02449,17.39214,0.01294,1,17.39214
OG0010595,EVA1C,bsA,1.44008,-4445.420114,29,2.31977,0.56595,0.02846,0.02846,0.33224,1,1,0.06415,0.02846,16.22308,0.03766,1,16.22308
OG0011690,NFAT5,bsA,0.97365,-12699.095297,29,3.14394,0.8118,0.09005,0.09005,0.1882,1,1,0,0.09005,1,0,1,1
OG0010722,PHTF1,bsA,0.55126,-5294.001251,29,2.83848,0.90241,0.07579,0.07579,0.09759,1,1,0,0.07579,1,0,1,1
OG0009305,DUSP5,bsA,0.51891,-2733.799817,29,3.92097,0.9473,0.10748,0.10748,0.0527,1,1,0,0.10748,1,0,1,1
OG0005961,ARL6,bsA,0.46213,-1252.963557,29,2.72491,0.89444,0.02913,0.02913,0.10556,1,1,0,0.02913,1,0,1,1
OG0007819,ARRDC4,bsA,1.35962,-3797.009867,29,2.53257,0.73244,0.04317,0.04317,0.23183,1,1,0.02714,0.04317,19.83611,0.00859,1,19.83611
OG0006011,SPEGNB,bsA,0.5985,-1638.838985,29,3.39146,0.73375,0.02916,0.02916,0.1407,1,1,0.10535,0.02916,1,0.0202,1,1
OG0007395,MAN1A2,bsA,0.30115,-3597.0335,29,3.0338,0.92564,0.04187,0.04187,0.02187,1,1,0.05128,0.04187,1,0.00121,1,1
OG0005130,PSMB2,bsA,0.55321,-1298.857032,29,3.55044,0.71076,0.02144,0.02144,0.04798,1,1,0.226,0.02144,1,0.01526,1,1
OG0006787,USP50,bsA,0.77207,-2759.986614,29,2.02594,0.96317,0.05946,0.05946,0.02591,1,1,0.01063,0.05946,58.53574,2.9e-4,1,58.53574
OG0010781,PIN4,bsA,0.61378,-885.718173,29,1.90234,0.95349,0.03603,0.03603,0.04651,1,1,0,0.03603,1,0,1,1
OG0009185,TOX,bsA,0.54838,-3410.530661,29,2.28898,0.8161,0,0,0.17048,1,1,0.01111,0,43.52163,0.00232,1,43.52163
OG0011974,RABIF,bsA,0.65439,-890.035221,29,2.05904,0.93006,0.04386,0.04386,0,1,1,0.06994,0.04386,5.73622,0,1,5.73622
OG0013407,CCDC130,bsA,0.68211,-2624.29028,29,3.77386,0.86829,0.07544,0.07544,0.11285,1,1,0.0167,0.07544,1,0.00217,1,1
OG0012955,CMYA5,bsA,1.21715,-33503.578709,29,3.44074,0.47144,0.13887,0.13887,0.49022,1,1,0.0188,0.13887,44.02464,0.01954,1,44.02464
OG0008089,MRPL57,bsA,1.5602,-989.167963,29,2.07456,0.68254,0.20166,0.20166,0.31746,1,1,0,0.20166,1,0,1,1
OG0007133,LPIN2,bsA,0.46171,-5650.400118,29,4.31199,0.88887,0.0614,0.0614,0.11113,1,1,0,0.0614,1,0,1,1
OG0012958,TMEM82,bsA,4.08738,-4265.011112,29,2.92267,0.70546,0.03501,0.03501,0.20797,1,1,0.06686,0.03501,86.55682,0.01971,1,86.55682
OG0011234,,bsA,0.33717,-1599.705341,29,3.03316,0.74502,0.08982,0.08982,0.01271,1,1,0.23821,0.08982,1,0.00406,1,1
OG0006104,MFHAS1,bsA,0.53954,-7617.10791,29,4.40511,0.82085,0.0425,0.0425,0.12041,1,1,0.05123,0.0425,1,0.00751,1,1
OG0009794,PSMD5,bsA,1.05397,-4309.88946,29,3.17353,0.93392,0.07686,0.07686,0.06608,1,1,0,0.07686,1,0,1,1
OG0008416,CABLES1,bsA,0.41682,-3677.828918,29,4.24945,0.74599,0,0,0.25401,1,1,0,0,1,0,1,1
OG0012512,SPTBN1,bsA,0.36298,-13453.638033,29,2.96928,0.93544,0.00157,0.00157,0.06303,1,1,0.00144,0.00157,13.52007,1e-4,1,13.52007
OG0007427,GHITM,bsA,1.65492,-3613.00236,29,3.20484,0.90115,0.07298,0.07298,0.09885,1,1,0,0.07298,1,0,1,1
OG0007539,NPY,bsA,0.54187,-774.013354,29,2.16749,0.95886,0.06856,0.06856,0.04114,1,1,0,0.06856,1,0,1,1
OG0009837,NDUFAF6,bsA,0.96164,-2698.611733,29,2.78822,0.78563,0.09963,0.09963,0.21087,1,1,0.00276,0.09963,61.41941,7.4e-4,1,61.41941
OG0010660,MAP4K3,bsA,0.28386,-4841.774501,29,3.39309,0.94868,0.01911,0.01911,0.05131,1,1,1e-5,0.01911,1,0,1,1
OG0008868,MRPL52,bsA,1.68612,-1293.934472,29,3.1661,0.41884,0.03501,0.03501,0.2536,1,1,0.20403,0.03501,1,0.12353,1,1
OG0008406,NEIL3,bsA,0.87599,-4922.738003,29,2.98104,0.52802,0.04778,0.04778,0.44235,1,1,0.01612,0.04778,40.50423,0.0135,1,40.50423
OG0013265,SGCE,bsA,0.92429,-3249.536154,29,2.72859,0.7938,0,0,0.17303,1,1,0.02723,0,266.17829,0.00594,1,266.17829
OG0010549,AGPAT3,bsA,0.38393,-2229.976072,29,2.49753,0.92145,0.07109,0.07109,0.04465,1,1,0.03234,0.07109,1,0.00157,1,1
OG0009562,BCL11A,bsA,1.05191,-5214.28355,29,1.12271,0.73201,0,0,0.24809,1,1,0.01486,0,295.1403,0.00504,1,295.1403
OG0010206,MCF2,bsA,1.11315,-9126.041978,29,2.43104,0.83684,0.03312,0.03312,0.14403,1,1,0.01633,0.03312,25.74108,0.00281,1,25.74108
OG0008371,POLR2F,bsA,0.41578,-731.930517,29,3.59891,0.93028,0.00968,0.00968,0.06972,1,1,0,0.00968,1,0,1,1
OG0012411,ERP29,bsA,1.64298,-2475.339716,29,2.12719,0.82657,0.05075,0.05075,0.17343,1,1,0,0.05075,1,0,1,1
OG0011252,MST1,bsA,0.74592,-5433.413928,29,3.45593,0.66844,0.02622,0.02622,0.32938,1,1,0.00146,0.02622,55.04201,7.2e-4,1,55.04201
OG0009499,PDZRN3,bsA,0.59011,-5141.507079,29,2.55139,0.91936,0.02934,0.02934,0.06191,1,1,0.01754,0.02934,26.74221,0.00118,1,26.74221
OG0006196,SYNPO2,bsA,0.90857,-9619.754268,29,3.80973,0.60092,0.02093,0.02093,0.383,1,1,0.00982,0.02093,190.13941,0.00626,1,190.13941
OG0005941,ZBTB43,bsA,1.53045,-4131.38597,29,3.61472,0.97085,0.04286,0.04286,0.02915,1,1,0,0.04286,1,0,1,1
OG0009015,SUSD1,bsA,0.75198,-5322.825327,29,3.97696,0.68688,0.1392,0.1392,0.31312,1,1,0,0.1392,1,0,1,1
OG0011982,ADORA1 ADORA3,bsA,2.52907,-3380.043147,29,1.85459,0.51348,0.01109,0.01109,0.37254,1,1,0.06605,0.01109,36.32802,0.04792,1,36.32802
OG0010797,CMC4,bsA,11.3558,-1042.333752,29,1.45364,0.62212,0.06288,0.06288,0.32348,1,1,0.03579,0.06288,999,0.01861,1,999
OG0008281,ANGEL2,bsA,0.6307,-3966.622791,29,4.00533,0.76336,0.16647,0.16647,0.22548,1,1,0.00862,0.16647,57.13743,0.00255,1,57.13743
OG0006898,PQBP1,bsA,1.66253,-1564.893574,29,4.10308,0.8473,0.03072,0.03072,0.02055,1,1,0.12902,0.03072,52.02902,0.00313,1,52.02902
OG0009986,AKR1D1,bsA,0.9346,-2636.131597,29,2.71325,0.84481,0.03365,0.03365,0.15293,1,1,0.00192,0.03365,10.14004,3.5e-4,1,10.14004
OG0012701,GPR139,bsA,1.10314,-2679.984291,29,2.39001,0.9312,0.02427,0.02427,0.05262,1,1,0.01532,0.02427,80.41283,8.7e-4,1,80.41283
OG0009716,DNMBP,bsA,0.69464,-11273.920896,29,4.22534,0.74709,0.06677,0.06677,0.24757,1,1,0.00401,0.06677,11.75889,0.00133,1,11.75889
OG0007224,MTMR11,bsA,0.72351,-5505.027927,29,3.84854,0.75723,0.07179,0.07179,0.24277,1,1,0,0.07179,1,0,1,1
OG0009754,MOCS2,bsA,0.66774,-1093.40992,29,3.403,0.874,0.10732,0.10732,0.126,1,1,0,0.10732,1,0,1,1
OG0008056,PABPC1L,bsA,0.66862,-4573.679925,29,2.70577,0.84273,0.07428,0.07428,0.13526,1,1,0.01897,0.07428,1,0.00304,1,1
OG0007422,SELENOM,bsA,3.20229,-1988.437713,29,1.88169,0.73583,0.14049,0.14049,0.16006,1,1,0.0855,0.14049,56.97218,0.0186,1,56.97218
OG0012798,PABPC4,bsA,0.68214,-4388.601161,29,3.74205,0.81085,0.00679,0.00679,0.18915,1,1,0,0.00679,1,0,1,1
OG0006029,WDR45B,bsA,0.29555,-1825.76573,29,5.1185600000000004,1,0.0039,0.0039,0,1,1,0,0.0039,1,0,1,1
OG0011767,ABCD3,bsA,0.86471,-5045.335368,29,2.42949,0.8646,0.01221,0.01221,0.12728,1,1,0.00708,0.01221,33.48333,0.00104,1,33.48333
OG0010579,RCAN1,bsA,1.17502,-2346.513702,29,2.17369,0.49021,0,0,0.50979,1,1,0,0,1,0,1,1
OG0009614,LYSMD3,bsA,0.38833,-1629.289051,29,6.40123,0.86326,0.03149,0.03149,0.12328,1,1,0.01178,0.03149,1,0.00168,1,1
OG0009634,ARFGEF1,bsA,0.34445,-10499.792796,29,3.29594,0.8959,0,0,0.1041,1,1,0,0,1,0,1,1
OG0008404,PLPPR1,bsA,0.41517,-1993.932765,29,4.19497,0.77243,0.0079,0.0079,0.1002,1,1,0.11275,0.0079,1,0.01463,1,1
OG0009892,PIGV,bsA,1.17274,-4746.019211,29,3.43946,0.66615,0.08605,0.08605,0.32462,1,1,0.0062,0.08605,10.80772,0.00302,1,10.80772
OG0012629,CSF1R,bsA,1.06974,-8370.661742,29,3.12664,0.53818,0.00275,0.00275,0.46182,1,1,0,0.00275,1,0,1,1
OG0008318,MAP7D2,bsA,0.5448,-4957.346836,29,3.09686,0.59549,0.05243,0.05243,0.40451,1,1,0,0.05243,1,0,1,1
OG0006443,,bsA,0.60631,-4573.091083,29,3.55728,0.93367,0.02667,0.02667,0.04566,1,1,0.0197,0.02667,21.46135,9.6e-4,1,21.46135
