Orthogroup,Gene,Model,Log likelihood,Estimated parameters,Proportion 0,Omega 0,Proportion 1,Omega 1,Proportion 2,Omega 2
OG0008954,NKX2-2,Shared distribution model,-1427.825768449182,37,90.18685211380598,0.01333975734604656,9.813147886194018,0.2836751610291025,0,1.002330882617735
OG0008955,NKX2-4,Shared distribution model,-2498.746841824874,38,87.60579756027745,0,12.09198587959602,1,0.3022165601265206,2125.891365462493
OG0008956,KIZ,Shared distribution model,-5934.514910893285,38,94.85544691312455,0.5560500323906906,4.373152847722617,1,0.7714002391528302,451.5662582307899
OG0008957,RALGAPA2,Shared distribution model,-13256.90612710777,40,98.93277569213676,0.2549189720400679,0.6201736397850062,1,0.44705066807823973,36.05616753428393
OG0008958,CFAP61,Shared distribution model,-8895.15135640591,37,95.27556333252824,0.2420725262943832,1.681574923312221,1,3.042861744159544,8.097384436389296
OG0008959,CRNKL1,Shared distribution model,-3928.820111908653,40,98.91917560615029,0.0728972347538565,1.080824393849711,0.1448966370212079,0,1.042170362952889
OG0008960,RIN2,Shared distribution model,-5839.519046400756,40,97.09975396234107,0.1267023857630668,2.543877819873002,0.5671227503095643,0.3563682177859363,122.8138490017135
OG0008961,DTD1,Shared distribution model,-1240.23280769625,37,93.9972717160433,0.0626024501469627,6.002728283956693,0.416852032997453,0,1.001557843921178
OG0008962,SYNDIG1,Shared distribution model,-1753.858928395436,40,96.5146325464586,0.1564377300209408,3.485367453541399,0.2088910092077943,0,1.050209925185517
OG0008963,AFAP1,Shared distribution model,-5343.368454778117,39,0.1816472229695167,0.08590760926829762,99.53785747866205,0.0923748514982221,0.2804952983684326,92.72037250377795
OG0008964,SORCS2,Shared distribution model,-7736.327677950582,40,82.46743928459065,0.06171498478649646,17.33861122896911,0.9357922419799986,0.1939494864402432,347.0855080442228
OG0008965,GRPEL1,Shared distribution model,-1448.845597010046,38,100,0.1831452348952157,0,0.6785175360666333,0,1.001564278474794
OG0008966,TADA2B,Shared distribution model,-2282.109473462277,38,90.43060945347936,0,7.373520695232237,0,2.195869851288403,1.141105620932713
OG0008967,CCDC96,Shared distribution model,-4772.545959733063,39,50.35669628975059,0,48.37058582184346,1,1.272717888405952,17.17450570532074
OG0008968,KIAA0232,Shared distribution model,-8232.6253777643,39,98.19530994980974,0.2089906266420314,1.7764590156846,0.2262577078769514,0.02823103450566093,156.8300012901438
OG0008969,CXXC5,Shared distribution model,-1519.922768977308,38,0,0.0706381134792287,100,0.1487904400622088,0,1.335986116655636
OG0008970,PSD2,Shared distribution model,-5807.629276400556,37,99.39014573336628,0.4015870700554312,0.4892414396498317,1,0.1206128269838931,4001.694481663838
OG0008971,NRG2,Shared distribution model,-5680.179265022113,39,95.21667101630462,0.1174253995296815,2.5335378455421607,0.1247994441050695,2.249791138153229,332.0237293663993
OG0008972,PURA,Shared distribution model,-1503.928032995361,36,99.64720399145284,0.02537234177592955,0,0.9957279731939661,0.3527960085471626,20.21242660431929
OG0008973,CYSTM1,Shared distribution model,-812.6704173200139,36,58.43497671336142,0,23.52030886128021,0,18.04471442535837,2.238541981233258
OG0008974,HBEGF,Shared distribution model,-1467.57111752016,38,99.00140068358807,0.3792000236003824,0.2976489503324316,0.4115957278817841,0.7009503660794985,19.0643034225466
OG0008975,SRA1,Shared distribution model,-1676.972495401421,37,0.6795275757348389,0.4206758066032097,98.54555126387913,0.4311448714046234,0.7749211603860335,395.8838388169834
OG0008976,APBB3,Shared distribution model,-4623.538277188744,39,84.04839266699987,0.06631646764275045,9.292224998219742,0.1810060381546649,6.6593823347803855,23.92670020415463
OG0008977,,Shared distribution model,-694.5153662080585,38,100,0.3084846797976866,0,0.8068753220329627,0,1.00297320403697
OG0008978,TMCO6,Shared distribution model,-3964.248072181835,40,98.77885291357454,0.3844390482658603,1.128369089514394,0.397472852063802,0.09277799691107275,4001.526015359093
OG0008979,NDUFA2,Shared distribution model,-863.8997197738518,37,0.3004632135145469,0,74.89859487094394,0,24.800941915541518,1.386049230157434
OG0008980,WDR55,Shared distribution model,-2821.655300567425,38,2.249454135390165,0,97.39723779628679,0.225122263371004,0.3533080683230401,8001.520131420948
OG0008981,DND1,Shared distribution model,-2727.804122523108,38,72.16262120617965,0.1011928280891482,24.28789821621011,0.6736130416994067,3.549480577610241,6.547686047578304
OG0008982,,Shared distribution model,-3795.848785301949,38,99.68440320937077,0.3132824364461582,0.21565001202887268,1,0.09994677860036288,215.8289837357338
OG0008983,ZMAT2,Shared distribution model,-1190.218944379782,37,95.67501430018183,0.003521968561696407,3.7434329612282227,0.1308733762692075,0.5815527385899478,4000.02102343659
OG0008984,,Shared distribution model,-8201.20876796251,38,95.80220459635169,0.0747719013163368,2.994960893695177,0.7058090758114085,1.2028345099531421,626.1452792300296
OG0008985,DIAPH1,Shared distribution model,-9659.161042238311,40,53.03096264647693,0.006032009918487202,46.5857425136923,0.4635878794653794,0.3832948398307728,8000.993304377255
OG0008986,ARAP3,Shared distribution model,-13777.01567780593,38,68.34399287585775,0,28.350986459713912,1,3.305020664428346,16.39822360614079
OG0008987,RELL2,Shared distribution model,-2888.378087339827,38,0.02169562430071112,0.4739323465593777,99.02493075164031,0.4792331987309002,0.9533736240589723,117.3741060615931
OG0008988,MARCH8,Shared distribution model,-3493.151832802347,38,30.92737148225057,0.01313304819822673,23.283393731282708,0.03297049428250608,45.78923478646673,1.309784425421254
OG0008989,KAT14,Shared distribution model,-6881.086891815276,39,94.05031531777132,0.1543114113622903,3.8851768049793054,0.224444053849175,2.064507877249368,189.3310436475033
OG0008990,POLR3F,Shared distribution model,-1937.920264253532,38,92.23758993745247,0,7.608985093273894,1,0.153424969273637,6845.947426356751
OG0008991,DELE1,Shared distribution model,-3492.061692466707,37,20.37523542734859,0.04399015196365596,77.95340285830933,0.6216252066679666,1.6713617143420911,3999.998383253448
OG0008992,SEC22B,Shared distribution model,-1340.7564314437,36,77.00672442289054,0,19.706601622349453,0,3.286673954760005,3.727941676731407
OG0008995,PLPP6,Shared distribution model,-2212.302428690733,38,96.22357326699529,0.2867799817488088,2.881869548670423,1,0.8945571843342884,146.2638520356075
OG0008996,PHGDH,Shared distribution model,-3990.319409909594,39,98.18426442284365,0.2648928093748324,1.719660838064982,1,0.09607473909137007,3999.998017882392
OG0008997,HMGCS2,Shared distribution model,-3512.36253641042,39,0,0.00300854504025131,100,0.2700416001182632,0,1.162096389539897
OG0008998,,Shared distribution model,-1349.49316703668,38,79.40134083370042,0.1118071396139923,12.722410154165539,0.1916491080395535,7.876249012134037,9.410685946533903
OG0008999,FASLG,Shared distribution model,-2011.126726543028,38,100,0.3817937554151511,0,0.5278042414742362,0,1.002056854892989
OG0009000,SUCO,Shared distribution model,-8393.929048939406,38,25.25952707644033,0.02917380806934053,69.80977997026199,0.3035581866463234,4.93069295329768,3.154722666727361
OG0009001,TEDC1,Shared distribution model,-3699.277190103641,40,28.615578019662756,6.600148810761051e-4,23.78604693468942,0.03392730831333637,47.59837504564782,1.303880890907073
OG0009002,MGST3,Shared distribution model,-1181.719650386381,36,94.54164514700145,0.1049894040992794,2.5074848814598467,0.2272011947320123,2.950869971538713,10.16662496675089
OG0009003,LRRC52,Shared distribution model,-2679.598501092623,38,80.31534707944408,0.5030833857321322,16.11653643582161,0.7156063806800346,3.5681164847343108,17.97124235765644
OG0009004,FBXO15,Shared distribution model,-3871.001153868828,39,81.98194564140412,0.195452047021885,7.080239044666138,0.99951803399,10.93781531392973,2.137193962152101
OG0009005,TIMM21,Shared distribution model,-1783.129188832359,37,98.67266821603344,0.2743964640739633,0.950629616607128,0.3374382971927118,0.3767021673594287,21.73347813289461
OG0009006,CUNH18ORF63 C8H18ORF63,Shared distribution model,-5384.497796709127,37,99.17239746217345,0.6370126925217924,0.3917040472744032,1,0.43589849055214075,9999999171.59636
OG0009007,DIPK1C FAM69C,Shared distribution model,-3022.064791216213,39,31.290421128452863,0,56.831881732564014,0.1880185731110205,11.87769713898313,1
OG0009008,CNDP2,Shared distribution model,-4006.524114459494,39,90.85917792923375,0,6.519174855499939,0.9506161682734211,2.621647215266294,15.36032722530803
OG0009009,ZNF407,Shared distribution model,-16634.1221749135,41,98.99083174200176,0.3495324332365367,0.3381128232058727,1,0.671055434792366,27.88152605695582
OG0009010,ZADH2,Shared distribution model,-3908.486554220081,37,57.35782493908963,0,41.50323983014459,1,1.138935230765784,219.9527908362815
OG0009011,TSHZ1,Shared distribution model,-6280.323679132898,39,99.31206469840357,0.1242771825636443,0.5530943170983784,0.148782814566884,0.1348409844980423,190.0302630596039
OG0009012,ZNF516,Shared distribution model,-7733.6574078647845,38,98.56898036313885,0.1495232922012777,0.09066574898554447,1,1.340353887875608,74.46713647113808
OG0009013,ZNF236,Shared distribution model,-11547.30278874992,38,99.83546114557706,0.09136236094049753,0.03963487068752494,1,0.1249039837354215,360.6024898710126
OG0009014,MBP,Shared distribution model,-2153.491086802405,40,96.41366343598945,0.1893446410334969,2.8677964043417656,1,0.7185401596687849,1582.374072492337
OG0009015,SUSD1,Shared distribution model,-5276.494161147669,38,96.48570611788085,0.3116004557107367,2.524210697186941,1,0.990083184932205,17.73246918765208
OG0009016,PTBP3,Shared distribution model,-3277.085061685416,41,0.09247454557233864,0.09616898867993798,99.71414707679902,0.09838251848124797,0.1933783776286412,351.1187573775416
OG0009017,HSDL2,Shared distribution model,-2799.993607028602,40,23.30300902753949,0.002477464392583714,71.35919733628752,0.04881966632115866,5.337793636172984,1.039405279408015
OG0009018,SLC46A2,Shared distribution model,-3849.877441533142,38,90.86510508961877,0.2128107727558581,6.5741793041443435,0.3269855374115265,2.560715606236886,5.752277617612084
OG0009019,PALM2AKAP2,Shared distribution model,-8808.56892067483,39,60.26090863811737,0,39.67411058975918,1,0.06498077212345217,9999999171.59636
OG0009020,LRFN5,Shared distribution model,-4868.349117146452,38,99.23673657307206,0.07387550181943434,0.45114507839579415,0.09390818454597087,0.3121183485321463,990.4672268150933
OG0009021,INSYN1 CUNH15ORF59,Shared distribution model,-2326.078050925933,40,0.7798162008579657,0.01222512941573257,96.69861198605524,0.08362305485369412,2.521571813086796,6.358555415881484
OG0009022,NPTN,Shared distribution model,-3984.35884968884,39,69.66647014594032,0,29.46468215661281,1,0.8688476974468753,263.2024107507323
OG0009023,HCN4,Shared distribution model,-9364.936694126965,39,99.27211566304062,0.09571393036025577,0.2375767945634849,1,0.4903075423958876,32.02009481688606
OG0009024,NEO1,Shared distribution model,-10921.78599025769,41,16.29053246695863,0,83.2803701972697,0.08101312799964153,0.42909733577167,309.3717890688727
OG0009025,PARP6,Shared distribution model,-3932.656224079682,39,2.876633782908587,0.001340744704447104,96.91352587824451,0.0072639323297602,0.2098403388469025,343.407154089585
OG0009026,SHF,Shared distribution model,-3897.625737673784,38,60.60013752211094,0.06222385201047052,38.54792641564053,0.5795053554846632,0.8519360622485317,15.75930521547387
OG0009027,SLC28A2,Shared distribution model,-7463.922069630224,41,21.54283457754321,0,77.11676680768156,0.4633525013140211,1.340398614775233,246.5811092312553
OG0009028,DUOXA2,Shared distribution model,-2848.141462267761,38,99.10638670735695,0.1259158740962605,0.3654067725250637,1,0.5282065201179835,12.8742010607319
OG0009029,DUOX2,Shared distribution model,-14071.98499363644,41,76.59438163608274,0,22.814466852251538,1,0.5911515116657077,228.3208078045964
OG0009030,TRIM69,Shared distribution model,-4633.769291197972,39,90.91463134038649,0.1149935716068468,8.512442142470555,1,0.5729265171429573,463.3358433388656
OG0009031,B2M,Shared distribution model,-1587.606119605908,39,60.699949887621095,0,38.1105367218144,1,1.1895133905645041,8004.049039706307
OG0009032,PATL2,Shared distribution model,-7211.691635649803,40,99.46816470957206,0.3403415365895791,0.3771756214703964,1,0.1546596689575436,859.0642679948876
OG0009034,ZNF609,Shared distribution model,-10691.19952665634,39,0,0.05972539496374429,100,0.07800406420990397,0,1.062388669750909
OG0009035,OAZ2,Shared distribution model,-1390.62910324253,37,94.00539538208194,0.03815105876141566,4.200711356661577,0.1507834023996883,1.793893261256477,550.8688531703074
OG0009036,,Shared distribution model,-4997.112285038089,41,40.7742317157308,0.02477071662692247,48.05795183335321,0.04519417244851573,11.167816450915979,3.482457394693185
OG0009038,CPEB1,Shared distribution model,-4640.14077496836,40,90.03037011789489,0,9.54504718032913,1,0.4245827017759838,259.6118344904756
OG0009039,NR2E3,Shared distribution model,-3425.886663886172,39,83.811408402177,0,0,0.03106127760767387,16.188591597823,1.188823197201263
OG0009040,SENP8,Shared distribution model,-1593.005464778118,37,50.729703817744365,0,37.845423877303055,0.0625687313486671,11.42487230495258,1
OG0009041,PKM,Shared distribution model,-5112.968096043544,38,52.619497533879986,0,45.80551131933348,0.07507629450825073,1.574991146786527,19.49620980070475
OG0009042,FAM214A,Shared distribution model,-9894.454223806111,40,99.29263169810976,0.328664088532006,0.07505815319396938,1,0.6323101486962739,300.8961671129719
OG0009043,MYO5A,Shared distribution model,-13391.11341083616,40,23.87292934501263,0,76.07751448279471,0.1007106279233104,0.04955617219264971,1880.11584531001
OG0009044,LEO1,Shared distribution model,-6480.216030519324,39,77.80279004674661,0,14.9838294261595,0,7.213380527093892,3.908565245912768
OG0009045,TACR3,Shared distribution model,-3077.267491292439,38,98.45366074638937,0.08642932357140816,1.0651480971727851,0.149659302646088,0.48119115643784366,126.374625335343
OG0009046,BDH2,Shared distribution model,-1577.723640188914,40,74.87714254934866,0,8.560990045993014,0,16.56186740465832,1.44912799892433
OG0009047,,Shared distribution model,-4251.428364768543,38,80.03204290952544,0.1277799711486067,15.08013164374162,0.2399029812506661,4.887825446732935,7.585594258295358
OG0009048,,Shared distribution model,-4503.780922559718,38,93.35731599598945,0.3213754540600034,0.1962844528303053,1,6.446399551180241,12.87648372576875
OG0009049,MANBA,Shared distribution model,-6752.589061411816,39,32.63749988006512,0,67.28303908049571,0.4720437091727985,0.07946103943917346,4000.000950632898
OG0009050,NFKB1,Shared distribution model,-7019.054349414259,40,16.72422428198896,0.001103327342672355,82.18933692242074,0.1799729456080428,1.0864387955902979,10.18193182457534
OG0009051,SLC39A8,Shared distribution model,-4041.502357295379,39,99.47225291927333,0.2767777836519095,0.06525513862236107,0.2882747025703021,0.46249194210430944,160.0763910162788
OG0009052,CERK,Shared distribution model,-3819.157003115874,38,63.934655456735555,0.04414746059724555,24.0939839270001,0.05212973061151539,11.97136061626435,1.795339450099307
OG0009053,TBC1D22A,Shared distribution model,-3533.71600158461,38,85.13135073424635,0.003526060319729804,14.66296859329535,1,0.20568067245829058,167.8561948896682
OG0009054,INTS9,Shared distribution model,-4038.663045213153,39,99.28517743302818,0.04334177081714755,0.6298136285338994,0.100110864849139,0.08500893843791826,917.3469056854578
OG0009055,EXTL3,Shared distribution model,-4332.832299710343,39,98.33998894589313,0.03787274824184485,1.507306209603204,0.4628656793737337,0.152704844503665,9999999171.59636
OG0009056,DNAJC27,Shared distribution model,-1844.963161309216,39,91.49913755146075,0.1108479589957998,7.776224583087354,0.182648159759284,0.7246378654518936,46.30474798016175
OG0009057,ADCY3,Shared distribution model,-7058.831463216378,38,99.69877148507913,0.1049160932606178,0.08217535552225068,1,0.2190531593986086,344.5150444751994
OG0009058,CENPO,Shared distribution model,-2491.520300409836,37,95.09932045925224,0.7384633350220761,4.707097913453463,1,0.19358162729430228,461.4004274527385
OG0009059,PTRHD1,Shared distribution model,-937.5350310095208,38,90.11547181424834,0,8.051089933260517,1,1.8334382524911441,65.11467817983996
OG0009060,ZNF395,Shared distribution model,-3947.853955780542,38,2.335047150346718,0.08286666832267352,97.13106212380531,0.1872003726298237,0.5338907258479817,3999.998399668071
OG0009061,FZD3,Shared distribution model,-3696.522155069855,38,96.7386338050043,0.05425987171903943,3.2613661949956962,0.1192091683915266,0,1.101057425879911
OG0009062,FBXO16,Shared distribution model,-2877.340048591456,39,99.05441694510971,0.4371503733363239,0.4840601550152735,0.6439834320257383,0.4615228998750242,4001.525833787051
OG0009063,,Shared distribution model,-3437.755242942028,38,78.29927861945228,0,21.43379891189339,0.8926607185704197,0.2669224686543276,3999.998051587812
OG0009064,CHRNA2,Shared distribution model,-3711.830306541367,38,88.2143038508461,0.08353844737287208,11.46720640357486,0.2367963110959253,0.3184897455790363,821.5742862889223
OG0009065,PTK2B,Shared distribution model,-6425.538760840464,42,32.16763306514612,0.001833764551058252,67.56793495551544,0.0673895789706702,0.2644319793384426,84.22761437406277
OG0009066,KCNK3,Shared distribution model,-2204.137612410962,38,99.86904610231662,0.05836860593722891,0.046695598526401,0.08122525358118998,0.08425829915698249,904.7231174807955
OG0009067,CIB4,Shared distribution model,-1409.035739949478,37,75.88350165032922,0,18.85485883608716,0,5.261639513583615,15.26745427966647
OG0009068,FAM166C CUNH2ORF70,Shared distribution model,-1243.637062142429,38,73.08289948451085,0,17.98346362496063,0,8.933636890528525,4.451453877601993
OG0009069,DRC1,Shared distribution model,-5847.385938534731,40,0.9253693526656978,0,94.1070183986388,0.2461702371328956,4.967612248695505,3.991970281405178
OG0009070,SCARA5,Shared distribution model,-3285.395559400203,38,74.67184756181645,0.07291061427984558,18.08303886149562,0.2546548856994788,7.245113576687932,1.871138847170412
OG0009072,SLC35F6,Shared distribution model,-2600.859737703561,39,97.26467944763907,0.06352010523075173,0.286250043262626,1,2.4490705090983047,13.88433253910746
OG0009073,CLU,Shared distribution model,-3588.672255832876,39,71.22190844976821,0,6.8624067013819285,0,21.91568484884986,1.782420683448741
OG0009074,SCARA3,Shared distribution model,-4589.273992319771,39,97.53645051410132,0.2697332078198658,1.842289139641955,0.3355779321052015,0.6212603462567308,62.34182534505589
OG0009075,CCDC25,Shared distribution model,-1229.696209945475,37,74.619901553326,0,18.5163760354536,0,6.8637224112203885,4.745304060195197
OG0009076,PBK,Shared distribution model,-2262.91321538339,37,96.24484790125607,0.1581404770795696,2.928930981455342,0.2466313264739726,0.8262211172885876,18.0115850158499
OG0009077,,Shared distribution model,-959.7953541810109,37,10.25640276513167,0,64.03888279901065,0,25.704714435857678,1.222610431819199
OG0009078,HADHA,Shared distribution model,-5327.594725061364,39,97.00835403580297,0.2757731304255737,2.29439537116378,0.5654532483878337,0.6972505930332515,11.55262863537717
OG0009079,GAREM2,Shared distribution model,-5998.677912283646,39,95.6566538976903,0.1073999507398906,3.886099966731237,0.2138627983292929,0.4572461355784613,9.530233469637208
OG0009080,KIF3C,Shared distribution model,-4984.011222315227,40,98.0322276764894,0.04752848542323464,1.481223432695397,0.1312655965972093,0.4865488908152115,46.66077480595028
OG0009081,ASXL2,Shared distribution model,-10679.08046018574,40,99.74943316357903,0.4878639559374034,0.16757979878532012,1,0.08298703763565338,681.6663193167919
OG0009082,DTNB,Shared distribution model,-3267.991066311282,37,95.8046785911566,0.05757769737217204,4.132567056064835,0.1692920933708205,0.06275435277856471,9999999171.59636
OG0009083,DNMT3A,Shared distribution model,-5116.73918003005,38,1.159781914410662,0.04840016634336132,98.78198218432867,0.06196832368526756,0.05823590126067286,9999999171.59636
OG0009084,MAPRE3,Shared distribution model,-1922.06446190856,37,93.22423144955202,0.1865225597789485,6.39886878357568,0.4289166908477142,0.3768997668723008,88.71917001108035
OG0009085,AGBL5,Shared distribution model,-7159.231044362413,39,98.71403694152677,0.2175840387954582,0.720597064196516,1,0.5653659942767112,615.2832164947916
OG0009086,EMILIN1,Shared distribution model,-8487.765222498394,40,95.43934997167854,0.1193737031862953,2.0269954494559728,0.4699250843559644,2.533654578865494,3.264099995189436
OG0009087,,Shared distribution model,-4309.14626477654,38,98.01781351716073,0.1017909697105963,1.332774368592908,0.4933478129599045,0.6494121142463578,15.02644931165176
OG0009088,KHK,Shared distribution model,-3261.069797434665,38,91.74020082869572,0.1700389077309513,4.332292771409967,0.3416869714395468,3.9275063998943165,231.5667115138502
OG0009089,CGREF1,Shared distribution model,-1949.775833540791,39,93.8292234349423,0.4527549171007207,5.915544197129751,1,0.2552323679279387,551.4266084606646
OG0009090,ABHD1,Shared distribution model,-3147.598050773891,38,83.00506976930512,0.105118745475157,16.39171577409057,1,0.6032144566042992,22.91664823722747
OG0009091,PREB,Shared distribution model,-3690.794201504604,37,5.269435678655589,0.04874833079676402,92.8138129587575,0.08377634539635316,1.9167513625869201,784.8741024228553
OG0009092,ATRAID,Shared distribution model,-2186.967831570125,38,93.45765035369362,0.1627888465913626,0.3228042683755931,1,6.219545377930785,6.904912335239819
OG0009093,CAD,Shared distribution model,-15138.36259872298,42,90.9169741150092,0,8.951259253207745,1,0.13176663178305778,9999999171.59636
OG0009094,UCN,Shared distribution model,-988.6583742169745,37,79.08418176639049,0.2077886471998232,20.91581823360952,0.3721263516616493,0,1.053648262781079
OG0009095,TRIM54,Shared distribution model,-2671.464605194203,40,95.22539331246824,0.1272053217453922,4.303360867131452,0.2890703365265807,0.4712458204003056,741.1704342152768
OG0009096,DNAJC5G,Shared distribution model,-2327.500895456336,39,93.67992240662934,0.1815643619868417,4.610134442877691,0.2914499361072692,1.709943150492964,9101.819792296968
OG0009097,SLC30A3,Shared distribution model,-2562.875594624888,37,75.23222801807697,0,10.48472456396388,1,14.28304741795915,1.551118900367073
OG0009098,GTF3C2,Shared distribution model,-7161.564802475913,39,5.319758311212732,0,94.64795067167239,0.4476780793352651,0.03229101711488084,4000.606578715855
OG0009099,EIF2B4,Shared distribution model,-4039.710199499055,38,62.61283440098385,0.02930890908413951,31.31552322901608,0.1270737967986475,6.0716423700000615,3.104531126090935
OG0009100,SNX17,Shared distribution model,-2816.268928320725,38,95.1625474945479,0.03544691848700025,4.712938279807542,0.08419929042107346,0.1245142256445697,882.3558009041893
OG0009101,ZNF513,Shared distribution model,-6952.945378264681,36,29.905671518512637,0,56.82226009316464,0.04530332810448578,13.272068388322719,41.61121012897144
OG0009102,,Shared distribution model,-3634.78361959116,37,0.3083275039832334,0.1768563606188205,99.56705865487059,0.190996882578536,0.1246138411461784,9999999171.59636
OG0009103,NRBP1,Shared distribution model,-3287.780078251482,39,0.1899675784632078,0.03373202216188739,99.68244567014293,0.03429132891369818,0.1275867513938648,369.8529208108434
OG0009104,,Shared distribution model,-2535.294151018496,40,92.82591709620077,0.04384501022283024,4.122453254193829,0.9893720180552288,3.051629649605399,49.95529341312432
OG0009105,FNDC4,Shared distribution model,-1535.333670965542,37,84.52031435787582,0,5.001221327232113,0,10.47846431489207,3.058702475352122
OG0009106,,Shared distribution model,-3054.660910098148,38,42.23837841602035,0,31.790933235993258,0,25.970688347986393,3.552542370973817
OG0009107,ZNF512,Shared distribution model,-3554.261566424173,39,0.4102537028059119,0.1605807030005057,99.12849113697219,0.1618338605667493,0.4612551602219026,352.7090507813731
OG0009108,GPN1,Shared distribution model,-2525.678146869847,39,75.26425614016338,0.01750933145018233,24.73574385983662,0.6748547100990259,0,1.001564863437289
OG0009109,,Shared distribution model,-3654.195679671735,39,87.1208560073614,0.228728570034686,11.99967671953006,0.9336470100373533,0.8794672731085343,10.25981528921597
OG0009110,LRRC75A,Shared distribution model,-2550.724410570441,38,88.56870166711266,0.04696451971193322,1.228551221551035,0.93131315809162,10.202747111336299,1.683479827440136
OG0009111,TMEM248,Shared distribution model,-2520.478983306979,37,94.56371064516581,0.04897442553388139,4.822681573261995,0.9997500806934406,0.6136077815721946,9999999171.59636
OG0009112,NCBP3,Shared distribution model,-5150.36481576137,40,93.15603787410858,0.06965154709712308,4.833650191293478,0.4403904982814619,2.010311934597945,203.0074830183871
OG0009113,SMTNL2,Shared distribution model,-3513.428923043236,39,91.03691050320386,0.1908332445352618,1.768014666901828,1,7.1950748298943115,1.327664178214187
OG0009114,TEKT1,Shared distribution model,-3170.13602410172,39,78.44725262297034,0,21.314643354327,1,0.23810402270265682,8002.787194793991
OG0009115,XAF1,Shared distribution model,-3559.586185450318,39,92.26449355168458,0.1638967564523339,2.1474750693160223,1,5.588031378999399,16.90358170653467
OG0009116,SLC13A5,Shared distribution model,-4593.594437641415,39,98.36755679848547,0.2330167465437941,1.039467471268007,1,0.5929757302465257,45.15224108711044
OG0009117,MED31,Shared distribution model,-1201.343999714329,38,97.4773812571269,0.03977644541413999,1.787452158275212,0.1472212454884695,0.7351665845978939,1582.376192538088
OG0009118,PITPNM3,Shared distribution model,-6418.250490410307,38,82.45302962024188,0.1111436731780583,17.40661207192168,0.2199415051890361,0.14035830783643452,241.8798947731222
OG0009119,HIP1,Shared distribution model,-7121.969155681425,40,95.65296875206782,0.1995061705788239,4.240515118754826,0.2171687261372006,0.1065161291773506,1454.957925767796
OG0009120,POM121,Shared distribution model,-9155.511809535317,40,30.650691643058746,0,52.769950214910025,0.3353637402876189,16.579358142031232,1
OG0009121,NSUN5,Shared distribution model,-3478.674668495524,40,4.097904445841089,0.001523884775960102,79.02050968342228,0.02279766816456628,16.88158587073663,1.408926834968786
OG0009122,FKBP6,Shared distribution model,-3106.515075830327,39,93.46513668257091,0.3615805325064409,5.245657718687508,0.4172402529028165,1.289205598741578,159.5822489471155
OG0009123,FZD9,Shared distribution model,-3666.135982345682,38,15.51891512240344,0,81.90433323652087,0,2.5767516410756848,1.212692215042335
OG0009124,BAZ1B,Shared distribution model,-9671.978577825985,37,99.10196892823141,0.1167545025175706,0.8072306882986028,1,0.09080038346998745,849.453868955482
OG0009125,CUNH2ORF72,Shared distribution model,-2147.273677384951,38,64.6681136274157,0.07754561330924381,27.731793994564118,0.4133130738699969,7.60009237802019,2.712070523591391
OG0009126,MKS1,Shared distribution model,-4096.5575595018,40,71.88782612641653,1.059628483026114e-4,28.017905588285004,1,0.09426828529847947,169.3931973838236
OG0009127,BCL7B,Shared distribution model,-1412.748668431593,38,86.66354242320784,0,10.29866991888235,1,3.037787657909815,17.62631706541968
OG0009128,TBL2,Shared distribution model,-3079.885175569769,38,5.130203472564041,0,82.34644757100972,0.03898128960390582,12.52334895642624,1
OG0009129,BUD23,Shared distribution model,-1945.853973359249,37,97.58492748267442,0.1030000719372887,1.470863909496619,0.1335932642104449,0.9442086078289591,19.61784984096026
OG0009130,STX1A,Shared distribution model,-1591.629981577063,39,71.93107461028121,0.01384155421591536,28.06892538971878,0.08067871527172521,0,1.001275886371078
OG0009131,DNAJC30,Shared distribution model,-2455.534491833601,40,45.43373771282219,0,21.36353007821165,0,33.20273220896616,1.466744035099759
OG0009132,VPS37D,Shared distribution model,-1898.38118777197,38,32.8192802552174,0,59.500614696046895,0.01155693037079101,7.680105048735705,2.600426901819119
OG0009133,LIMK1,Shared distribution model,-5204.573388939387,40,89.93010558939167,0.02967823253592787,8.554584418017741,0.3925881380186005,1.515309992590586,233.0237291176804
OG0009134,METTL27,Shared distribution model,-2206.999907370287,38,38.80447185646647,0,60.18615057689587,0.75320800570895,1.00937756663766,2896.794308718323
OG0009135,MTMR4,Shared distribution model,-7261.154539387802,40,90.75203492165357,0.08000977378201692,9.164254115554646,1,0.08371096279177415,454.2532384981764
OG0009136,HSF5,Shared distribution model,-4237.521298735392,38,96.42762283079254,0.0345630908371703,2.742366880597499,1,0.8300102886099536,98.45606099742929
OG0009137,RNF43,Shared distribution model,-6361.964109752551,37,88.86439080638058,0.2052356417704536,9.402779528788543,0.2750760505767283,1.7328296648308699,56.70300459683138
OG0009138,SUPT4H1,Shared distribution model,-1365.664385972542,37,48.2424544051434,0,36.84888753373724,0,14.90865806111936,4.103095742311634
OG0009139,TSPOAP1,Shared distribution model,-16240.75503318091,39,3.0799976287617588,0,96.51953566804139,0.3772150490762709,0.40046670319686256,581.7599617998997
OG0009140,MPO LPO,Shared distribution model,-6030.135539580144,40,72.59948081438142,0.184417900558327,12.521630531959929,0.1866361339534895,14.87888865365865,3.519644672945644
OG0009141,PIMREG,Shared distribution model,-2285.472805375968,39,97.00238136702725,0.2974152386673005,1.54616404637135,0.3374118161410685,1.4514545866013928,3.68441701229396
