Orthogroup,Gene,Model,Tree length,Lnl,Df,Kappa,Proportion 0,Background 0,Foreground 0,Proportion 1,Background 1,Foreground 1,Proportion 2a,Background 2a,Foreground 2a,Proportion 2b,Background 2b,Foreground 2b
OG0009203,OLIG2,bsA1,0.89418,-2246.479072,28,3.33742,0.95175,0.02379,0.02379,0.01907,1,1,0.02861,0.02379,1,5.7e-4,1,1
OG0006572,,bsA1,0.79016,-2584.426284,28,3.71391,0.74105,0.0727,0.0727,0.10369,1,1,0.1362,0.0727,1,0.01906,1,1
OG0011190,NXPH3,bsA1,0.3527,-2055.823663,28,4.1523,0.89471,0.01547,0.01547,0.10529,1,1,0,0.01547,1,0,1,1
OG0010711,GSG1L2,bsA1,0.55739,-2070.046304,28,3.65909,0.74569,0.01884,0.01884,0.23801,1,1,0.01236,0.01884,1,0.00394,1,1
OG0009646,OBSL1,bsA1,0.78722,-21289.123729,28,4.11555,0.66247,0.08393,0.08393,0.20803,1,1,0.09856,0.08393,1,0.03095,1,1
OG0005870,OTP,bsA1,0.33956,-1717.552143,28,8.24731,0.97167,0.00714,0.00714,0.02833,1,1,0,0.00714,1,0,1,1
OG0008616,NKD1,bsA1,0.91128,-3653.517078,28,2.59495,0.84595,0.05776,0.05776,0.08594,1,1,0.06183,0.05776,1,0.00628,1,1
OG0006019,HS6ST1,bsA1,0.20797,-2080.004819,28,2.81852,1,0.00369,0.00369,0,1,1,0,0.00369,1,0,1,1
OG0011082,GDNF,bsA1,0.39717,-1447.176449,28,1.96678,0.64648,0,0,0.35352,1,1,0,0,1,0,1,1
OG0010103,LRATD1 FAM84A,bsA1,0.51939,-2206.543121,28,2.32659,0.94574,0.03636,0.03636,0.05426,1,1,0,0.03636,1,0,1,1
OG0010147,RBM34,bsA1,1.1369,-3805.194143,28,2.46196,0.69316,0.08417,0.08417,0.30684,1,1,0,0.08417,1,0,1,1
OG0008595,PAX6,bsA1,0.73848,-3169.205231,28,1.42964,0.73591,0,0,0.07792,1,1,0.16835,0,1,0.01783,1,1
OG0012717,,bsA1,0.90075,-3734.252353,28,2.12938,0.567,0.085,0.085,0.14276,1,1,0.23186,0.085,1,0.05838,1,1
OG0010876,ARL4C,bsA1,0.4154,-1127.658939,28,2.52007,1,0.00475,0.00475,0,1,1,0,0.00475,1,0,1,1
OG0011434,CCDC127,bsA1,0.6277,-1921.845628,28,2.8004,0.67587,0.08574,0.08574,0.11329,1,1,0.18057,0.08574,1,0.03027,1,1
OG0007985,MLPH,bsA1,1.21582,-5335.85772,28,2.20566,0.40407,0.06426,0.06426,0.34127999999999997,1,1,0.13805,0.06426,1,0.1166,1,1
OG0011273,ITGB1BP2,bsA1,1.27617,-3265.889375,28,4.1992,0.80863,0.08579,0.08579,0.19137,1,1,0,0.08579,1,0,1,1
OG0013017,NUP58,bsA1,0.78845,-4366.995548,28,2.14506,0.58885,0.00105,0.00105,0.13038,1,1,0.22988,0.00105,1,0.0509,1,1
OG0009260,FAM155B,bsA1,3.4236,-5885.742095,28,1.70571,0.3778,0.04653,0.04653,0.13329,1,1,0.3614,0.04653,1,0.12751,1,1
OG0006681,NDUFA13,bsA1,1.89892,-1624.201765,28,2.45618,0.51268,0.0225,0.0225,0.31119,1,1,0.10961,0.0225,1,0.06653,1,1
OG0013709,UCHL3,bsA1,2.26038,-2161.377488,28,1.67791,0.53712,0.04603,0.04603,0.36594,1,1,0.05766,0.04603,1,0.03928,1,1
OG0013787,TOR1AIP2,bsA1,1.05636,-4241.264582,28,3.96786,0.54556,0.07746,0.07746,0.45444,1,1,0,0.07746,1,0,1,1
OG0010001,RGL3,bsA1,0.9972,-7101.828902,28,3.56895,0.4479,0,0,0.49671,1,1,0.02627,0,1,0.02913,1,1
OG0009539,ZNF462,bsA1,0.44991,-15822.699857,28,3.41024,0.93815,0.05287,0.05287,0.04749,1,1,0.01367,0.05287,1,6.9e-4,1,1
OG0011967,LDLRAD4,bsA1,0.76656,-2135.562773,28,1.8998,0.84539,0,0,0.15461,1,1,0,0,1,0,1,1
OG0007286,POP1,bsA1,0.78991,-7530.585423,28,3.20523,0.66707,0.09059,0.09059,0.21272,1,1,0.09114,0.09059,1,0.02906,1,1
OG0008506,EFNB2,bsA1,0.49947,-2067.237002,28,1.34081,0.77366,0,0,0.22634,1,1,0,0,1,0,1,1
OG0013495,ADGRA3,bsA1,1.1409,-10896.2082,28,3.47896,0.82392,0.05108,0.05108,0.05526,1,1,0.11322,0.05108,1,0.00759,1,1
OG0012099,YBX1,bsA1,1.05527,-2631.447715,28,1.26495,0.73167,0,0,0.26833,1,1,0,0,1,0,1,1
OG0008792,ING3,bsA1,0.407,-2619.157554,28,2.15197,0.70831,0,0,0.09264,1,1,0.17603,0,1,0.02302,1,1
OG0009484,SPATA9,bsA1,0.86081,-1859.674775,28,3.42013,0.28466,0,0,0.29479,1,1,0.2066,0,1,0.21395,1,1
OG0010752,LIN54,bsA1,0.61132,-5536.572896,28,4.2372,0.86416,0.05524,0.05524,0.0593,1,1,0.07162,0.05524,1,0.00492,1,1
OG0009110,GYG1,bsA1,0.58269,-2485.974654,28,1.47416,0.78511,0.01089,0.01089,0.21489,1,1,0,0.01089,1,0,1,1
OG0009187,MORC3,bsA1,0.59872,-6522.983752,28,3.54969,0.76367,0.07592,0.07592,0.23633,1,1,0,0.07592,1,0,1,1
OG0008520,NHSL1,bsA1,0.98857,-14070.005934,28,2.94267,0.50878,0.01451,0.01451,0.49122,1,1,0,0.01451,1,0,1,1
OG0012541,GUCY2D,bsA1,1.92225,-11812.732862,28,2.69325,0.78738,0.0642,0.0642,0.15468,1,1,0.04843,0.0642,1,0.00951,1,1
OG0007663,AIF1,bsA1,2.16375,-1809.694599,28,1.15041,0.51575,0.00894,0.00894,0.48425,1,1,0,0.00894,1,0,1,1
OG0007732,SLX4,bsA1,1.15945,-10975.242724,28,3.59304,0.3502,0.07629,0.07629,0.6498,1,1,0,0.07629,1,0,1,1
OG0006847,PURG,bsA1,0.19929,-1705.173936,28,3.75892,1,0.02409,0.02409,0,1,1,0,0.02409,1,0,1,1
OG0010067,TEX52,bsA1,1.86347,-2855.443126,28,2.77142,0.63369,0.10857,0.10857,0.21713,1,1,0.11111,0.10857,1,0.03807,1,1
OG0009832,SIL1,bsA1,1.17735,-4277.595706,28,2.41635,0.75401,0.05358,0.05358,0.18322,1,1,0.0505,0.05358,1,0.01227,1,1
OG0013427,DNAJB8,bsA1,0.52779,-1453.379632,28,2.66065,0.91953,0.00779,0.00779,0.08047,1,1,0,0.00779,1,0,1,1
OG0009865,FCSK FUK,bsA1,3.9409,-15778.011493,28,1.95184,0.47984,0.09987,0.09987,0.05394,1,1,0.41911,0.09987,1,0.04711,1,1
OG0012120,LAD1,bsA1,1.11527,-4106.290998,28,2.16678,0.23261,0.02405,0.02405,0.27731,1,1,0.22356,0.02405,1,0.26652,1,1
OG0008691,RWDD2B,bsA1,0.97009,-2496.246365,28,1.82594,0.50545,0.03521,0.03521,0.18224,1,1,0.22954,0.03521,1,0.08276,1,1
OG0008025,RHAG,bsA1,0.67501,-3163.644903,28,3.12511,0.67663,0,0,0.32337,1,1,0,0,1,0,1,1
OG0013286,KCNJ8,bsA1,0.70382,-2958.552425,28,2.66717,0.96378,0.02188,0.02188,0.03622,1,1,0,0.02188,1,0,1,1
OG0012367,,bsA1,1.7212,-4802.713443,28,4.15978,0.64811,0.08377,0.08377,0.28179,1,1,0.04886,0.08377,1,0.02124,1,1
OG0009700,ADAMTS15,bsA1,0.66115,-6453.436643,28,2.48241,0.89171,0.02507,0.02507,0.10228,1,1,0.0054,0.02507,1,6.2e-4,1,1
OG0013526,GOPC,bsA1,0.48913,-3060.667943,28,1.73625,0.80696,0,0,0.10274,1,1,0.0801,0,1,0.0102,1,1
OG0014158,SGK2,bsA1,0.57106,-2838.908683,28,1.62821,0.88487,0.0294,0.0294,0.11513,1,1,0,0.0294,1,0,1,1
OG0009364,MKRN2,bsA1,0.59326,-2962.546052,28,2.69571,0.90745,0.06642,0.06642,0.09255,1,1,0,0.06642,1,0,1,1
OG0006802,IRF2BP1,bsA1,3.32997,-5644.056108,28,2.73283,0.60744,0.02403,0.02403,0.02955,1,1,0.34617,0.02403,1,0.01684,1,1
OG0006328,LRRK1,bsA1,0.89194,-15680.679141,28,3.31061,0.8541,0.06867,0.06867,0.13906,1,1,0.00589,0.06867,1,9.6e-4,1,1
OG0012794,FEM1C,bsA1,0.24472,-3241.242531,28,3.85831,0.97777,0.0111,0.0111,0.02223,1,1,0,0.0111,1,0,1,1
OG0010785,OSCP1,bsA1,1.40131,-3813.233527,28,1.30093,0.69864,0.02524,0.02524,0.20213,1,1,0.07696,0.02524,1,0.02227,1,1
OG0013074,PLCL1,bsA1,0.50887,-6971.191626,28,3.79168,0.78172,0.00597,0.00597,0.14409,1,1,0.06264,0.00597,1,0.01155,1,1
OG0010907,ARC,bsA1,1.02388,-3363.711679,28,3.09512,0.90685,0.05138,0.05138,0.09315,1,1,0,0.05138,1,0,1,1
OG0007292,POLR2K,bsA1,0.58116,-379.006875,28,2.62923,0.78117,0,0,0.21883,1,1,0,0,1,0,1,1
OG0013011,SACS,bsA1,0.51213,-29540.871955,28,3.79313,0.91804,0.05058,0.05058,0.05318,1,1,0.02721,0.05058,1,0.00158,1,1
OG0010703,MFSD11,bsA1,0.39351,-2664.835812,28,5.56683,0.85548,0.09402,0.09402,0.13179,1,1,0.01102,0.09402,1,0.0017,1,1
OG0012104,UBXN10,bsA1,1.34828,-2700.918759,28,5.88311,0.8303,0.10238,0.10238,0.1697,1,1,0,0.10238,1,0,1,1
OG0011328,SH2D4A,bsA1,0.87727,-3604.546774,28,3.68496,0.39675,0,0,0.56491,1,1,0.01582,0,1,0.02252,1,1
OG0009518,LINGO1,bsA1,0.71259,-4606.447449,28,2.30184,0.81715,0.00367,0.00367,0.07007,1,1,0.10388,0.00367,1,0.00891,1,1
OG0014083,MRPL42,bsA1,1.08102,-1629.770981,28,2.65623,0.75655,0.07268,0.07268,0.16281,1,1,0.06636,0.07268,1,0.01428,1,1
OG0012694,FXYD5,bsA1,2.58181,-2554.517744,28,1.55073,0.61033,0.1277,0.1277,0.38967,1,1,0,0.1277,1,0,1,1
OG0012114,KAZN,bsA1,2.03045,-4236.656103,28,2.16649,0.79555,0.02982,0.02982,0.18069,1,1,0.01937,0.02982,1,0.0044,1,1
OG0007840,ASTE1,bsA1,0.81431,-5470.558686,28,4.12425,0.60611,0.10933,0.10933,0.39389,1,1,0,0.10933,1,0,1,1
OG0006403,PNMT,bsA1,0.79275,-2064.788858,28,4.16748,0.83067,0.08474,0.08474,0.16933,1,1,0,0.08474,1,0,1,1
OG0011963,CEP76,bsA1,0.48232,-4284.931306,28,3.77497,0.79726,0.03177,0.03177,0.13855,1,1,0.05468,0.03177,1,0.0095,1,1
OG0005557,STAMBP,bsA1,0.92137,-3454.452946,28,3.05814,0.84658,0.03771,0.03771,0.15342,1,1,0,0.03771,1,0,1,1
OG0008828,HIBADH,bsA1,0.39362,-1915.121521,28,2.50609,0.84557,0.04016,0.04016,0.15443,1,1,0,0.04016,1,0,1,1
OG0013626,NPRL2,bsA1,0.40341,-2288.473936,28,3.75651,0.97997,0.01492,0.01492,0.01526,1,1,0.0047,0.01492,1,7e-5,1,1
OG0013349,VWA3B,bsA1,1.08549,-12177.636338,28,2.46721,0.58616,0.07491,0.07491,0.37947,1,1,0.02086,0.07491,1,0.01351,1,1
OG0011955,APCDD1,bsA1,0.43179,-3219.343276,28,3.57588,0.87508,0.024,0.024,0.12492,1,1,0,0.024,1,0,1,1
OG0014312,BEST4,bsA1,0.59755,-3416.108634,28,4.0439,0.85192,0.00277,0.00277,0.14808,1,1,0,0.00277,1,0,1,1
OG0012043,PIK3CD,bsA1,1.14072,-8615.083625,28,3.32756,0.88541,0.03434,0.03434,0.09005,1,1,0.02228,0.03434,1,0.00227,1,1
OG0006767,CALCB,bsA1,0.8014,-1059.594319,28,1.98868,0.5046,0,0,0.23305,1,1,0.17946,0,1,0.08288,1,1
OG0006168,GADD45G,bsA1,0.65092,-1178.683063,28,4.11527,0.94272,0.03315,0.03315,0.05728,1,1,0,0.03315,1,0,1,1
OG0008410,RNF149,bsA1,0.74788,-3150.159748,28,3.73481,0.60543,0.13498,0.13498,0.34179,1,1,0.03374,0.13498,1,0.01905,1,1
OG0009558,,bsA1,1.2413,-10588.575833,28,2.5169,0.60347,0.0186,0.0186,0.37811,1,1,0.01133,0.0186,1,0.0071,1,1
OG0009958,RPL7,bsA1,0.56898,-1741.095901,28,2.31483,0.75942,0.0114,0.0114,0.0717,1,1,0.15431,0.0114,1,0.01457,1,1
OG0006042,GK,bsA1,0.62463,-3815.855985,28,2.16717,0.60877,0,0,0.13309000000000001,1,1,0.21183,0,1,0.04631,1,1
OG0010969,LMX1B,bsA1,0.82751,-2734.91192,28,3.63943,0.99089,0.02169,0.02169,0.00911,1,1,0,0.02169,1,0,1,1
OG0010122,,bsA1,0.691,-3845.975801,28,2.74706,0.63964,0.08587,0.08587,0.24244,1,1,0.08551,0.08587,1,0.03241,1,1
OG0009088,,bsA1,0.92583,-4731.511639,28,4.00048,0.4714,0.05026,0.05026,0.198,1,1,0.23282,0.05026,1,0.09779,1,1
OG0008145,CCDC9,bsA1,1.68379,-5939.415291,28,2.93852,0.62425,0.05864,0.05864,0.37575,1,1,0,0.05864,1,0,1,1
OG0012833,TMEM59L,bsA1,1.45056,-3193.956509,28,1.84057,0.61285,0.01581,0.01581,0.21253,1,1,0.12966,0.01581,1,0.04496,1,1
OG0013520,WDR27,bsA1,0.70863,-5993.122491,28,2.63133,0.78791,0.05484,0.05484,0.20286,1,1,0.00734,0.05484,1,0.00189,1,1
OG0009722,PDGFB,bsA1,0.48566,-1642.349504,28,3.99179,0.40052,8.5e-4,8.5e-4,0.21032,1,1,0.25516,8.5e-4,1,0.13399,1,1
OG0011277,KLF5,bsA1,1.43174,-4159.423415,28,3.56791,0.67896,0.06622,0.06622,0.09068,1,1,0.20322,0.06622,1,0.02714,1,1
OG0010563,MSANTD4,bsA1,0.3004,-1866.607617,28,2.51279,0.89532,0.0178,0.0178,0,1,1,0.10468,0.0178,1,0,1,1
OG0009613,ESYT2,bsA1,0.64075,-5782.272164,28,2.98899,0.81865,0.02543,0.02543,0.18135,1,1,0,0.02543,1,0,1,1
OG0011160,ARHGAP23,bsA1,0.5183,-11579.746181,28,3.03329,0.81044,0.02472,0.02472,0.13626,1,1,0.04563,0.02472,1,0.00767,1,1
OG0008194,PKN2,bsA1,0.35325,-5609.880716,28,2.92401,0.89081,0.01788,0.01788,0.05036,1,1,0.05569,0.01788,1,0.00315,1,1
OG0008671,GDF7,bsA1,1.53084,-3946.994336,28,2.62359,0.72109,0.03908,0.03908,0.2173,1,1,0.04734,0.03908,1,0.01427,1,1
OG0008636,,bsA1,0.8876,-2227.871662,28,2.08191,0.43284,0.05907,0.05907,0.11716,1,1,0.35413,0.05907,1,0.09586,1,1
OG0010055,,bsA1,0.57875,-3559.032135,28,4.15606,0.68733,0.15013,0.15013,0.16861,1,1,0.11568,0.15013,1,0.02838,1,1
OG0010898,PASK,bsA1,0.72233,-9876.969414,28,3.51866,0.60413,0.10454,0.10454,0.36756,1,1,0.0176,0.10454,1,0.01071,1,1
OG0006553,MLF2,bsA1,0.30222,-1362.703816,28,3.6923,0.8532,0,0,0.1468,1,1,0,0,1,0,1,1
OG0012720,,bsA1,0.86596,-3727.735747,28,3.60601,0.68284,0.10205,0.10205,0.31457,1,1,0.00177,0.10205,1,8.2e-4,1,1
OG0012713,SMARCE1,bsA1,0.8731,-2845.797159,28,1.37842,0.75077,0,0,0.06339,1,1,0.17137,0,1,0.01447,1,1
OG0013501,HECTD2,bsA1,0.5444,-5523.953072,28,3.05655,0.77758,0.02122,0.02122,0.22242,1,1,0,0.02122,1,0,1,1
OG0011884,TMEM248,bsA1,0.82991,-2555.094128,28,1.62554,0.8577,0.00458,0.00458,0.1423,1,1,0,0.00458,1,0,1,1
OG0012635,,bsA1,1.23964,-7019.967124,28,1.94561,0.64341,0.03003,0.03003,0.33316,1,1,0.01544,0.03003,1,0.00799,1,1
OG0014286,CDKN2C,bsA1,1.28389,-1283.94048,28,3.19554,0,0.0143,0.0143,0,1,1,0.70149,0.0143,1,0.29851,1,1
OG0013543,SLC26A10,bsA1,0.64383,-4964.484984,28,3.10882,0.75324,0.05106,0.05106,0.13721,1,1,0.09267,0.05106,1,0.01688,1,1
OG0013038,CMTM3,bsA1,1.74304,-2160.316139,28,2.04114,0.73266,0.03969,0.03969,0.26734,1,1,0,0.03969,1,0,1,1
OG0011492,NCDN,bsA1,0.73289,-5365.689609,28,3.58138,0.95353,0.04873,0.04873,0.04647,1,1,0,0.04873,1,0,1,1
OG0006629,KCTD14,bsA1,1.80826,-2644.4599,28,2.45619,0.65559,0.05907,0.05907,0.26863,1,1,0.05375,0.05907,1,0.02203,1,1
OG0012176,,bsA1,0.64135,-4560.824924,28,3.19783,0.64853,0.04056,0.04056,0.22386,1,1,0.09486,0.04056,1,0.03274,1,1
OG0013429,PTAR1,bsA1,0.68363,-3153.372492,28,2.71379,0.65539,0.00213,0.00213,0.34461,1,1,0,0.00213,1,0,1,1
OG0007401,RAD54B,bsA1,0.62576,-6047.342249,28,3.54342,0.72152,0.0363,0.0363,0.24817,1,1,0.02256,0.0363,1,0.00776,1,1
OG0010730,ORC3,bsA1,0.63074,-4935.837267,28,3.6218,0.74143,0.08155,0.08155,0.17622,1,1,0.06654,0.08155,1,0.01582,1,1
OG0010525,LRRN2,bsA1,0.52343,-4814.103653,28,3.7483,0.65696,0.0598,0.0598,0.11905,1,1,0.18963,0.0598,1,0.03436,1,1
OG0010090,KMT5B,bsA1,0.32137,-4999.686018,28,2.95113,0.72759,0.02474,0.02474,0.08816,1,1,0.16433,0.02474,1,0.01991,1,1
OG0012608,CAMLG,bsA1,0.52837,-1998.830483,28,4.02951,0.49491,0.02445,0.02445,0.14996,1,1,0.27254,0.02445,1,0.08258,1,1
OG0007450,HDHD5,bsA1,0.75709,-3213.560561,28,3.00454,0.63791,0,0,0.25312,1,1,0.07802,0,1,0.03096,1,1
OG0012031,ATP13A2,bsA1,1.45376,-11572.374023,28,4.60923,0.65492,0.0924,0.0924,0.13081,1,1,0.1786,0.0924,1,0.03567,1,1
OG0013582,CD151,bsA1,0.5318,-1678.710241,28,4.11611,0.61227,0.01291,0.01291,0.10665,1,1,0.23938,0.01291,1,0.0417,1,1
OG0008770,FAM110D,bsA1,0.82509,-2776.253077,28,3.05378,0.80989,0.11257,0.11257,0.19011,1,1,0,0.11257,1,0,1,1
OG0007120,TM2D3,bsA1,0.9635,-2102.721909,28,3.84544,0.61144,0.05518,0.05518,0.10497,1,1,0.24203,0.05518,1,0.04155,1,1
OG0007692,SMG1,bsA1,0.64394,-25089.799005,28,2.6289,0.94735,0.02101,0.02101,0.01593,1,1,0.03611,0.02101,1,6.1e-4,1,1
OG0013766,SUPT7L,bsA1,0.37984,-2464.232375,28,5.93405,0.94264,0.05776,0.05776,0.05736,1,1,0,0.05776,1,0,1,1
OG0014082,UBE2N,bsA1,0.6497,-847.480746,28,2.17347,0.64523,0,0,0,1,1,0.35477,0,1,0,1,1
OG0007554,REEP2,bsA1,0.4282,-1682.106688,28,2.48123,0.79458,0,0,0.20542,1,1,0,0,1,0,1,1
OG0013194,RCOR1,bsA1,0.49527,-2666.382806,28,2.1881,0.70155,0,0,0.08406,1,1,0.19146,0,1,0.02294,1,1
OG0009871,LCAT,bsA1,1.28603,-3955.797696,28,3.08442,0.82728,0.08746,0.08746,0.17272,1,1,0,0.08746,1,0,1,1
OG0013049,ABHD6,bsA1,1.72519,-3325.786419,28,2.35683,0.56735,0.06568,0.06568,0.3657,1,1,0.04071,0.06568,1,0.02624,1,1
OG0007077,NSL1,bsA1,0.91777,-2363.26571,28,2.3443,0.17184,0.09602,0.09602,0.05266,1,1,0.59359,0.09602,1,0.18191,1,1
OG0011762,FOXO1,bsA1,0.57429,-4450.90521,28,2.92743,0.92312,0.06568,0.06568,0.07688,1,1,0,0.06568,1,0,1,1
OG0007916,OPN1LW,bsA1,0.67701,-2686.629749,28,2.82385,0.74115,0,0,0.25885,1,1,0,0,1,0,1,1
OG0009637,PLEKHG3,bsA1,0.86688,-11028.070883,28,2.92173,0.73637,0.12108,0.12108,0.18962,1,1,0.05886,0.12108,1,0.01516,1,1
OG0006415,TMUB2,bsA1,0.60592,-2099.451942,28,3.41272,0.70912,0.13631,0.13631,0.05498,1,1,0.21893,0.13631,1,0.01697,1,1
OG0010314,PXDN,bsA1,0.74056,-10410.729522,28,2.91234,0.8115,0.01138,0.01138,0.07535,1,1,0.10353,0.01138,1,0.00961,1,1
OG0011805,LRRC31,bsA1,14.15901,-8027.087157,28,1.84932,0.4144,0.00919,0.00919,0.17034,1,1,0.29429,0.00919,1,0.12097,1,1
OG0012183,ERP27,bsA1,1.03999,-2383.213417,28,2.69321,0.48143,0.12502,0.12502,0.30433,1,1,0.13126,0.12502,1,0.08298,1,1
OG0009633,,bsA1,1.44053,-4106.901186,28,1.42366,0.76884,0.03077,0.03077,0.06675,1,1,0.15128,0.03077,1,0.01313,1,1
OG0009251,NPY1R,bsA1,0.59747,-2715.99335,28,3.29667,0.74398,0.09745,0.09745,0.0822,1,1,0.15653,0.09745,1,0.01729,1,1
OG0010756,PRKG2,bsA1,0.61875,-4112.43926,28,3.64957,0.91253,0.03432,0.03432,0.06053,1,1,0.02526,0.03432,1,0.00168,1,1
OG0005819,MICOS10 MINOS1,bsA1,3.78849,-903.330604,28,2.02995,0.49073,0.03231,0.03231,0.11839,1,1,0.31491,0.03231,1,0.07597,1,1
OG0010043,,bsA1,1.0392,-6659.831837,28,3.56123,0.52994,0.2642,0.2642,0.38885,1,1,0.04684,0.2642,1,0.03437,1,1
OG0013964,CEACAM5,bsA1,1.8107,-8355.710572,28,2.50811,0.53651,0.10531,0.10531,0.46349,1,1,0,0.10531,1,0,1,1
OG0013093,CCDC105,bsA1,1.06898,-4149.102055,28,2.31717,0.48636,0.00764,0.00764,0.37914,1,1,0.07559,0.00764,1,0.05892,1,1
OG0006487,DLG1,bsA1,1.7663,-8445.283755,28,2.04865,0.71882,0.02588,0.02588,0.08237,1,1,0.17837,0.02588,1,0.02044,1,1
OG0014013,PLRG1,bsA1,0.42777,-3172.777227,28,3.21693,0.93206,0.02625,0.02625,0.06794,1,1,0,0.02625,1,0,1,1
OG0005463,NKX2-1,bsA1,0.36461,-2002.190888,28,5.06379,0.90356,0.0154,0.0154,0.00997,1,1,0.08553,0.0154,1,9.4e-4,1,1
OG0010101,LIM2,bsA1,1.32566,-1434.82758,28,2.58176,0.82593,0.02461,0.02461,0.12507,1,1,0.04256,0.02461,1,0.00644,1,1
OG0008360,SRA1,bsA1,0.85241,-1699.07522,28,2.25905,0.39641,0.08722,0.08722,0.25447,1,1,0.21263,0.08722,1,0.13649,1,1
OG0008425,SMC6,bsA1,0.82261,-8133.124674,28,2.86662,0.7958,0.12416,0.12416,0.20169,1,1,0.002,0.12416,1,5.1e-4,1,1
OG0005391,EEF1AKMT1,bsA1,1.68293,-2112.738301,28,1.28021,0.72646,0.03302,0.03302,0.05416,1,1,0.20416,0.03302,1,0.01522,1,1
OG0012497,ODAD2 ARMC4,bsA1,0.44524,-6540.561272,28,3.35844,0.6785,0.00313,0.00313,0.12472,1,1,0.16623,0.00313,1,0.03055,1,1
OG0009975,CLN8,bsA1,0.72906,-2155.463246,28,3.96322,0.62935,0.07715,0.07715,0.37065,1,1,0,0.07715,1,0,1,1
OG0007095,TCF12,bsA1,1.12308,-6554.960988,28,3.42972,0.61361,0.1248,0.1248,0.29852,1,1,0.05912,0.1248,1,0.02876,1,1
OG0007851,DYNC1LI1,bsA1,0.56734,-3599.583064,28,3.99222,0.4067,0.11604,0.11604,0.03656,1,1,0.51081,0.11604,1,0.04592,1,1
OG0005504,ELMOD2,bsA1,0.51347,-1940.7576100000001,28,4.552,0.82241,0.05123,0.05123,0.17759,1,1,0,0.05123,1,0,1,1
OG0009897,CFDP1,bsA1,2.88827,-3363.085257,28,1.18428,0.75558,0.08376,0.08376,0.08511,1,1,0.14318,0.08376,1,0.01613,1,1
OG0008606,CUNH11ORF91 C1H11ORF91,bsA1,0.544,-1103.524564,28,3.37473,0.79577,0.11291,0.11291,0.04016,1,1,0.15618,0.11291,1,0.00788,1,1
OG0007377,WDR82,bsA1,0.59822,-2025.978944,28,1.61156,0.77411,0.00643,0.00643,0,1,1,0.22589,0.00643,1,0,1,1
OG0007257,GP1BB,bsA1,1.93594,-2180.42409,28,2.42319,0.75514,0.04622,0.04622,0.12518,1,1,0.10266,0.04622,1,0.01702,1,1
OG0005564,SFTPB,bsA1,2.80866,-5587.631611,28,2.03609,0.50515,0.10499,0.10499,0.30946,1,1,0.11496,0.10499,1,0.07043,1,1
OG0010277,ANKRD13D,bsA1,0.40923,-3872.323544,28,4.21719,0.77107,0,0,0.0901,1,1,0.1243,0,1,0.01452,1,1
OG0011573,PIRT,bsA1,0.51344,-998.953592,28,4.06911,0.91477,0.10428,0.10428,0.08523,1,1,0,0.10428,1,0,1,1
OG0012808,CUNH11ORF80 C17H11ORF80,bsA1,1.8228,-6546.134634,28,2.28756,0.45097,0.12362,0.12362,0.29304,1,1,0.15516,0.12362,1,0.10082,1,1
OG0005681,HTR4,bsA1,0.59987,-2668.217168,28,2.43973,0.87343,0,0,0.12148,1,1,0.00446,0,1,6.2e-4,1,1
OG0012369,DPEP1,bsA1,1.20322,-3666.132234,28,4.72184,0.56926,0.01558,0.01558,0.2877,1,1,0.09502,0.01558,1,0.04802,1,1
OG0007567,SUMF1,bsA1,0.57847,-2501.968677,28,3.82628,0.76782,0.06583,0.06583,0.23218,1,1,0,0.06583,1,0,1,1
OG0010527,AKAP1,bsA1,0.8595,-7018.965428,28,4.05973,0.48389,0.00198,0.00198,0.35463,1,1,0.09319,0.00198,1,0.06829,1,1
OG0006849,CARD10,bsA1,0.72461,-7991.696869,28,2.89809,0.77439,0.05037,0.05037,0.22561,1,1,0,0.05037,1,0,1,1
OG0007607,IL12RB2,bsA1,1.05737,-7099.985959,28,3.44442,0.48529,0.04536,0.04536,0.51471,1,1,0,0.04536,1,0,1,1
OG0005646,POU4F3,bsA1,0.47657,-2183.295888,28,3.4887,0.96045,0.03075,0.03075,0.02335,1,1,0.01581,0.03075,1,3.8e-4,1,1
OG0011236,SLITRK2,bsA1,0.73376,-6242.965403,28,2.58335,0.95606,0.04099,0.04099,0.02221,1,1,0.02123,0.04099,1,4.9e-4,1,1
OG0013243,CA8,bsA1,0.64204,-1968.060263,28,3.36031,0.75907,0.0546,0.0546,0.18116,1,1,0.04825,0.0546,1,0.01152,1,1
OG0013412,GSN,bsA1,1.07651,-6304.462951,28,3.48325,0.81734,0.0252,0.0252,0.09291,1,1,0.08059,0.0252,1,0.00916,1,1
OG0014278,TUT4,bsA1,0.52715,-10623.543254,28,2.76981,0.73826,0.04933,0.04933,0.2106,1,1,0.03979,0.04933,1,0.01135,1,1
OG0009159,AGPAT3,bsA1,0.38393,-2229.976072,28,2.49754,0.92146,0.07109,0.07109,0.04465,1,1,0.03233,0.07109,1,0.00157,1,1
OG0005466,INSM2,bsA1,0.69699,-3052.301671,28,3.34937,0.75165,0.05604,0.05604,0.10969,1,1,0.121,0.05604,1,0.01766,1,1
OG0007806,GCNT4,bsA1,1.19112,-4134.047855,28,2.78529,0.44523,0,0,0.35891,1,1,0.10844,0,1,0.08742,1,1
OG0006413,RUNDC3A,bsA1,0.54348,-3027.024921,28,2.68263,0.78681,0.02107,0.02107,0.03707,1,1,0.1682,0.02107,1,0.00792,1,1
